,n_commits
2008-01-01,63
2008-02-01,57
2008-03-01,133
2008-04-01,146
2008-05-01,131
2008-06-01,44
2008-07-01,26
2008-08-01,39
2008-09-01,139
2008-10-01,122
2008-11-01,95
2008-12-01,49
2009-01-01,31
2009-02-01,144
2009-03-01,362
2009-04-01,63
2009-05-01,60
2009-06-01,120
2009-07-01,76
2009-08-01,135
2009-09-01,142
2009-10-01,176
2009-11-01,83
2009-12-01,64
2010-01-01,470
2010-02-01,330
2010-03-01,267
2010-04-01,166
2010-05-01,138
2010-06-01,208
2010-07-01,101
2010-08-01,92
2010-09-01,127
2010-10-01,106
2010-11-01,320
2010-12-01,153
2011-01-01,188
2011-02-01,147
2011-03-01,309
2011-04-01,143
2011-05-01,193
2011-06-01,416
2011-07-01,521
2011-08-01,145
2011-09-01,155
2011-10-01,315
2011-11-01,313
2011-12-01,281
2012-01-01,420
2012-02-01,374
2012-03-01,327
2012-04-01,189
2012-05-01,136
2012-06-01,233
2012-07-01,257
2012-08-01,455
2012-09-01,463
2012-10-01,320
2012-11-01,272
2012-12-01,193
2013-01-01,133
2013-02-01,300
2013-03-01,251
2013-04-01,107
2013-05-01,141
2013-06-01,197
2013-07-01,161
2013-08-01,115
2013-09-01,171
2013-10-01,193
2013-11-01,232
2013-12-01,201
2014-01-01,141
2014-02-01,174
2014-03-01,109
2014-04-01,203
2014-05-01,241
2014-06-01,277
2014-07-01,196
2014-08-01,341
2014-09-01,282
2014-10-01,399
2014-11-01,317
2014-12-01,178
2015-01-01,247
2015-02-01,210
2015-03-01,441
2015-04-01,332
2015-05-01,435
2015-06-01,392
2015-07-01,523
2015-08-01,547
2015-09-01,481
2015-10-01,365
2015-11-01,192
2015-12-01,301
2016-01-01,242
2016-02-01,416
2016-03-01,280
2016-04-01,236
2016-05-01,268
2016-06-01,237
2016-07-01,212
2016-08-01,227
2016-09-01,285
2016-10-01,351
2016-11-01,355
2016-12-01,195
2017-01-01,327
2017-02-01,309
2017-03-01,365
2017-04-01,340
2017-05-01,175
2017-06-01,266
2017-07-01,617
2017-08-01,482
2017-09-01,265
2017-10-01,124
2017-11-01,42
2017-12-01,29
2018-01-01,12
2018-02-01,8
2018-03-01,33
2018-04-01,15
2018-05-01,12
2018-06-01,8
2018-07-01,13
2018-08-01,7
2018-09-01,10
2018-10-01,20
2018-11-01,7
2018-12-01,3
2019-01-01,11
2019-02-01,4
2019-03-01,2
2019-04-01,0
2019-05-01,1
2019-06-01,1
2019-07-01,1
2019-08-01,7
2019-09-01,2
2019-10-01,0
2019-11-01,1
2019-12-01,2
2020-01-01,5
2020-02-01,4
2020-03-01,2
2020-04-01,15
2020-05-01,0
2020-06-01,0
2020-07-01,2
2020-08-01,0
2020-09-01,1
2020-10-01,0
2020-11-01,0
2020-12-01,0
2021-01-01,0
2021-02-01,0
2021-03-01,1
2021-04-01,2
2021-05-01,0
2021-06-01,0
2021-07-01,0
2021-08-01,0
2021-09-01,0
2021-10-01,0
2021-11-01,1
2021-12-01,0
2022-01-01,0
2022-02-01,0
2022-03-01,0
2022-04-01,0
2022-05-01,0
2022-06-01,0
2022-07-01,0
2022-08-01,0
2022-09-01,0
2022-10-01,0
2022-11-01,0
2022-12-01,5
