,n_commits
2013-12-01,13
2014-01-01,145
2014-02-01,145
2014-03-01,351
2014-04-01,313
2014-05-01,501
2014-06-01,333
2014-07-01,233
2014-08-01,260
2014-09-01,254
2014-10-01,533
2014-11-01,263
2014-12-01,219
2015-01-01,454
2015-02-01,320
2015-03-01,667
2015-04-01,566
2015-05-01,435
2015-06-01,342
2015-07-01,305
2015-08-01,519
2015-09-01,665
2015-10-01,633
2015-11-01,506
2015-12-01,572
2016-01-01,475
2016-02-01,521
2016-03-01,718
2016-04-01,744
2016-05-01,491
2016-06-01,362
2016-07-01,258
2016-08-01,340
2016-09-01,384
2016-10-01,528
2016-11-01,596
2016-12-01,272
2017-01-01,347
2017-02-01,407
2017-03-01,759
2017-04-01,744
2017-05-01,794
2017-06-01,872
2017-07-01,857
2017-08-01,477
2017-09-01,453
2017-10-01,412
2017-11-01,655
2017-12-01,674
2018-01-01,1083
2018-02-01,1057
2018-03-01,1733
2018-04-01,1432
2018-05-01,1146
2018-06-01,993
2018-07-01,1506
2018-08-01,1440
2018-09-01,1324
2018-10-01,1107
2018-11-01,956
2018-12-01,475
2019-01-01,538
2019-02-01,451
2019-03-01,365
2019-04-01,438
2019-05-01,352
2019-06-01,451
2019-07-01,445
2019-08-01,361
2019-09-01,330
2019-10-01,429
2019-11-01,212
2019-12-01,176
2020-01-01,209
2020-02-01,281
2020-03-01,263
2020-04-01,276
2020-05-01,200
2020-06-01,330
2020-07-01,271
2020-08-01,329
2020-09-01,274
2020-10-01,162
2020-11-01,160
2020-12-01,153
2021-01-01,211
2021-02-01,230
2021-03-01,251
2021-04-01,294
2021-05-01,197
2021-06-01,167
2021-07-01,246
2021-08-01,212
2021-09-01,183
2021-10-01,134
2021-11-01,91
2021-12-01,79
2022-01-01,152
2022-02-01,118
2022-03-01,134
2022-04-01,95
2022-05-01,103
2022-06-01,155
2022-07-01,118
2022-08-01,193
2022-09-01,160
2022-10-01,106
2022-11-01,73
2022-12-01,82
2023-01-01,125
2023-02-01,103
2023-03-01,134
2023-04-01,103
2023-05-01,102
2023-06-01,103
2023-07-01,107
2023-08-01,159
2023-09-01,142
2023-10-01,106
2023-11-01,68
2023-12-01,50
2024-01-01,80
2024-02-01,58
2024-03-01,82
2024-04-01,83
2024-05-01,60
2024-06-01,68
2024-07-01,105
2024-08-01,96
2024-09-01,99
2024-10-01,71
2024-11-01,58
2024-12-01,40
2025-01-01,65
2025-02-01,66
2025-03-01,90
2025-04-01,68
2025-05-01,66
2025-06-01,61
2025-07-01,117
2025-08-01,110
