,n_commits
2015-03-01,112
2015-04-01,48
2015-05-01,19
2015-06-01,55
2015-07-01,20
2015-08-01,5
2015-09-01,23
2015-10-01,21
2015-11-01,7
2015-12-01,7
2016-01-01,3
2016-02-01,27
2016-03-01,41
2016-04-01,0
2016-05-01,19
2016-06-01,12
2016-07-01,21
2016-08-01,5
2016-09-01,11
2016-10-01,9
2016-11-01,15
2016-12-01,1
2017-01-01,18
2017-02-01,1
2017-03-01,4
2017-04-01,2
2017-05-01,9
2017-06-01,127
2017-07-01,280
2017-08-01,112
2017-09-01,164
2017-10-01,150
2017-11-01,199
2017-12-01,24
2018-01-01,34
2018-02-01,8
2018-03-01,23
2018-04-01,28
2018-05-01,84
2018-06-01,76
2018-07-01,58
2018-08-01,18
2018-09-01,0
2018-10-01,120
2018-11-01,96
2018-12-01,243
2019-01-01,323
2019-02-01,252
2019-03-01,148
2019-04-01,127
2019-05-01,101
2019-06-01,83
2019-07-01,77
2019-08-01,156
2019-09-01,164
2019-10-01,149
2019-11-01,93
2019-12-01,51
2020-01-01,25
2020-02-01,85
2020-03-01,70
2020-04-01,53
2020-05-01,41
2020-06-01,24
2020-07-01,33
2020-08-01,37
2020-09-01,117
2020-10-01,188
2020-11-01,73
2020-12-01,40
2021-01-01,19
2021-02-01,33
2021-03-01,265
2021-04-01,348
2021-05-01,215
2021-06-01,20
2021-07-01,18
2021-08-01,15
2021-09-01,36
2021-10-01,35
2021-11-01,21
2021-12-01,27
2022-01-01,16
2022-02-01,22
2022-03-01,21
2022-04-01,21
2022-05-01,15
2022-06-01,12
2022-07-01,17
2022-08-01,21
2022-09-01,10
2022-10-01,10
2022-11-01,20
2022-12-01,10
2023-01-01,6
2023-02-01,9
2023-03-01,8
2023-04-01,7
2023-05-01,5
2023-06-01,13
2023-07-01,8
2023-08-01,4
2023-09-01,4
2023-10-01,0
2023-11-01,4
2023-12-01,2
2024-01-01,1
2024-02-01,2
2024-03-01,7
2024-04-01,3
2024-05-01,7
2024-06-01,6
2024-07-01,2
2024-08-01,1
2024-09-01,3
2024-10-01,2
2024-11-01,2
2024-12-01,0
2025-01-01,1
2025-02-01,1
2025-03-01,1
2025-04-01,0
2025-05-01,0
2025-06-01,0
2025-07-01,3
