,n_commits
2020-05-01,298
2020-06-01,255
2020-07-01,241
2020-08-01,333
2020-09-01,302
2020-10-01,367
2020-11-01,274
2020-12-01,179
2021-01-01,299
2021-02-01,278
2021-03-01,208
2021-04-01,346
2021-05-01,197
2021-06-01,254
2021-07-01,334
2021-08-01,320
2021-09-01,159
2021-10-01,231
2021-11-01,256
2021-12-01,93
2022-01-01,368
2022-02-01,313
2022-03-01,290
2022-04-01,155
2022-05-01,143
2022-06-01,101
2022-07-01,161
2022-08-01,242
2022-09-01,224
2022-10-01,163
2022-11-01,212
2022-12-01,172
2023-01-01,184
2023-02-01,167
2023-03-01,221
2023-04-01,199
2023-05-01,144
2023-06-01,337
2023-07-01,196
2023-08-01,200
2023-09-01,147
2023-10-01,227
2023-11-01,227
2023-12-01,128
2024-01-01,224
2024-02-01,240
2024-03-01,208
2024-04-01,179
2024-05-01,107
2024-06-01,280
2024-07-01,272
2024-08-01,249
2024-09-01,256
2024-10-01,227
2024-11-01,179
2024-12-01,232
2025-01-01,272
2025-02-01,266
2025-03-01,155
2025-04-01,255
2025-05-01,176
2025-06-01,203
2025-07-01,172
2025-08-01,168
