,n_commits
2016-08-01,34
2016-09-01,33
2016-10-01,25
2016-11-01,89
2016-12-01,111
2017-01-01,90
2017-02-01,141
2017-03-01,128
2017-04-01,62
2017-05-01,55
2017-06-01,93
2017-07-01,39
2017-08-01,34
2017-09-01,28
2017-10-01,71
2017-11-01,51
2017-12-01,53
2018-01-01,54
2018-02-01,57
2018-03-01,49
2018-04-01,14
2018-05-01,65
2018-06-01,65
2018-07-01,72
2018-08-01,55
2018-09-01,51
2018-10-01,84
2018-11-01,74
2018-12-01,39
2019-01-01,62
2019-02-01,37
2019-03-01,39
2019-04-01,34
2019-05-01,65
2019-06-01,25
2019-07-01,18
2019-08-01,26
2019-09-01,24
2019-10-01,38
2019-11-01,13
2019-12-01,18
2020-01-01,28
2020-02-01,32
2020-03-01,38
2020-04-01,27
2020-05-01,34
2020-06-01,44
2020-07-01,23
2020-08-01,15
2020-09-01,24
2020-10-01,14
2020-11-01,18
2020-12-01,22
2021-01-01,28
2021-02-01,31
2021-03-01,15
2021-04-01,17
2021-05-01,22
2021-06-01,37
2021-07-01,30
2021-08-01,29
2021-09-01,31
2021-10-01,35
2021-11-01,21
2021-12-01,18
2022-01-01,32
2022-02-01,28
2022-03-01,24
2022-04-01,22
2022-05-01,25
2022-06-01,30
2022-07-01,22
2022-08-01,29
2022-09-01,23
2022-10-01,30
2022-11-01,42
2022-12-01,27
2023-01-01,35
2023-02-01,18
2023-03-01,26
2023-04-01,19
2023-05-01,38
2023-06-01,30
2023-07-01,19
2023-08-01,22
2023-09-01,24
2023-10-01,39
2023-11-01,19
2023-12-01,14
2024-01-01,17
2024-02-01,33
2024-03-01,54
2024-04-01,29
2024-05-01,18
2024-06-01,34
2024-07-01,44
2024-08-01,25
2024-09-01,36
2024-10-01,87
2024-11-01,112
2024-12-01,47
2025-01-01,47
2025-02-01,34
2025-03-01,28
2025-04-01,19
2025-05-01,10
2025-06-01,12
2025-07-01,12
2025-08-01,17
