,apache/cassandra,mongodb/mongo,apache/couchdb
2009-06-02,0.23894389355703338,2.857177507106837,-0.035968209379184504
2009-06-03,1.1970002633739436,7.032786943795124,0.9313352802425969
2009-06-04,1.1318290239017448,26.835264035533655,-0.9075744995376952
2009-06-05,2.4181796146155685,3.3949653799838795,2.2375945517762093
2009-06-06,1.849609105324149,2.9370848610244216,1.5040451015183338
2009-06-07,1.172695702037075,3.0349041436609427,-0.19393022041384117
2009-06-08,2.2977737683818127,5.688507024247792,0.10488346543419608
2009-06-09,1.5810645916433297,6.499398346068256,2.7052424493529132
2009-06-10,1.616546660452395,0.04886484259700536,-0.052744822351121656
2009-06-11,0.6027932713336323,3.1370770038888933,4.33755496281841
2009-06-12,0.44414550685812937,2.7906532179483916,-1.0013186725423724
2009-06-13,1.0593635565812558,3.2130337192570866,-0.8070440893509147
2009-06-14,2.531186701274464,1.8907877977823668,2.131809833914583
2009-06-15,0.26980662516817877,-1.7554247689426645,1.1185091701258547
2009-06-16,3.1015997020200716,2.0088702644141905,-0.8568424075165386
2009-06-17,1.0252030935357053,1.0170970890014146,0.14384396177409853
2009-06-18,4.314027750304064,0.582561270383839,1.05442290521568
2009-06-19,1.3167624389427361,5.140357817608891,-0.2788262877192428
2009-06-20,2.208014980567987,3.520877104824091,0.4147339328842099
2009-06-21,1.8141607860771742,5.792856682220187,0.31512202139882056
2009-06-22,8.165057569208866,4.753697450598542,1.0644917230984983
2009-06-23,4.772870458872233,0.6092994379002359,-0.5178106861889145
2009-06-24,4.432948325160893,3.7331153010584437,3.1775690598397937
2009-06-25,4.256725693394587,6.3674463393137515,6.33730449693055
2009-06-26,8.887163077330516,0.3528542165000501,-1.7414345578042827
2009-06-27,2.240486224956007,3.918634000332797,0.7646566518024035
2009-06-28,2.098594788717431,2.6332141391824377,0.04590768717206173
2009-06-29,1.8904226324129227,2.6982179738202907,0.3286146390276502
2009-06-30,-0.1700525703494673,4.905164574778766,3.1438691781030745
2009-07-01,0.8065655904746798,9.906593866173361,-0.955758647287509
2009-07-02,-2.64124727504033,7.671838457089308,0.8115566121273747
2009-07-03,1.4890401427383007,3.6672409645916186,2.3350848838198837
2009-07-04,3.278736112278729,4.130499885244635,3.50276737475343
2009-07-05,2.040515510643613,4.485091396257277,1.739823704750571
2009-07-06,6.07669741153368,6.017577167615369,2.454888604137522
2009-07-07,0.7805514776740932,9.193252657338508,-0.723314229220785
2009-07-08,3.833046750783181,2.608561095990376,2.884413467695808
2009-07-09,1.121194007385811,4.54344587671768,2.422843240667814
2009-07-10,7.043693576684012,5.436840576343279,2.7892605281219405
2009-07-11,1.4404390537488456,4.277471075918383,4.365934938920796
2009-07-12,2.0114149772487373,3.9664482960629783,2.2604432449382683
2009-07-13,2.167858947723088,18.14795696956026,-0.14180938678397093
2009-07-14,2.4408413373971602,-0.007197588656770115,1.9485207127834636
2009-07-15,2.1365586438592556,1.4452367419569048,-2.3991051831240737
2009-07-16,2.964352007325271,0.40728170387709195,13.313423907229256
2009-07-17,2.845052742376847,0.9063965359951425,3.0560660212199826
2009-07-18,2.0828525143011154,4.445272986789239,0.2326466063780761
2009-07-19,2.4415415596365677,4.376670659994275,3.7421897987084005
2009-07-20,-0.1563275310123272,4.191964798064749,4.573627633528727
2009-07-21,7.640760665999886,7.378127942998372,2.8857632156345145
2009-07-22,0.3730326074268937,3.628950866276681,3.9528099990649763
2009-07-23,1.650697091842495,7.467127197572163,11.160262766942408
2009-07-24,1.9005819121297876,8.45145165058328,0.3716588343073166
2009-07-25,2.425332272395419,4.886383549583139,-0.5549158271066217
2009-07-26,2.9756978035726687,6.195928216788503,0.22272104696716788
2009-07-27,5.181043103525362,5.905389910649179,1.3414575228478607
2009-07-28,4.5602398742818515,5.92370317257125,-10.276072912728921
2009-07-29,6.742659817263957,10.113029603211817,0.6611634727157505
2009-07-30,4.465682955964468,1.1651562463105973,1.6481374023425603
2009-07-31,3.6256015872507454,-5.547236843910349,0.5269406530899323
2009-08-01,12.468840177845465,8.024675457278267,6.711585206515244
2009-08-02,3.190224789485517,6.027228444687649,1.27464192218196
2009-08-03,3.627705243637463,3.684674583604629,1.1629218418022989
2009-08-04,-4.367070516739775,7.4340840278604725,3.8808687707455136
2009-08-05,3.7358135645485193,9.485258828186439,4.960835395302684
2009-08-06,3.1559229678877037,14.43204180738624,5.003469333300703
2009-08-07,19.233362428303046,9.800269335613784,0.9740467742273706
2009-08-08,3.34454043737261,7.50260455289698,2.9101780747372983
2009-08-09,2.944228896745986,8.323813341987073,3.2139707377290585
2009-08-10,8.749954893292026,10.837898369725686,9.788490845416653
2009-08-11,5.082278277719439,26.685409275336795,5.4607953845797255
2009-08-12,1.6330118026007145,4.990212623293695,4.107201201390638
2009-08-13,2.792978572491812,5.546555943852946,2.381371135564914
2009-08-14,3.9462046737582095,10.108095041705825,6.821977878774572
2009-08-15,2.1887739725078417,8.849203954603288,4.6388649694038975
2009-08-16,2.7164766601365335,9.78490548811471,4.503663446432151
2009-08-17,-1.1714165037815896,10.01100379206455,4.207834801233893
2009-08-18,-0.5787988497173782,-3.2849659358869427,12.749346115264409
2009-08-19,1.62217679083972,15.4590397965276,0.527025970949504
2009-08-20,14.26748204067161,11.481125145886196,1.0268110766734369
2009-08-21,-0.09754110038427513,9.725400127230456,0.8103981013096946
2009-08-22,2.332980033942829,9.468533416834816,0.5662086130211734
2009-08-23,2.681105551895467,7.750601490727022,1.6122835079408775
