,apache/cassandra,mongodb/mongo,apache/couchdb
2013-06-02,16.491950626404407,9.605580693815988,3.5318819835626556
2013-06-03,5.489149505956228,8.431911226028873,2.4422461292209188
2013-06-04,2.716040262258749,20.157401422107306,2.727960414935205
2013-06-05,0.049104257087451586,8.151045033397974,2.6507141318065686
2013-06-06,21.505148213131406,4.695001077354019,-1.0608243297318931
2013-06-07,0.2594576292055284,2.179810385692739,-3.2608351032720773
2013-06-08,7.489149505956229,8.779250161603104,2.9688567734786226
2013-06-09,7.491950626404408,9.605580693815988,3.5318819835626556
2013-06-10,2.4891495059562283,4.431911226028873,1.4422461292209188
2013-06-11,-3.283959737741251,4.157401422107304,-0.2720395850647954
2013-06-12,-2.9508957429125484,1.151045033397975,-0.3492858681934313
2013-06-13,-3.4948517868685935,3.6950010773540187,0.9391756702681069
2013-06-14,9.259457629205528,2.179810385692739,-3.2608351032720773
2013-06-15,9.48914950595623,7.779250161603104,5.968856773478622
2013-06-16,12.491950626404407,9.605580693815988,3.5318819835626556
2013-06-17,2.4891495059562283,8.431911226028873,4.442246129220919
2013-06-18,13.71604026225875,14.157401422107304,-1.2720395850647954
2013-06-19,10.049104257087452,2.151045033397975,-0.3492858681934313
2013-06-20,12.505148213131406,11.695001077354018,-0.06082432973189311
2013-06-21,20.259457629205528,0.17981038569273888,1.7391648967279227
2013-06-22,7.489149505956229,9.779250161603104,2.9688567734786226
2013-06-23,10.491950626404407,10.605580693815988,3.5318819835626556
2013-06-24,4.489149505956228,3.4319112260288733,0.4422461292209189
2013-06-25,11.71604026225875,12.157401422107304,-1.2720395850647954
2013-06-26,12.049104257087452,2.151045033397975,-0.3492858681934313
2013-06-27,9.505148213131406,2.6950010773540187,-0.06082432973189311
2013-06-28,6.259457629205528,5.179810385692739,-2.2608351032720773
2013-06-29,7.489149505956229,7.779250161603104,3.9688567734786226
2013-06-30,8.491950626404407,11.605580693815988,3.5318819835626556
2013-07-01,6.489149505956228,13.431911226028873,2.4422461292209188
2013-07-02,1.716040262258749,5.157401422107304,1.7279604149352046
2013-07-03,-1.9508957429125484,9.151045033397974,0.6507141318065687
2013-07-04,-1.4948517868685935,-4.304998922645981,-1.0608243297318931
2013-07-05,-1.7405423707944716,0.17981038569273888,-3.2608351032720773
2013-07-06,7.489149505956229,8.779250161603104,2.9688567734786226
2013-07-07,7.491950626404408,10.605580693815988,3.5318819835626556
2013-07-08,15.48914950595623,22.431911226028873,0.4422461292209189
2013-07-09,1.716040262258749,21.157401422107306,-0.2720395850647954
2013-07-10,-1.9508957429125484,34.15104503339798,-0.3492858681934313
2013-07-11,-1.4948517868685935,5.695001077354019,-2.060824329731893
2013-07-12,7.259457629205528,7.179810385692739,-3.2608351032720773
2013-07-13,15.48914950595623,8.779250161603104,2.9688567734786226
2013-07-14,9.491950626404407,9.605580693815988,3.5318819835626556
2013-07-15,17.489149505956227,6.431911226028873,1.4422461292209188
2013-07-16,-0.28395973774125105,1.1574014221073043,-1.2720395850647954
2013-07-17,1.0491042570874516,8.151045033397974,-0.3492858681934313
2013-07-18,16.505148213131406,7.695001077354019,2.939175670268107
2013-07-19,9.259457629205528,20.17981038569274,-3.2608351032720773
2013-07-20,8.48914950595623,11.779250161603104,4.968856773478622
2013-07-21,7.491950626404408,9.605580693815988,3.5318819835626556
2013-07-22,15.48914950595623,18.431911226028873,3.4422461292209188
2013-07-23,7.716040262258749,7.157401422107304,2.727960414935205
2013-07-24,3.0491042570874516,14.151045033397974,3.6507141318065686
2013-07-25,9.505148213131406,5.695001077354019,2.939175670268107
2013-07-26,9.259457629205528,12.17981038569274,4.739164896727923
2013-07-27,13.48914950595623,10.779250161603104,2.9688567734786226
2013-07-28,7.491950626404408,10.605580693815988,3.5318819835626556
2013-07-29,9.48914950595623,8.431911226028873,1.4422461292209188
2013-07-30,19.716040262258748,17.157401422107306,4.727960414935205
2013-07-31,4.049104257087452,7.151045033397975,-0.3492858681934313
2013-08-01,4.505148213131406,22.695001077354018,6.939175670268106
2013-08-02,6.259457629205528,12.17981038569274,2.7391648967279227
2013-08-03,8.48914950595623,12.779250161603104,7.968856773478622
2013-08-04,7.491950626404408,14.605580693815988,3.5318819835626556
2013-08-05,9.48914950595623,6.431911226028873,2.4422461292209188
2013-08-06,10.71604026225875,11.157401422107304,0.7279604149352046
2013-08-07,1.0491042570874516,6.151045033397975,4.650714131806569
2013-08-08,26.505148213131406,9.695001077354018,11.939175670268106
