,facebook/react,emberjs/ember.js,angular/angular.js
2014-08-29,4.515968449598872,5.984566487820443,10.843170038334776
2014-08-30,6.104218497209196,8.76895945306869,11.135436593405686
2014-08-31,4.323421550223257,6.557143268909996,10.222091179536314
2014-09-01,3.280045407118344,5.651694377938035,9.96988487022942
2014-09-02,3.8411841173952177,4.12019845103616,10.409218856875468
2014-09-03,5.0878325630812515,2.9602897065159004,9.865799790450287
2014-09-04,5.156616067107599,4.554025539454463,9.588273428046335
2014-09-05,5.552930162021627,2.3135330448462748,-1.039725033156465
2014-09-06,1.515729424826125,-0.17702509958999402,8.326851488429188
2014-09-07,5.4035414335362475,-0.019946231260119962,14.393124068461157
2014-09-08,7.812597479073356,0.814254025319509,14.532012744574933
2014-09-09,7.102537479588143,2.605279502581759,19.542633057345473
2014-09-10,4.325184279404984,2.7384559974233653,8.40226901464293
2014-09-11,3.6168031419210895,2.110711370581648,-0.1951422510654206
2014-09-12,1.6061835409148606,5.844622764524683,1.1284575443409803
2014-09-13,1.8347616777959497,-1.213045610981399,8.54099291998002
2014-09-14,1.5320319435438472,2.577245732908188,8.632394992055278
2014-09-15,1.432243268293197,2.0780469150938523,8.233599796862176
2014-09-16,0.3640117179542913,2.0957003689182816,6.670089104800315
2014-09-17,-0.5086151067145255,3.5559860241500942,-0.04880232588514133
2014-09-18,0.09914229841787625,0.31153630160281254,7.051535437728438
2014-09-19,2.7985683360991764,2.489388414930592,7.689353242937397
2014-09-20,1.7309361402082866,7.499552570951785,6.739828215948867
2014-09-21,2.7799388372036264,6.130802569085784,6.824508770959433
2014-09-22,13.28535810418715,5.258936728319332,9.848165994729062
2014-09-23,2.87560386492508,2.560381878135744,1.8431592599270243
2014-09-24,3.2904877673324804,2.2802983743622427,5.30786909660333
2014-09-25,4.607972266093917,-0.017043082159883927,1.0739384733334907
2014-09-26,2.8362744711872008,5.841049851257928,4.46535987878812
2014-09-27,8.257045453786226,29.998576270886808,9.259331089060233
2014-09-28,2.157966393126265,4.04674273028476,6.502105725013426
2014-09-29,2.7450090012976145,4.13702189068633,3.8337443601374384
2014-09-30,2.0635612936909373,7.972800314676933,7.67609759409861
2014-10-01,-5.158622432461049,5.828783641066266,6.723159740955764
2014-10-02,-1.6976356972128328,9.69931096988991,6.9632105036440155
2014-10-03,1.0067812719981526,3.687483853544072,6.829068592757606
2014-10-04,2.9556703975910827,3.1045474894223446,7.299198755796466
2014-10-05,2.6819217703780227,1.7902948936216756,6.372757264347356
2014-10-06,1.633985443991186,1.8138984586606373,8.387989271453659
2014-10-07,11.943453927230562,-0.08603391122836729,8.892311936135341
2014-10-08,8.159167639632393,2.214549219262348,28.381632295660545
2014-10-09,3.874855653140294,5.433831134133693,30.531183918535575
2014-10-10,7.490028319281561,4.857170980301615,7.773707126390065
2014-10-11,3.7736858814683565,3.2673746674097437,7.085323467027084
2014-10-12,5.2421512642151225,3.425604352114694,8.84600016150549
2014-10-13,4.898680731905327,5.687999912859775,14.819807651172788
2014-10-14,4.867797287200629,7.117879670610453,6.935559761174676
2014-10-15,5.659704968909678,9.499776186475678,1.9109045420405384
2014-10-16,6.1127581337683115,3.0297929118732654,0.659725471993168
2014-10-17,3.5614012059683255,17.20294020290859,16.007845813015255
2014-10-18,5.394364544259695,3.827090207000544,6.242355489991751
2014-10-19,4.510837250543687,10.97041625967463,13.038696153560934
2014-10-20,6.225634730716564,5.777334962302948,13.56948026663604
2014-10-21,4.96840123784268,5.308275128513755,4.676101665679966
2014-10-22,3.6600669966200265,3.4859880939820966,6.637076883109652
2014-10-23,11.02520843737605,16.046381540670396,5.995507153229368
2014-10-24,5.5778432807625045,6.286232797300853,6.398746993102571
2014-10-25,3.7965139926786007,10.589518445334656,6.17921000720944
2014-10-26,5.681781005031079,6.08016785139578,3.7648055497103483
2014-10-27,7.458637958964551,15.082792912314217,5.031504939915927
2014-10-28,28.62103461322485,12.24331547691741,3.9309174368672624
2014-10-29,3.7303642093271616,8.015116566578635,2.666041369738982
2014-10-30,5.0140503749002185,7.2731041871496025,-0.8832345199465521
2014-10-31,4.451001833080247,8.235970850680143,3.64520137312444
2014-11-01,3.5048932792465517,10.966909562021698,4.346014088520432
2014-11-02,3.6872439762669775,9.647642287728997,7.011102815970485
2014-11-03,3.8860941888658003,5.791158898342466,2.313022113663517
2014-11-04,3.7422972560851298,5.07544552117168,3.0217110923332378
2014-11-05,4.068049960969119,8.352336279637763,7.122446910307411
2014-11-06,7.503101501325379,10.736468425498714,2.9800506625715086
2014-11-07,4.407075374299884,5.111233508789245,4.781645546281334
2014-11-08,6.8133986232881885,8.690363456113248,5.3898665802000485
2014-11-09,3.757239252879802,11.066303982567312,6.945564141831333
2014-11-10,2.2863263422631976,8.01597384531295,4.50177074234341
2014-11-11,-2.1201724889366016,9.940925718921152,8.28594735506314
2014-11-12,-0.6387398074429325,11.366602430800317,5.363955520394562
2014-11-13,3.77351680564562,9.511191665215412,0.8289054188587928
2014-11-14,-0.11855268863529303,16.18600967588877,7.298388312926672
2014-11-15,8.179461898287407,26.67287543268884,5.476220135796533
2014-11-16,7.814446997227579,11.973916758011683,3.353095927064266
2014-11-17,20.442830308484538,32.868725993558996,7.1072880290834215
2014-11-18,8.53238422538796,16.29096474773192,6.871495094577371
2014-11-19,6.512551184465248,3.9819915292116255,1.7704396564318623
2014-11-20,3.41653807353367,21.249371892231338,6.428735516916148
2014-11-21,7.658520288168426,17.426420265793876,5.173048328493206
2014-11-22,3.0278675213693576,16.56255864984154,19.23816664023947
2014-11-23,3.356943561384666,19.834770959779377,12.102690799352393
2014-11-24,5.099655893838971,21.12291977752178,-1.650554097711355
2014-11-25,6.338933242159994,28.3203154527315,4.771676787056606
2014-11-26,5.974215183164364,15.54407291830486,4.824102829315705
2014-11-27,6.208185265162023,12.52459245776933,4.056913639148799
2014-11-28,1.9798704522624915,12.100681688558922,-1.75424675361773
2014-11-29,3.6466187057487764,9.525385128820279,4.60088447758117
2014-11-30,4.564220027493588,8.341895118275936,5.301541858498769
2014-12-01,6.738873459344004,-0.7287566366496412,4.788017129733621
2014-12-02,3.2531930463371115,29.75186486531502,19.4375599018953
2014-12-03,5.516311333056867,10.998601252116837,12.795012970823137
2014-12-04,4.135689871655503,7.529285845610122,6.459469937970263
2014-12-05,3.779455930485478,14.356431995167338,5.5447939281797005
2014-12-06,3.885219771378397,13.225578786203844,5.206847762901289
2014-12-07,4.738848552086521,10.45100200213382,3.643928913583918
2014-12-08,3.632602484436151,10.466990534671925,-0.556164374770999
2014-12-09,-2.603856325039523,13.171505996717991,10.972606920627461
2014-12-10,2.5681759513121536,13.88373803324886,4.411896220951492
2014-12-11,2.8938510057564333,10.616527744266758,1.9948822985818058
2014-12-12,4.235934342653296,0.7215991183823589,2.6030667087026984
2014-12-13,4.920660277429206,22.42408454368067,4.22533019590967
2014-12-14,12.38531317584569,14.77512881621216,9.319898967545207
