,kubernetes/kubernetes,apache/mesos,docker-archive/classicswarm
2014-09-06,21.929805371259867,2.8814381585127777,-0.0001368367870075722
2014-09-07,18.927542603654302,3.138322652965645,-0.00010197255016544362
2014-09-08,21.313506743615022,3.777811742680422,-7.074445013986452e-05
2014-09-09,22.775138380355315,4.412431082841403,-3.4627616963634795e-05
2014-09-10,18.479320677672277,3.2031969371026108,1.8073118809140343e-05
2014-09-11,18.2940598336293,2.0354949474730804,8.997768598094334e-05
2014-09-12,13.461849665288472,2.9446870517682315,0.00016457734394957112
2014-09-13,14.56321645060816,3.5505124338281813,-8.006430577226151e-05
2014-09-14,14.642568542375853,2.6697003916470043,-5.727162782807026e-05
2014-09-15,8.19251643228573,1.5703520950234522,-3.5622213553663765e-05
2014-09-16,7.158164554784723,1.7609663266740294,-1.3728003453303742e-05
2014-09-17,6.421182506337967,3.5324387082562456,9.703801348303432e-06
2014-09-18,12.744994183165057,2.725196690083146,3.435915113013951e-05
2014-09-19,12.07373410753628,11.563045186282217,5.714326173215246e-05
2014-09-20,19.743896458210852,2.241234936623967,-7.15035213639859e-06
2014-09-21,15.171831156132335,2.2773652706004697,4.711356575179637e-07
2014-09-22,19.898838835434297,2.426570157426927,9.056218637426309e-06
2014-09-23,12.023399618799248,0.04874774513959384,1.1013109637046455e-05
2014-09-24,20.332630806736173,-0.38437316266251864,-4.464331113869426e-06
2014-09-25,5.9824008081886655,3.5505129823738186,-3.79896083563035e-05
2014-09-26,22.550351322047515,2.152329955213194,-7.239999214855625e-05
2014-09-27,13.705958126773513,2.021945589184914,0.00010270126558672131
2014-09-28,20.460942088270116,2.958889628496451,0.0001045741607797614
2014-09-29,10.631493877754044,9.238181213020647,0.00011866116686221718
2014-09-30,-5.576636414054592,3.220182469107724,0.00012690114863165295
2014-10-01,22.031514671759965,1.3597716995125773,0.00010211653739776677
2014-10-02,20.6864504251814,2.6194170850242386,3.9155879349525244e-05
2014-10-03,17.887248204994005,1.6322461796358427,-2.5878920511850784e-05
2014-10-04,21.87772535734539,2.137544916432572,-6.806797107129499e-05
2014-10-05,17.548622201594142,2.3511384818884786,-0.0001594880775517795
2014-10-06,18.522339456318534,3.5660942604577768,-0.00028857371318518395
2014-10-07,41.86799287842566,1.30037005979734,-0.0002744541686396356
2014-10-08,8.814959939722002,10.686848009481523,-0.0001142335251826678
2014-10-09,25.287406234273714,2.4717982115553103,0.00012696073841908832
2014-10-10,46.145098747415965,10.764203571752612,0.0005439095676026796
2014-10-11,12.23939156749087,4.597038884514688,0.0007826745725454154
2014-10-12,17.002450628989727,4.017179399827221,-0.00045797112765220364
2014-10-13,15.214210759953936,3.5629260697390697,-0.002739992318828648
2014-10-14,19.339224309154233,4.676378887715595,-0.004147195326849697
2014-10-15,26.407473272542635,4.368809176543457,-0.0042350223398237965
