,postgres/postgres,FirebirdSQL/firebird,mysql/mysql-server
2005-08-23,21.77808815834026,5.546018407362945,16.256787330316744
2005-08-24,31.96296210792009,18.565626250500202,24.8982439129498
2005-08-25,10.808900483270232,2.386354541816727,50.88143719026072
2005-08-26,9.900044633237911,1.1839735894357748,18.959814695108815
2005-08-27,9.25993474312802,1.1839735894357741,38.48453996983409
2005-08-28,9.525987318004125,1.0782312925170068,38.346423184658484
2005-08-29,5.764082556099363,7.055822328931573,34.17275371687136
2005-08-30,7.7780881583402595,1.546018407362945,43.25678733031674
2005-08-31,-0.037037892079908846,9.5656262505002,20.8982439129498
2005-09-01,4.808900483270231,0.3863545418167269,32.88143719026072
2005-09-02,13.900044633237911,3.183973589435775,40.95981469510881
2005-09-03,3.259934743128021,15.183973589435775,34.48453996983409
2005-09-04,2.5259873180041246,14.078231292517007,32.346423184658484
2005-09-05,6.764082556099363,3.0558223289315727,21.172753716871362
2005-09-06,-1.2219118416597408,2.5460184073629453,39.25678733031674
2005-09-07,0.9629621079200912,-0.4343737494997998,36.898243912949795
2005-09-08,0.8089004832702313,8.386354541816727,46.88143719026072
2005-09-09,1.9000446332379104,7.183973589435775,56.95981469510881
2005-09-10,2.259934743128021,8.183973589435775,37.48453996983409
2005-09-11,4.525987318004125,3.078231292517007,35.346423184658484
2005-09-12,10.764082556099362,4.055822328931573,58.17275371687136
2005-09-13,1.7780881583402592,1.546018407362945,47.25678733031674
2005-09-14,2.962962107920091,12.5656262505002,71.8982439129498
2005-09-15,1.8089004832702313,2.386354541816727,42.88143719026072
2005-09-16,14.900044633237911,5.183973589435775,13.959814695108813
2005-09-17,2.259934743128021,3.183973589435774,27.484539969834085
2005-09-18,3.5259873180041246,1.0782312925170068,32.346423184658484
2005-09-19,3.7640825560993627,5.055822328931573,20.172753716871362
2005-09-20,6.7780881583402595,1.546018407362945,32.25678733031674
2005-09-21,2.962962107920091,6.5656262505002,26.8982439129498
2005-09-22,14.808900483270232,9.386354541816727,22.88143719026072
2005-09-23,11.900044633237911,2.183973589435775,35.95981469510881
2005-09-24,11.25993474312802,16.183973589435773,29.484539969834085
2005-09-25,4.525987318004125,3.078231292517007,31.346423184658484
2005-09-26,7.764082556099363,3.0558223289315727,14.172753716871362
2005-09-27,9.778088158340259,13.546018407362945,26.256787330316744
2005-09-28,6.962962107920091,8.5656262505002,26.8982439129498
2005-09-29,3.8089004832702313,2.386354541816727,45.88143719026072
2005-09-30,2.9000446332379104,31.183973589435773,63.95981469510881
2005-10-01,3.259934743128021,8.183973589435775,30.484539969834085
2005-10-02,2.5259873180041246,3.078231292517007,27.346423184658484
2005-10-03,14.764082556099362,15.055822328931573,16.172753716871362
2005-10-04,5.7780881583402595,8.546018407362945,12.256787330316744
2005-10-05,7.962962107920091,7.5656262505002,4.898243912949798
2005-10-06,6.808900483270231,11.386354541816727,10.881437190260717
2005-10-07,9.900044633237911,9.183973589435775,18.959814695108815
2005-10-08,9.25993474312802,11.183973589435775,29.484539969834085
2005-10-09,2.5259873180041246,3.078231292517007,31.346423184658484
2005-10-10,6.764082556099363,1.0558223289315727,14.172753716871362
2005-10-11,7.7780881583402595,-0.4539815926370549,21.256787330316744
2005-10-12,12.962962107920092,6.5656262505002,33.898243912949795
2005-10-13,28.808900483270232,16.386354541816726,60.88143719026072
2005-10-14,2.9000446332379104,7.183973589435775,30.959814695108815
2005-10-15,14.25993474312802,5.183973589435774,29.484539969834085
