,sequelize/sequelize,typeorm/typeorm,dresende/node-orm2
2016-05-21,2.6235367410608053,6.527715733911551,-2.7465929100119578e-14
2016-05-22,2.5862398070911268,6.2761666985471045,5.742996644466527e-14
2016-05-23,2.522781474686456,5.382759041576714,-8.786274505091373e-14
2016-05-24,2.4936944717907084,5.892296043023495,2.190913426867916e-13
2016-05-25,-0.9676694902781411,4.525504586942466,2.1721780900591216e-13
2016-05-26,2.350621944594408,4.869500608186357,5.673483149420045e-14
2016-05-27,2.288263432940434,9.27637873495338,-3.5173803727052307e-13
2016-05-28,10.259415925605115,3.174477870115407,2.875641795261962e-14
2016-05-29,-0.0438044629343904,2.781298898940693,6.723729856639978e-14
2016-05-30,0.9273142609276799,-2.7201897934549413,-2.1506419188980812e-13
2016-05-31,-4.251577772548244,0.8781541535961391,1.2938431373720228e-13
2016-06-01,2.0440459550882033,-1.0516770545066012,1.2389483598702941e-13
2016-06-02,4.9994824953781505,0.8658503813010547,7.777627951310294e-14
2016-06-03,1.9643233676881038,1.7671716776550233,-1.8686118287668617e-14
2016-06-04,1.8966769012222842,1.8731997671075815,-3.475964501122833e-14
2016-06-05,1.316366503037374,1.2906143035854878,-2.7684520835380003e-14
2016-06-06,2.32194177322233,3.1760665482787376,0.9999999999996285
2016-06-07,5.966805549014464,7.8593377870191325,-1.0837083632979828e-14
2016-06-08,4.033980987337723,3.3674972242035968,3.5946014647105995e-14
2016-06-09,2.6262755633531922,-2.1826734474956933,1.9720274537221607e-13
2016-06-10,3.611967646695785,1.2453046118832012,5.561199392382421e-13
2016-06-11,1.5078288097624608,1.6507017526930121,-3.9507902515941605e-13
2016-06-12,9.394342236698632,1.7938791693766403,-5.559928810390823e-13
2016-06-13,2.118821875831623,-0.059413742133629155,-1.2153920298821691e-12
2016-06-14,1.3320311495526678,6.954011085720595,-1.3303037894277188e-12
2016-06-15,-0.9465860822735901,-0.3761909568669554,-1.9915806813389196e-12
2016-06-16,1.2685579274284384,-0.22993976456739706,-2.753005412421675e-12
2016-06-17,2.319839599670333,0.7173047038994635,-3.532921192368586e-12
2016-06-18,1.2508885164641685,2.1014935269966792,-4.348571549100665e-12
2016-06-19,1.1856069881814124,0.3449550003258826,-5.377692914631932e-12
2016-06-20,1.1566547876769833,-0.2823217752002016,-1.0785010234537165e-11
2016-06-21,6.126827284848565,0.31072943153462734,-9.470742476434008e-12
2016-06-22,1.090513415288295,0.09251201683300578,-1.3106760978536936e-11
2016-06-23,4.0540222051534345,1.2602038570147842,-1.7582964481612955e-11
2016-06-24,0.9964440730054126,0.3331287334169794,-2.2034536965760263e-11
2016-06-25,1.0130296202615383,-0.12467270055736242,-2.522578841771769e-11
2016-06-26,1.0080607011924547,0.16816540344443665,-2.607839280901926e-11
2016-06-27,-0.08719521486466064,-0.1040618169056072,-2.4330291344237236e-11
2016-06-28,0.7912608630389363,0.1801453449181379,-2.091415301457683e-11
2016-06-29,-1.1095671356368295,0.17693479969872872,-1.7732542141886375e-11
2016-06-30,0.7387816751438971,-0.4342022881454775,-1.6601080049908384e-11
2016-07-01,3.0758417149152084,0.12993730644605844,-1.7699955523183163e-11
2016-07-02,0.8632453834116214,-0.007960385079486123,-1.8191551282310114e-11
2016-07-03,1.9711852982510996,0.10865782284961409,-1.1798084236277324e-11
2016-07-04,0.7676398969093938,0.8294608557436105,1.0037155111393974e-11
