,n_commits
2013-05-01,4
2013-06-01,0
2013-07-01,0
2013-08-01,1
2013-09-01,4
2013-10-01,10
2013-11-01,56
2013-12-01,53
2014-01-01,155
2014-02-01,244
2014-03-01,285
2014-04-01,438
2014-05-01,432
2014-06-01,542
2014-07-01,209
2014-08-01,770
2014-09-01,569
2014-10-01,559
2014-11-01,563
2014-12-01,712
2015-01-01,591
2015-02-01,505
2015-03-01,315
2015-04-01,564
2015-05-01,482
2015-06-01,457
2015-07-01,325
2015-08-01,453
2015-09-01,431
2015-10-01,324
2015-11-01,457
2015-12-01,422
2016-01-01,382
2016-02-01,528
2016-03-01,620
2016-04-01,524
2016-05-01,303
2016-06-01,328
2016-07-01,339
2016-08-01,248
2016-09-01,248
2016-10-01,213
2016-11-01,97
2016-12-01,127
2017-01-01,407
2017-02-01,349
2017-03-01,94
2017-04-01,170
2017-05-01,461
2017-06-01,221
2017-07-01,278
2017-08-01,331
2017-09-01,294
2017-10-01,265
2017-11-01,310
2017-12-01,249
2018-01-01,249
2018-02-01,191
2018-03-01,206
2018-04-01,185
2018-05-01,340
2018-06-01,255
2018-07-01,475
2018-08-01,441
2018-09-01,292
2018-10-01,400
2018-11-01,452
2018-12-01,505
2019-01-01,644
2019-02-01,663
2019-03-01,626
2019-04-01,508
2019-05-01,537
2019-06-01,607
2019-07-01,644
2019-08-01,607
2019-09-01,624
2019-10-01,788
2019-11-01,418
2019-12-01,508
2020-01-01,748
2020-02-01,642
2020-03-01,894
2020-04-01,795
2020-05-01,731
2020-06-01,701
2020-07-01,1117
2020-08-01,616
2020-09-01,866
2020-10-01,922
2020-11-01,742
2020-12-01,772
2021-01-01,748
2021-02-01,874
2021-03-01,833
2021-04-01,871
2021-05-01,565
2021-06-01,957
2021-07-01,796
2021-08-01,949
2021-09-01,769
2021-10-01,1086
2021-11-01,937
2021-12-01,688
2022-01-01,643
2022-02-01,676
2022-03-01,1004
2022-04-01,705
2022-05-01,853
2022-06-01,839
2022-07-01,954
2022-08-01,821
2022-09-01,1061
2022-10-01,819
2022-11-01,976
2022-12-01,595
2023-01-01,815
2023-02-01,947
2023-03-01,660
2023-04-01,872
2023-05-01,898
2023-06-01,983
2023-07-01,789
2023-08-01,1073
2023-09-01,1004
2023-10-01,1099
2023-11-01,884
2023-12-01,803
2024-01-01,837
2024-02-01,845
2024-03-01,800
2024-04-01,1131
2024-05-01,1051
2024-06-01,755
2024-07-01,1139
2024-08-01,887
2024-09-01,936
2024-10-01,1301
2024-11-01,1104
2024-12-01,906
2025-01-01,1106
2025-02-01,770
2025-03-01,915
2025-04-01,897
2025-05-01,583
2025-06-01,1038
2025-07-01,1208
2025-08-01,941
