,AMS_ij
facebook/react -> angular/angular.js,0.24090734150119408
jashkenas/backbone -> angular/angular.js,-1.2626841610076742
angular/angular.js -> facebook/react,0.7207917864728141
jashkenas/backbone -> facebook/react,0.5279877660850145
angular/angular.js -> jashkenas/backbone,-0.6795274573884078
facebook/react -> jashkenas/backbone,-0.9370577341067114
