,miao_score
dojo/dojo -> jquery/jquery,3.022557463957213
yui/yui3 -> jquery/jquery,0.29584572625551725
jquery/jquery -> dojo/dojo,-0.8438184413335301
yui/yui3 -> dojo/dojo,0.015033795517791954
jquery/jquery -> yui/yui3,7.819355331806211
dojo/dojo -> yui/yui3,7.892450978541492
