,AMS_ij
rails/rails -> django/django,0.09789616867541523
laravel/framework -> django/django,-0.3376532903807402
django/django -> rails/rails,1.0673141173792564
laravel/framework -> rails/rails,-1.7037150917088972
django/django -> laravel/framework,-0.6013219698784811
rails/rails -> laravel/framework,0.5022372530007162
