,AMS_ij
angular/angular.js -> jquery/jquery,-0.11479311458749843
facebook/react -> jquery/jquery,-0.25040577105344825
jquery/jquery -> angular/angular.js,1.7649415504071082
facebook/react -> angular/angular.js,0.34478937743295207
jquery/jquery -> facebook/react,2.2973426002111412
angular/angular.js -> facebook/react,0.1238595696820009
