,AMS_ij
apache/cassandra -> apache/couchdb,0.5365817581525651
mongodb/mongo -> apache/couchdb,-1.1848549133102328
apache/couchdb -> apache/cassandra,-0.4372176553422038
mongodb/mongo -> apache/cassandra,-0.12655430424939046
apache/couchdb -> mongodb/mongo,-3.5149862581348024
apache/cassandra -> mongodb/mongo,-3.5662803318374277
