,AMS_ij
apache/mesos -> kubernetes/kubernetes,-5.26545894463464
hashicorp/nomad -> kubernetes/kubernetes,-2.683174445733957
kubernetes/kubernetes -> apache/mesos,-0.4440201570547362
hashicorp/nomad -> apache/mesos,-0.5461213824580816
kubernetes/kubernetes -> hashicorp/nomad,-1.0460811166306019
apache/mesos -> hashicorp/nomad,0.4383876181411159
