,AMS_ij
flutter/flutter -> facebook/react-native,-4.677834765397523
apache/cordova-android -> facebook/react-native,1.474639421374546
facebook/react-native -> flutter/flutter,-0.6469394638460596
apache/cordova-android -> flutter/flutter,-3.4053953407161615
facebook/react-native -> apache/cordova-android,-0.058710458554933065
flutter/flutter -> apache/cordova-android,0.3425343627240931
