,n_commits
2018-05-01,44
2018-06-01,14
2018-07-01,5
2018-08-01,7
2018-09-01,8
2018-10-01,17
2018-11-01,22
2018-12-01,6
2019-01-01,5
2019-02-01,25
2019-03-01,34
2019-04-01,17
2019-05-01,13
2019-06-01,16
2019-07-01,8
2019-08-01,26
2019-09-01,29
2019-10-01,23
2019-11-01,24
2019-12-01,4
2020-01-01,10
2020-02-01,15
2020-03-01,21
2020-04-01,30
2020-05-01,40
2020-06-01,25
2020-07-01,29
2020-08-01,22
2020-09-01,20
2020-10-01,17
2020-11-01,18
2020-12-01,32
2021-01-01,24
2021-02-01,32
2021-03-01,20
2021-04-01,21
2021-05-01,9
2021-06-01,22
2021-07-01,17
2021-08-01,15
2021-09-01,13
2021-10-01,12
2021-11-01,32
2021-12-01,10
2022-01-01,18
2022-02-01,16
2022-03-01,15
2022-04-01,18
2022-05-01,17
2022-06-01,40
2022-07-01,15
2022-08-01,23
2022-09-01,8
2022-10-01,6
2022-11-01,16
2022-12-01,4
2023-01-01,13
2023-02-01,24
2023-03-01,39
2023-04-01,10
2023-05-01,9
2023-06-01,14
2023-07-01,21
2023-08-01,22
2023-09-01,9
2023-10-01,10
2023-11-01,6
2023-12-01,4
2024-01-01,3
2024-02-01,4
2024-03-01,2
2024-04-01,3
2024-05-01,4
2024-06-01,2
2024-07-01,0
2024-08-01,4
2024-09-01,1
2024-10-01,8
2024-11-01,13
2024-12-01,11
2025-01-01,3
2025-02-01,9
2025-03-01,7
2025-04-01,28
2025-05-01,0
2025-06-01,0
2025-07-01,3
2025-08-01,12
