,AMS_ij,normalized_AMS_ij
microsoft/TypeScript -> definitelytyped/definitelytyped,-7.649322054732991,-24.986732680540097
sindresorhus/type-fest -> definitelytyped/definitelytyped,-4.169131178670201,22.05894480319779
definitelytyped/definitelytyped -> microsoft/TypeScript,-1.2704122064582495,-11.434549363192092
sindresorhus/type-fest -> microsoft/TypeScript,-24.86970575515739,-27.21316159420185
definitelytyped/definitelytyped -> sindresorhus/type-fest,0.021815090360582375,2.522003334936039
microsoft/TypeScript -> sindresorhus/type-fest,0.11933830828077807,10.000945017328092
