,apache/httpcomponents-client,square/okhttp,google/volley
2013-01-07,1.645061224489796,-0.5288163265306122,1.465142857142858
2013-01-08,0.8279183673469388,-0.17567346938775516,1.7371428571428575
2013-01-09,1.9627755102040816,-0.0316734693877551,-10.502857142857147
2013-01-10,1.8359183673469388,0.7980408163265307,1.8891428571428577
2013-01-11,1.9616326530612245,0.3180408163265306,1.7291428571428573
2013-01-12,1.3284897959183675,-0.3459591836734694,1.8331428571428579
2013-01-13,6.438204081632653,-0.03395918367346939,1.849142857142858
2013-01-14,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-01-15,4.827918367346939,-0.17567346938775516,1.7371428571428575
2013-01-16,2.9627755102040814,-0.0316734693877551,-10.502857142857147
2013-01-17,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-01-18,1.9616326530612245,4.318040816326531,1.7291428571428573
2013-01-19,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-01-20,1.4382040816326531,-0.03395918367346939,1.849142857142858
2013-01-21,0.645061224489796,1.4711836734693877,1.465142857142858
2013-01-22,-0.17208163265306126,4.824326530612245,1.7371428571428575
2013-01-23,3.9627755102040814,1.9683265306122448,-10.502857142857147
2013-01-24,1.8359183673469388,0.7980408163265307,1.8891428571428577
2013-01-25,1.9616326530612245,0.3180408163265306,1.7291428571428573
2013-01-26,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-01-27,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-01-28,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-01-29,0.8279183673469388,-0.17567346938775516,1.7371428571428575
2013-01-30,3.9627755102040814,-0.0316734693877551,-10.502857142857147
2013-01-31,-0.16408163265306125,12.79804081632653,1.8891428571428577
2013-02-01,0.9616326530612245,9.31804081632653,1.7291428571428573
2013-02-02,0.32848979591836736,1.6540408163265305,1.8331428571428579
2013-02-03,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-02-04,1.645061224489796,-0.5288163265306122,1.465142857142858
2013-02-05,1.8279183673469388,1.824326530612245,1.7371428571428575
2013-02-06,2.9627755102040814,-0.0316734693877551,-10.502857142857147
2013-02-07,1.8359183673469388,0.7980408163265307,2.8891428571428577
2013-02-08,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-02-09,1.3284897959183675,-0.3459591836734694,1.8331428571428579
2013-02-10,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-02-11,6.645061224489796,-0.5288163265306122,1.465142857142858
2013-02-12,1.8279183673469388,-0.17567346938775516,2.7371428571428575
2013-02-13,1.9627755102040816,-0.0316734693877551,-8.502857142857147
2013-02-14,-0.16408163265306125,4.79804081632653,1.8891428571428577
2013-02-15,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-02-16,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-02-17,1.4382040816326531,1.9660408163265306,1.849142857142858
2013-02-18,-0.35493877551020403,0.47118367346938783,1.465142857142858
2013-02-19,0.8279183673469388,0.8243265306122448,1.7371428571428575
2013-02-20,-0.03722448979591843,1.9683265306122448,-10.502857142857147
2013-02-21,-0.16408163265306125,4.79804081632653,1.8891428571428577
2013-02-22,0.9616326530612245,0.3180408163265306,1.7291428571428573
2013-02-23,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-02-24,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-02-25,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-02-26,-0.17208163265306126,-0.17567346938775516,1.7371428571428575
2013-02-27,1.9627755102040816,2.968326530612245,-10.502857142857147
2013-02-28,-0.16408163265306125,3.7980408163265307,1.8891428571428577
2013-03-01,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-03-02,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-03-03,0.4382040816326531,1.9660408163265306,1.849142857142858
2013-03-04,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-03-05,-0.17208163265306126,-0.17567346938775516,1.7371428571428575
2013-03-06,-0.03722448979591843,-0.0316734693877551,-10.502857142857147
2013-03-07,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-03-08,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-03-09,4.328489795918367,-0.3459591836734694,1.8331428571428579
2013-03-10,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-03-11,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-03-12,-0.17208163265306126,1.824326530612245,1.7371428571428575
2013-03-13,-0.03722448979591843,-0.0316734693877551,-10.502857142857147
2013-03-14,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-03-15,-0.03836734693877554,1.3180408163265307,1.7291428571428573
2013-03-16,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-03-17,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-03-18,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-03-19,0.8279183673469388,-0.17567346938775516,1.7371428571428575
2013-03-20,-0.03722448979591843,-0.0316734693877551,-10.502857142857147
2013-03-21,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-03-22,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-03-23,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-03-24,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-03-25,3.6450612244897957,-0.5288163265306122,2.465142857142858
2013-03-26,-0.17208163265306126,2.824326530612245,2.7371428571428575
2013-03-27,-0.03722448979591843,2.968326530612245,-10.502857142857147
2013-03-28,1.8359183673469388,0.7980408163265307,2.8891428571428577
2013-03-29,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-03-30,0.32848979591836736,5.654040816326531,1.8331428571428579
2013-03-31,0.4382040816326531,1.9660408163265306,1.849142857142858
2013-04-01,-0.35493877551020403,-0.5288163265306122,3.465142857142858
2013-04-02,6.827918367346939,-0.17567346938775516,1.7371428571428575
2013-04-03,1.9627755102040816,3.968326530612245,-9.502857142857147
2013-04-04,8.835918367346938,0.7980408163265307,1.8891428571428577
2013-04-05,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-04-06,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-04-07,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-04-08,-0.35493877551020403,0.47118367346938783,1.465142857142858
2013-04-09,-0.17208163265306126,4.824326530612245,1.7371428571428575
2013-04-10,0.9627755102040816,5.968326530612245,-10.502857142857147
2013-04-11,-0.16408163265306125,2.7980408163265307,1.8891428571428577
2013-04-12,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-04-13,1.3284897959183675,-0.3459591836734694,1.8331428571428579
2013-04-14,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-04-15,1.645061224489796,3.4711836734693877,1.465142857142858
2013-04-16,-0.17208163265306126,0.8243265306122448,1.7371428571428575
2013-04-17,0.9627755102040816,1.9683265306122448,-10.502857142857147
2013-04-18,2.8359183673469386,0.7980408163265307,1.8891428571428577
2013-04-19,0.9616326530612245,0.3180408163265306,1.7291428571428573
2013-04-20,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-04-21,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-04-22,-0.35493877551020403,1.4711836734693877,1.465142857142858
2013-04-23,-0.17208163265306126,-0.17567346938775516,1.7371428571428575
2013-04-24,0.9627755102040816,-0.0316734693877551,-10.502857142857147
2013-04-25,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-04-26,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-04-27,0.32848979591836736,1.6540408163265305,1.8331428571428579
2013-04-28,0.4382040816326531,1.9660408163265306,1.849142857142858
2013-04-29,-0.35493877551020403,1.4711836734693877,1.465142857142858
2013-04-30,-0.17208163265306126,4.824326530612245,6.7371428571428575
2013-05-01,-0.03722448979591843,0.9683265306122449,-10.502857142857147
2013-05-02,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-05-03,3.9616326530612245,1.3180408163265307,1.7291428571428573
2013-05-04,0.32848979591836736,11.65404081632653,1.8331428571428579
2013-05-05,0.4382040816326531,11.966040816326531,1.849142857142858
2013-05-06,0.645061224489796,20.471183673469387,1.465142857142858
2013-05-07,0.8279183673469388,6.824326530612245,1.7371428571428575
2013-05-08,0.9627755102040816,-0.0316734693877551,-10.502857142857147
2013-05-09,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-05-10,-0.03836734693877554,6.318040816326531,3.7291428571428575
2013-05-11,3.3284897959183675,0.6540408163265305,1.8331428571428579
2013-05-12,0.4382040816326531,2.966040816326531,1.849142857142858
2013-05-13,-0.35493877551020403,-0.5288163265306122,1.465142857142858
2013-05-14,-0.17208163265306126,0.8243265306122448,3.7371428571428575
2013-05-15,-0.03722448979591843,-0.0316734693877551,-8.502857142857147
2013-05-16,4.835918367346939,0.7980408163265307,1.8891428571428577
2013-05-17,4.9616326530612245,0.3180408163265306,1.7291428571428573
2013-05-18,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-05-19,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-05-20,-0.35493877551020403,-0.5288163265306122,2.465142857142858
2013-05-21,-0.17208163265306126,-0.17567346938775516,3.7371428571428575
2013-05-22,0.9627755102040816,1.9683265306122448,-7.502857142857147
2013-05-23,-0.16408163265306125,0.7980408163265307,1.8891428571428577
2013-05-24,-0.03836734693877554,0.3180408163265306,1.7291428571428573
2013-05-25,0.32848979591836736,1.6540408163265305,1.8331428571428579
2013-05-26,1.4382040816326531,0.9660408163265306,1.849142857142858
2013-05-27,-0.35493877551020403,1.4711836734693877,1.465142857142858
2013-05-28,2.8279183673469386,-0.17567346938775516,1.7371428571428575
2013-05-29,4.962775510204081,0.9683265306122449,-8.502857142857147
2013-05-30,-0.16408163265306125,1.7980408163265307,1.8891428571428577
2013-05-31,-0.03836734693877554,0.3180408163265306,2.7291428571428575
2013-06-01,0.32848979591836736,-0.3459591836734694,1.8331428571428579
2013-06-02,0.4382040816326531,-0.03395918367346939,1.849142857142858
2013-06-03,1.645061224489796,-0.5288163265306122,1.465142857142858
2013-06-04,4.827918367346939,-0.17567346938775516,1.7371428571428575
2013-06-05,-0.03722448979591843,1.9683265306122448,-10.502857142857147
2013-06-06,5.835918367346939,0.7980408163265307,1.8891428571428577
2013-06-07,0.9616326530612245,0.3180408163265306,1.7291428571428573
2013-06-08,2.3284897959183675,-0.3459591836734694,1.8331428571428579
2013-06-09,2.4382040816326533,-0.03395918367346939,3.849142857142858
2013-06-10,0.645061224489796,-0.5288163265306122,3.465142857142858
2013-06-11,2.8279183673469386,-0.17567346938775516,1.7371428571428575
2013-06-12,0.9627755102040816,1.9683265306122448,-10.502857142857147
2013-06-13,1.8359183673469388,0.7980408163265307,1.8891428571428577
2013-06-14,-0.03836734693877554,4.318040816326531,1.7291428571428573
2013-06-15,2.3284897959183675,6.654040816326531,1.8331428571428579
2013-06-16,0.4382040816326531,2.966040816326531,1.849142857142858
2013-06-17,2.6450612244897957,-0.5288163265306122,1.465142857142858
2013-06-18,-0.17208163265306126,-0.17567346938775516,2.7371428571428575
