,facebook/react,emberjs/ember.js,angular/angular.js
2013-07-29,3.929081210648031,10.428134231360039,1.5770631825931365
2013-07-30,-1.122106311507233,0.32496159754224274,5.126436927128172
2013-07-31,-2.279709998143178,8.992242703533027,14.711690383349369
2013-08-01,2.300876082442903,9.335643388869196,1.189700545230499
2013-08-02,-0.4353876538208335,0.23124778447359096,-1.4064533009233469
2013-08-03,2.9638797454465653,8.698280751506559,13.468088823618778
2013-08-04,4.643366924933745,6.989489542715349,2.333473439003393
2013-08-05,2.929081210648031,1.4281342313600378,0.5770631825931365
2013-08-06,-0.12210631150723295,5.324961597542242,1.1264369271281716
2013-08-07,-2.279709998143178,2.992242703533026,20.71169038334937
2013-08-08,-1.6991239175570971,2.335643388869195,19.189700545230497
2013-08-09,-0.4353876538208335,4.231247784473591,23.593546699076654
2013-08-10,3.9638797454465653,2.698280751506558,2.4680888236187775
2013-08-11,3.643366924933745,-0.010510457284650821,2.333473439003393
2013-08-12,3.929081210648031,3.428134231360038,8.577063182593136
2013-08-13,-0.12210631150723295,6.324961597542242,9.126436927128172
2013-08-14,-2.279709998143178,15.992242703533027,12.711690383349369
2013-08-15,1.3008760824429029,1.3356433888691952,10.1897005452305
2013-08-16,3.5646123461791666,7.231247784473591,2.5935466990766534
2013-08-17,3.9638797454465653,1.6982807515065579,5.4680888236187775
2013-08-18,5.643366924933745,68.98948954271535,2.333473439003393
2013-08-19,4.929081210648031,3.428134231360038,3.5770631825931365
2013-08-20,-2.122106311507233,4.324961597542242,0.12643692712817145
2013-08-21,-2.279709998143178,7.992242703533027,12.711690383349369
2013-08-22,4.300876082442903,1.3356433888691952,3.189700545230499
2013-08-23,5.564612346179167,13.231247784473592,11.593546699076652
2013-08-24,2.9638797454465653,15.698280751506559,4.4680888236187775
2013-08-25,4.643366924933745,11.989489542715349,6.333473439003393
2013-08-26,4.929081210648031,11.428134231360039,0.5770631825931365
2013-08-27,2.877893688492767,33.32496159754224,2.1264369271281716
2013-08-28,-1.2797099981431779,14.992242703533027,7.711690383349369
2013-08-29,-1.6991239175570971,32.335643388869194,7.189700545230499
2013-08-30,6.564612346179167,15.231247784473592,-0.40645330092334686
