,twbs/bootstrap,foundation/foundation-sites,Semantic-Org/Semantic-UI
2013-11-08,1.3624441218249752,25.446945690626016,2.293101964608658
2013-11-09,2.63682664915764,23.30078852922261,2.680541352794101
2013-11-10,0.7124861029302274,25.34108104475952,2.558469943114713
2013-11-11,4.084476373785732,32.21661291541617,3.131476297225085
2013-11-12,2.0714267049373922,27.37487744269675,3.400141268197141
2013-11-13,4.6312726169019465,8.364815531248786,3.2782290182040716
2013-11-14,2.0910086868134727,2.837776791873087,3.6341904884501366
2013-11-15,5.035582441363914,28.736708122918863,-1.466256161521761
2013-11-16,1.9195358243687943,31.52663972164335,0.0908166624880627
2013-11-17,6.633323327660731,18.172985549789594,9.583807401835923
2013-11-18,2.093432717974526,29.828820849555854,-0.010241153540591937
2013-11-19,7.091089947385942,50.04381390825307,4.0615614158999
2013-11-20,4.434647145489303,122.80539403712072,5.042381362143786
2013-11-21,7.447246272018774,272.7188422939664,3.6423936410688547
2013-11-22,4.5227021208611085,44.971801820645446,6.83236632150067
2013-11-23,7.337072844678248,26.860091144114534,0.512179846947731
2013-11-24,-5.404294051932634,33.21287997151311,3.67983698199692
2013-11-25,-2.838660478215158,18.48016391876122,8.856372169215406
2013-11-26,6.059305535240156,1.8608989169530865,1.6330558990426332
2013-11-27,4.188601297208265,1.3974829133121238,1.7834460323989685
2013-11-28,14.949697815639531,-1.1942421852084673,2.6400001428014304
2013-11-29,7.784207219216124,7.583778906453551,2.437788521239658
2013-11-30,34.69729140475548,6.558143612058394,2.4036990223374453
2013-12-01,11.73939198050089,6.062685891260066,2.741882860719859
2013-12-02,13.310704533891975,5.271270256674518,2.33245843206661
2013-12-03,13.205838616934276,4.841224832738876,1.9858068622285088
2013-12-04,19.923995022342208,4.949666618343672,5.564229898323431
2013-12-05,17.77861440931637,4.812873301170814,15.108001108021943
2013-12-06,27.671016716517553,8.587253691543868,1.8567248359330981
2013-12-07,25.298637278934166,4.731289600864253,2.8209841660115096
2013-12-08,18.085764761559155,3.139344373215608,2.572033360044959
2013-12-09,21.403360520057223,-6.8245781073275165,3.0157338381763688
2013-12-10,18.236176848810448,11.767258883606438,7.636299531190054
2013-12-11,16.60556030604625,3.9141292158671863,2.8100744602104903
2013-12-12,13.620048443798671,4.215604582351302,6.532282078670455
2013-12-13,15.31447659813302,4.9061189676108885,0.6001809729397286
2013-12-14,14.679103836186691,8.208675449849974,0.20021437053081315
2013-12-15,52.12772051727752,7.410318658699827,6.363114440266688
2013-12-16,15.059865178596125,17.780447913438923,2.643494377377708
2013-12-17,3.6847333804678675,46.24101799652273,3.2046330252491733
2013-12-18,47.04164236378886,7.2702839970911395,-1.718485327890983
2013-12-19,28.97065786704183,8.772351111589556,-2.397186651608873
2013-12-20,15.343237840941104,5.741691681462764,2.170343950240294
2013-12-21,16.814607860356645,4.988146328970318,1.7193670132177812
2013-12-22,5.53233138912979,4.806756818018586,16.242459611168478
2013-12-23,13.202281719808543,5.542767369620698,1.1975588688144063
2013-12-24,21.66681354890227,5.826397930141537,2.224720402021807
2013-12-25,11.483474185186468,2.4047020716584693,17.620032501479066
2013-12-26,12.192246681544649,2.2956560069849616,1.587331714850174
2013-12-27,25.46594502507109,5.873457745424042,11.287010463644291
2013-12-28,8.91621694286308,5.680039426767005,2.3523388392901063
2013-12-29,9.384644009156808,16.226669624679616,1.0431469505723785
2013-12-30,9.192222526249646,-10.352081169214967,1.2982308892151044
2013-12-31,10.285146388429277,2.7262712739830612,0.9122713286613517
2014-01-01,10.561687697315683,5.726617911581838,1.072107140092237
2014-01-02,-0.4711219540709388,4.518600147517347,4.822120299114337
2014-01-03,12.237828882847474,2.470782534968182,-0.7832923795180811
2014-01-04,10.285488473199791,3.305649390701533,1.284024166913836
2014-01-05,16.48961294362148,4.899161479345291,2.1689945841326645
2014-01-06,14.902994877181335,10.930599274912332,18.772893769835132
2014-01-07,11.248104931761247,5.847394226719323,20.49004023552509
2014-01-08,25.90754096255849,2.063672654206848,1.1467246089203222
2014-01-09,13.084295077618789,5.169975254864305,1.16931538445182
2014-01-10,11.667605518298704,9.06458798013066,1.4586523583104318
2014-01-11,15.292704607514358,6.619212725814517,2.032234220039137
2014-01-12,10.373948579345159,6.131483046257316,2.4594555450097424
2014-01-13,-2.4852512018711685,5.340926270011624,16.282817308399174
2014-01-14,24.341156989289114,5.030541892943496,8.035765619801046
2014-01-15,31.998372662969956,15.577493179048501,16.482604580870678
2014-01-16,22.666073837192133,3.6914530450076253,1.4633455515893372
2014-01-17,20.4156893711016,6.6584948305409695,1.7222551816355112
2014-01-18,27.581576029760512,6.993287957713903,1.1834436564255582
2014-01-19,21.132203961636563,7.614985913144977,1.1237242298343546
2014-01-20,14.204464703558925,18.961923337222057,1.8143753640957678
2014-01-21,16.257230324487523,32.28177454453786,16.023136258118093
2014-01-22,14.040017021573032,9.42778490802075,1.6761242199796882
2014-01-23,9.915528258625484,9.900660248857655,9.954517216617758
2014-01-24,11.271803828396994,9.778699810255693,6.58828583025271
2014-01-25,10.52156657979839,7.848139581617824,8.820153408737905
2014-01-26,10.13244278363783,7.575099845294368,1.3850320415524597
2014-01-27,10.923465009601319,-1.1587798228528339,0.973133783271577
2014-01-28,9.763946979292363,21.738369975189016,1.869441636144409
2014-01-29,1.5214517612631115,14.084082608106344,2.6745896205554347
2014-01-30,21.03480395587364,19.67221262236219,2.146432783022428
2014-01-31,10.380330354707617,34.97536161929539,-5.413487841474448
2014-02-01,9.328154643552624,15.069212735913766,2.177071062192354
2014-02-02,4.908347597790129,12.448556967793891,2.492137880376541
2014-02-03,17.26825936591426,12.78542993164143,0.4537035422909148
2014-02-04,31.0194043362135,44.913049724459775,-0.011853896716652046
2014-02-05,7.465600349687391,31.502782180403678,1.9527661101035874
2014-02-06,7.96887531940116,20.55728845912125,2.310470014067966
2014-02-07,31.272680751921502,22.862081733497227,-10.358367852510606
2014-02-08,17.692375575943736,6.981772739789135,5.439881626385108
2014-02-09,21.380936307033625,8.834148266870422,3.6112732831612755
2014-02-10,9.109167828676966,-2.5187592272101895,2.5450664117411135
2014-02-11,19.676512587554367,6.609698352388668,14.955705908798581
2014-02-12,8.607508406055302,5.405534873630218,2.9063097794100914
2014-02-13,7.158932279878245,6.319207619360677,3.0387032430616365
2014-02-14,5.319375246357827,6.021714411801547,2.457514962069329
2014-02-15,4.274867323694331,6.537273503733788,2.2717075231716257
2014-02-16,7.641437646626647,5.812821285512103,1.471920144161722
2014-02-17,2.4912295305327308,16.228022940808444,1.6560864569920073
2014-02-18,4.219378559829828,5.7403752151570515,1.7929867573883376
2014-02-19,2.464979201831053,3.806511581107585,1.5616529428086012
2014-02-20,-2.674807877605743,5.041823576509767,1.5724060464841825
2014-02-21,3.963699496834229,3.6470255223905097,12.10245163651723
2014-02-22,18.33800713145956,4.091741573527603,5.129735811911906
2014-02-23,3.9224640839685403,5.173341376125585,2.504352663397232
2014-02-24,6.8834401095186895,5.059425460789997,2.4368257634799857
2014-02-25,6.207091499638281,5.438083100834465,4.627157718535643
2014-02-26,6.700698607779676,6.779817912395389,3.459883717212933
2014-02-27,9.763623457167476,48.468952730473866,12.337212365215647
2014-02-28,9.88793500274044,28.80903598782724,7.865889068046245
2014-03-01,8.360935426932722,8.52219548628329,1.9461910712523385
2014-03-02,7.441086827267853,13.478776117684001,10.455559597813334
2014-03-03,7.804744046747707,23.391456635664056,2.3222559331716024
2014-03-04,28.692118364174824,19.80578782429291,9.500132689718319
2014-03-05,10.341368613262759,68.52423915722215,1.36210124934547
2014-03-06,5.935832663215379,5.633539682148767,2.195290313040955
2014-03-07,56.80384407214438,4.757174343240432,1.6408169540228617
2014-03-08,10.839374586139503,4.102561690565276,1.7338818619822067
2014-03-09,39.347110776719184,4.237366711677412,1.3931351812173922
2014-03-10,39.19958972152248,2.9031282432025147,1.2082191340197934
2014-03-11,7.093415828364184,3.9191236811711527,1.3701822379647044
2014-03-12,8.92352378231422,3.1331657752779076,1.4224875523511573
2014-03-13,-1.1875786087635132,25.242478412209,1.1430809598273055
2014-03-14,6.144669723000397,13.967682793342563,9.898828168097838
2014-03-15,6.084131491821912,21.709061719572972,1.5061923997262991
2014-03-16,6.000498497048682,7.508462802926972,1.409593958084608
2014-03-17,29.947589457393548,13.942468548802585,1.1241694363456598
2014-03-18,4.180045266312451,6.115985958875487,1.3729913288309428
2014-03-19,0.08187583084987665,11.99173450665053,1.4033355910762382
2014-03-20,4.273818507436236,4.666185660490996,1.2939856314618803
2014-03-21,2.4606657150871003,28.851938001046467,-7.875597743213717
2014-03-22,2.464814980468587,11.918376953774466,1.3715326367245158
2014-03-23,5.276567804291875,9.917348268787414,1.3500547227990067
2014-03-24,5.0930138896231,11.111687571668527,2.0987371386288514
2014-03-25,21.393577800307362,12.937225581543274,1.3372583183836781
