,playframework/playframework,spring-projects/spring-boot,apache/struts
2012-12-21,1.0425904356779934,-0.7897402137033475,-0.17102682263972582
2012-12-22,7.192820850424537,4.5862966526561,1.5580054354247903
2012-12-23,3.567936057797809,5.048969463716007,0.3257473709086613
2012-12-24,-1.3990969092351577,-1.1298796441653585,-0.14979321753515304
2012-12-25,-2.0785840887223377,-2.9641287284144426,-0.1690239867659223
2012-12-26,0.7254452153069666,-2.5328100470957615,-0.3027236204655559
2012-12-27,2.94888843875019,-2.218707482993197,-0.09118515892709449
2012-12-28,3.0425904356779934,-0.7897402137033475,-0.17102682263972582
2012-12-29,3.192820850424537,4.5862966526561,1.5580054354247903
2012-12-30,2.567936057797809,5.048969463716007,0.3257473709086613
2012-12-31,-1.3990969092351577,-1.1298796441653585,-0.14979321753515304
2013-01-01,-2.0785840887223377,-2.9641287284144426,-0.1690239867659223
2013-01-02,6.725445215306967,-2.5328100470957615,6.697276379534444
2013-01-03,10.94888843875019,-2.218707482993197,15.908814841072905
2013-01-04,1.0425904356779934,-0.7897402137033475,-0.17102682263972582
2013-01-05,4.192820850424537,4.5862966526561,0.5580054354247903
2013-01-06,6.567936057797809,5.048969463716007,0.3257473709086613
2013-01-07,10.600903090764842,-1.1298796441653585,-0.14979321753515304
2013-01-08,5.921415911277663,-2.9641287284144426,-0.1690239867659223
2013-01-09,8.725445215306966,-2.5328100470957615,1.697276379534444
2013-01-10,1.9488884387501901,-2.218707482993197,1.9088148410729056
2013-01-11,2.0425904356779934,-0.7897402137033475,-0.17102682263972582
2013-01-12,3.192820850424537,4.5862966526561,0.5580054354247903
2013-01-13,5.567936057797809,5.048969463716007,8.325747370908662
2013-01-14,5.6009030907648425,-1.1298796441653585,-0.14979321753515304
2013-01-15,5.921415911277663,-2.9641287284144426,2.8309760132340775
2013-01-16,3.7254452153069666,-2.5328100470957615,2.6972763795344443
2013-01-17,3.94888843875019,-2.218707482993197,1.9088148410729056
2013-01-18,3.0425904356779934,-0.7897402137033475,-0.17102682263972582
2013-01-19,4.192820850424537,4.5862966526561,0.5580054354247903
2013-01-20,3.567936057797809,5.048969463716007,3.3257473709086613
2013-01-21,2.6009030907648425,-1.1298796441653585,6.850206782464847
2013-01-22,18.921415911277663,-2.9641287284144426,5.8309760132340775
2013-01-23,4.725445215306967,-2.5328100470957615,-0.3027236204655559
2013-01-24,1.9488884387501901,-2.218707482993197,-0.09118515892709449
2013-01-25,5.042590435677994,-0.7897402137033475,-0.17102682263972582
2013-01-26,4.192820850424537,4.5862966526561,0.5580054354247903
2013-01-27,8.567936057797809,5.048969463716007,4.325747370908661
2013-01-28,13.600903090764842,-1.1298796441653585,3.850206782464847
2013-01-29,3.9214159112776623,-2.9641287284144426,-0.1690239867659223
2013-01-30,2.7254452153069666,-2.5328100470957615,-0.3027236204655559
2013-01-31,-0.05111156124980987,-2.218707482993197,-0.09118515892709449
2013-02-01,1.0425904356779934,-0.7897402137033475,0.8289731773602742
2013-02-02,4.192820850424537,4.5862966526561,0.5580054354247903
2013-02-03,4.567936057797809,5.048969463716007,1.3257473709086613
2013-02-04,4.6009030907648425,-1.1298796441653585,3.850206782464847
2013-02-05,-0.07858408872233769,-2.9641287284144426,0.8309760132340777
2013-02-06,-0.2745547846930334,-2.5328100470957615,-0.3027236204655559
