,jashkenas/backbone,facebook/react,angular/angular
2014-10-18,0.9102098802128994,7.031750890827307,1.6029590433605483
2014-10-19,0.8804600833452404,5.8258833037305156,0.8431923234937305
2014-10-20,1.8765853488673936,5.45768783379811,0.6497291231001125
2014-10-21,0.8285200563983779,6.1846924542213015,-0.9446571806907191
2014-10-22,2.4663123378886787,6.564731285359293,-1.9181402002807155
2014-10-23,0.7743562623183935,6.308233281117001,0.3697053165451495
2014-10-24,1.498249630451875,5.291814589841537,0.827934616967194
2014-10-25,0.711948632241277,4.362061075587933,0.21845984050247305
2014-10-26,0.6775511524988644,6.269565516400847,1.3257291678658725
2014-10-27,0.6574714743914275,7.45836227828555,7.9006629712109815
2014-10-28,0.11318782449860165,29.41141083664171,6.283038248975442
2014-10-29,0.6058321284907121,4.481180008458226,4.670542293951678
2014-10-30,2.0739686950043548,2.9417780001252822,3.2460838861870025
2014-10-31,0.3918625968575894,4.733094455387388,1.9498534610657807
2014-11-01,0.5142191196818835,3.84381232021967,0.7615612739874873
2014-11-02,0.4792335012301252,3.7376911555368957,1.7391107848891467
2014-11-03,23.436782755715676,3.3012385627170424,1.1056636352184812
2014-11-04,-0.6106712693427513,4.582231114584456,3.485098251056687
2014-11-05,-0.2662077148335725,4.27604612717965,7.291451151336821
2014-11-06,-0.647884002134307,6.606686688632021,9.076988453362643
2014-11-07,0.25966111792142893,5.190286795263966,4.167468973002865
2014-11-08,1.278761688514487,6.4820021454772405,3.2036315276295606
2014-11-09,0.24438064073128923,3.319384903866795,2.070119415861305
2014-11-10,0.15718889826334626,1.9543759502476303,2.4417081898954
2014-11-11,0.9003456410192938,-1.3291344577677542,-1.063027548535782
2014-11-12,5.804372312462784,-0.14876510213172778,0.9756278733668129
2014-11-13,3.9008858015636076,2.9518868035596597,0.03686183238252027
2014-11-14,2.112746014166232,0.6212791667100891,21.35214191718282
2014-11-15,0.06836402779192946,7.808847465854485,2.164826128031586
2014-11-16,2.0859773832309054,7.27553229934839,1.9777406647844151
2014-11-17,-0.04427069927005008,20.07779326550194,1.8243936671773366
2014-11-18,-0.04351141591294269,9.465128826560804,4.4701893975855596
2014-11-19,-0.03786470977366368,6.913030925874274,0.2856281000619334
2014-11-20,-0.030338154476449195,2.642773570919718,5.016098340508001
2014-11-21,0.07356346039827565,8.479923254390528,1.565394093681931
2014-11-22,0.021680090614453373,2.6855414681250354,1.9995222206234047
2014-11-23,0.0663509307995924,2.9500276099004505,3.076018478578265
2014-11-24,-0.20445560459399353,4.82510696457816,2.3755868977771963
2014-11-25,0.021600919592089853,6.724038210179699,8.239245018177575
2014-11-26,1.0286162229695246,6.165189166677499,3.3247609676353442
2014-11-27,0.03196599104177886,5.871186186810265,-0.6969309641990067
2014-11-28,0.040366143418189476,2.4369493324442795,1.4312813882625044
2014-11-29,1.066351670801839,3.576906514961615,0.43495671697699456
2014-11-30,1.0629631693150128,4.456197497100962,2.335916426735619
2014-12-01,0.6014221770954585,6.674931699102615,3.5666530868207946
2014-12-02,0.07755566107227896,3.208616809353967,3.4126696584888667
2014-12-03,0.08414945093043767,5.462889050416138,5.604557874660079
2014-12-04,0.0766531522002902,4.1005762606550284,4.789327907302058
2014-12-05,0.09508735312749761,3.908939769589168,4.3733095059343405
2014-12-06,0.11497613530597672,3.8780263136780873,5.978225483888609
2014-12-07,0.12251075180929805,4.733181406568727,2.3141595520014566
2014-12-08,1.205985899210699,3.602813089818305,16.765157769012756
2014-12-09,0.13984062830804017,-2.5519519958031345,1.7941389970398784
2014-12-10,0.14007171393346604,2.556113305838072,0.08128536653818141
2014-12-11,3.1027654715989996,2.8764716784935587,2.1881968711742132
2014-12-12,0.17157007921676196,4.2487315133247465,6.0430075921910715
2014-12-13,0.17821384397581286,4.908597093701955,2.60619278919466
2014-12-14,0.19740072273532977,12.374695897284706,1.8387391478602362
2014-12-15,0.19698288650323037,2.666989874874788,0.9603517425557042
2014-12-16,0.2541717568300169,2.0659017266187987,0.5916124489444873
2014-12-17,0.2716588877551603,3.754975504893391,2.0010709189779634
2014-12-18,-0.644045074182233,20.541661303462014,3.4565876642926687
2014-12-19,1.3377610277394005,5.106320428361916,-0.08803322989829816
2014-12-20,0.35638061939754306,3.595348546655443,-0.12215676233658736
2014-12-21,0.37742975350122593,3.489461851569436,1.1668681692156335
2014-12-22,1.081569895526148,2.433945605395688,1.0884124254901097
2014-12-23,0.4376909891187243,3.4985175069448506,-0.561673671931609
2014-12-24,0.29634743261617646,1.1007491250108097,0.5336959206149932
2014-12-25,-1.331242552842348,3.271226642940924,-1.3390307915460837
2014-12-26,0.5171526323010915,0.5280070846924877,0.4476067402275931
2014-12-27,0.53497850825872,2.0892852023114163,0.6336943134430995
2014-12-28,0.5512387380191005,2.1409958953250117,0.9880627577338214
2014-12-29,-1.0801583934327244,4.1487118893603565,6.910638075034727
2014-12-30,0.5950253745074173,-3.103634977576486,2.1710926215916264
2014-12-31,0.1049888372545653,1.9818994891956558,-0.12975150433801624
2015-01-01,0.6553454980090838,2.105868035717032,-1.530577917604131
2015-01-02,0.6801453211584043,2.731735863583813,0.5381229256568718
2015-01-03,0.7090697719810046,2.870276109009387,1.3551069922012602
2015-01-04,2.7250539485098995,3.233598828896082,1.6086270484859542
2015-01-05,0.7895532860778052,12.662676817756733,1.0919629765817047
2015-01-06,0.3326332558775933,-7.373831692921058,2.0373077479223167
2015-01-07,0.7452631806049517,5.506767137088233,11.034949380640395
2015-01-08,-1.3130089634180304,3.0301452885843423,3.5396715206470257
2015-01-09,0.8688454271051642,1.6179481178305934,10.150478318172691
2015-01-10,0.8882175088208183,4.877565353396669,2.0435886822074365
2015-01-11,0.8912861615667222,5.637210989488853,2.5689710090075817
2015-01-12,3.872232396578679,5.596308045424248,4.740906882368332
2015-01-13,0.1513802696340353,6.170276022638905,0.953690791441419
2015-01-14,-0.6105676975387849,2.7017152204081363,2.789620485689295
2015-01-15,-1.3125942428241455,7.146699463504683,4.396180672689156
2015-01-16,0.9905240124040674,8.907108887293688,2.6900662099178523
2015-01-17,0.9846283669178723,7.745214168008867,3.5850519781975674
2015-01-18,0.9241001123057413,6.473686340903052,3.2300715823588715
2015-01-19,0.8673054724836271,4.668587142012509,2.284424017268695
2015-01-20,0.8135505787876827,-3.2077239007989657,5.965328297300481
2015-01-21,0.9029896457877875,9.881444993503983,4.077813014851281
2015-01-22,53.83124468516688,17.18386371293446,12.237677858744316
2015-01-23,5.9549164605396365,8.157052312215235,6.4428567862520705
2015-01-24,6.238339598451,7.37091334713698,3.4811735736680887
2015-01-25,5.894630696886958,8.238120592193193,3.469273227740628
2015-01-26,-0.4967434616644817,7.165980427680813,3.7390048302650425
2015-01-27,2.8190328610116637,35.60885219709791,3.4189854924320535
2015-01-28,2.7611032611062463,7.31472084235239,3.5623716408730988
2015-01-29,0.9297101790402331,-1.9255800635112423,2.4912144734516386
2015-01-30,4.364095918980021,1.8977338675657425,1.1678827515339225
2015-01-31,1.5623833870815023,16.45731458729747,2.1065022388062977
2015-02-01,1.3514644519292467,7.778541091586909,3.590496046336381
2015-02-02,-0.7928082868621185,19.49057706315273,2.983652881674321
2015-02-03,2.8597413401452365,8.383061522021364,-5.640501946675109
2015-02-04,-1.18653326393949,9.579939679245191,-2.3804054979709885
2015-02-05,1.9016397709207016,8.559153669079658,22.198389875723343
2015-02-06,-0.16761867870204483,10.377576106098571,17.35331499505589
2015-02-07,1.8972642573310041,6.930406958260396,5.724913165906491
2015-02-08,2.805831832215161,8.24125610067269,3.961411384952041
2015-02-09,1.8865790103396596,10.173591266594777,5.295297634627444
2015-02-10,1.8774682011195236,5.915725148503437,3.765067209722761
2015-02-11,1.8647369809888619,7.601676239979698,2.4338098450232435
2015-02-12,1.8482063969153484,9.564569880184695,2.841827168212138
2015-02-13,1.8299111360155356,7.546192433662325,6.711768961920283
2015-02-14,1.4583363684778268,12.457213734484101,4.446886077340176
2015-02-15,1.7970744300751271,7.624879915452163,7.914815124819177
2015-02-16,-0.38593319303873375,-0.2594302460284079,5.639275169335006
2015-02-17,6.876358340700262,15.706436240643047,10.775759876234389
2015-02-18,5.871219471484464,9.258228984024257,10.15724466420307
2015-02-19,5.805251278351912,16.866238637159395,7.924415198043439
2015-02-20,5.870761033449001,18.616448378929235,7.086842336811079
2015-02-21,2.0484627344475372,5.723867097950356,10.869286778161847
