,AMS_ij,normalized_AMS_ij
d3/d3 -> plotly/plotly.js,-6.911686677976446,-7.0795101599325925
highcharts/highcharts -> plotly/plotly.js,-0.8515315623996007,-3.655819768793806
plotly/plotly.js -> d3/d3,-0.05615262242405006,-1.4473665441199297
highcharts/highcharts -> d3/d3,-0.07809811211524109,-0.8392888641998232
plotly/plotly.js -> highcharts/highcharts,-4.954458628000985,-16.647170626591954
d3/d3 -> highcharts/highcharts,-6.4579735208345745,3.967108323559872
