,AMS_ij,normalized_AMS_ij
nodejs/node -> ruby/ruby,-3.7454682674258937,-1.0006458218704628
python/cpython -> ruby/ruby,-3.004087196499148,-12.149130586810198
ruby/ruby -> nodejs/node,1.0420950935115068,5.7932288327777774
python/cpython -> nodejs/node,1.5509685613217234,9.02950164680616
ruby/ruby -> python/cpython,-1.533437999021805,-8.597008442089844
nodejs/node -> python/cpython,-0.9571214811707458,-3.192418676068414
