,AMS_ij,normalized_AMS_ij
moby/moby -> containerd/containerd,-0.13497072770952226,-4.282774571973569
canonical/lxd -> containerd/containerd,0.05795044032031279,-0.9218160657046417
containerd/containerd -> moby/moby,-5.633815542380131,-38.52873286553829
canonical/lxd -> moby/moby,-0.4674541702254018,-3.598746029226394
containerd/containerd -> canonical/lxd,-13.93990907363921,-45.29979311519309
moby/moby -> canonical/lxd,-3.3621946432364993,-11.960500774607652
