,AMS_ij,normalized_AMS_ij
ant-design/ant-design -> mui/material-ui,0.516844172113375,3.737373148583098
twbs/bootstrap -> mui/material-ui,-2.2258419398430913,-11.082677274427098
mui/material-ui -> ant-design/ant-design,-3.660765575587249,-19.178853273766993
twbs/bootstrap -> ant-design/ant-design,0.32070823369786794,3.58392731654716
mui/material-ui -> twbs/bootstrap,-2.7153542404920934,-19.734460647514094
ant-design/ant-design -> twbs/bootstrap,-1.9392953041492167,-13.91329899509498
