,AMS_ij,normalized_AMS_ij
remix-run/react-router -> tanstack/router,-4.567889403648086,-61.50841441895174
vercel/next.js -> tanstack/router,-1.4679121398741914,-15.874851773672438
tanstack/router -> remix-run/react-router,-7.74602305106343,-49.47614083162461
vercel/next.js -> remix-run/react-router,-2.0119247043432518,-21.01803355296472
tanstack/router -> vercel/next.js,-9.71070570579792,-38.56673355437819
remix-run/react-router -> vercel/next.js,-7.244148378928859,-60.545392300245304
