,AMS_ij,normalized_AMS_ij
facebook/react-native -> NativeScript/NativeScript,-1.2782700115928727,-10.552897841373113
flutter/flutter -> NativeScript/NativeScript,-3.9579463967781896,-26.922568642670473
NativeScript/NativeScript -> facebook/react-native,-10.469600663048734,-42.69712585211455
flutter/flutter -> facebook/react-native,-4.347012670573024,-15.593404448337234
NativeScript/NativeScript -> flutter/flutter,-9.29650531687567,-42.97395918118159
facebook/react-native -> flutter/flutter,-1.1708802948843104,-3.6710240504412837
