,n_commits
2012-12-01,46
2013-01-01,2
2013-02-01,58
2013-03-01,183
2013-04-01,42
2013-05-01,21
2013-06-01,25
2013-07-01,19
2013-08-01,33
2013-09-01,123
2013-10-01,53
2013-11-01,109
2013-12-01,32
2014-01-01,70
2014-02-01,57
2014-03-01,48
2014-04-01,36
2014-05-01,53
2014-06-01,40
2014-07-01,32
2014-08-01,45
2014-09-01,60
2014-10-01,27
2014-11-01,49
2014-12-01,5
2015-01-01,24
2015-02-01,61
2015-03-01,59
2015-04-01,73
2015-05-01,47
2015-06-01,17
2015-07-01,57
2015-08-01,27
2015-09-01,12
2015-10-01,37
2015-11-01,6
2015-12-01,30
2016-01-01,15
2016-02-01,8
2016-03-01,54
2016-04-01,41
2016-05-01,7
2016-06-01,24
2016-07-01,24
2016-08-01,51
2016-09-01,0
2016-10-01,2
2016-11-01,0
2016-12-01,13
2017-01-01,13
2017-02-01,3
