,n_commits
2021-07-01,473
2021-08-01,527
2021-09-01,1609
2021-10-01,752
2021-11-01,419
2021-12-01,566
2022-01-01,833
2022-02-01,1436
2022-03-01,1108
2022-04-01,578
2022-05-01,656
2022-06-01,1073
2022-07-01,1331
2022-08-01,826
2022-09-01,355
2022-10-01,395
2022-11-01,287
2022-12-01,155
2023-01-01,155
2023-02-01,195
2023-03-01,162
2023-04-01,164
2023-05-01,175
2023-06-01,147
2023-07-01,86
2023-08-01,119
2023-09-01,111
2023-10-01,92
2023-11-01,117
2023-12-01,99
2024-01-01,123
2024-02-01,179
2024-03-01,188
2024-04-01,100
