,mysql/mysql-server,FirebirdSQL/firebird,postgres/postgres
2017-05-23,36.87324684105093,1.4986688472051457,2.495863905878392
2017-05-24,37.926334343604005,1.3495983852805393,4.516689434888643
2017-05-25,37.37333432966648,1.8922830419926573,4.703685251328682
2017-05-26,-36.03489843324547,1.4076273378058763,2.9691534358180616
2017-05-27,33.75432744843248,1.5174271166409823,3.3558592173056505
2017-05-28,33.118620347547,1.157004415611743,4.181813500653534
2017-05-29,32.91379219778604,1.843609078301903,5.598639984288896
2017-05-30,35.295087254456405,1.9096048935210357,5.665469274254872
2017-05-31,21.981335872060367,1.330668552605644,3.754609650596777
2017-06-01,62.33991063604816,0.16484338662438436,2.7814126232578684
2017-06-02,30.09007960221409,1.384215130593703,6.141872607645333
2017-06-03,32.609636762758925,0.9985853554573089,8.982168746581705
2017-06-04,27.98130758144258,-0.872195614039466,7.270616388769344
2017-06-05,28.625915791373544,0.7697957567205018,4.173634658772412
2017-06-06,19.62303617008398,0.2741394918292891,14.90515976181958
2017-06-07,30.147677459655142,3.314345111103513,5.965662950429033
2017-06-08,19.304091713506004,3.4273179870595483,6.912043924390804
2017-06-09,128.23345925409438,2.3498128863844547,9.381559452651842
2017-06-10,23.242722543528874,2.5127156895349283,4.62536315960269
2017-06-11,28.91555985309583,3.1118536025008696,5.260757152409466
2017-06-12,26.092950384070082,4.713171667719403,7.766565437101387
2017-06-13,30.17776209442623,4.738474527667707,19.048740993366597
2017-06-14,23.98993307488539,1.2738036952831546,12.13251701152084
2017-06-15,33.91467220195646,0.5921463033098229,6.817864978974284
2017-06-16,-3.85557523300853,1.351105756096214,4.651270663098696
2017-06-17,20.765964770526566,2.053367326065307,10.391065275644943
2017-06-18,20.489762743290342,1.0385320956310542,6.046221743384695
2017-06-19,17.04838567114117,1.629275493696599,4.991092378128036
2017-06-20,14.905729254191725,1.0548458325082823,7.516207525151382
2017-06-21,49.12215173801689,0.3808740810038591,9.413291902648206
2017-06-22,21.78607354256473,0.5498699939730018,7.992004846253284
2017-06-23,19.894882211290707,0.33567737535549547,7.318119976934231
