,kubernetes/kubernetes,apache/mesos,docker-archive/classicswarm
2014-06-06,-12.881543333513774,9.299582874706028,6.557698322476647
2014-06-07,39.10719398280975,6.543427795521391,29.041720047877682
2014-06-08,47.86950925374571,3.993526836464027,15.882853052803792
2014-06-09,34.40783395586351,-0.5356409963189528,4.355012119790445
2014-06-10,8.448126996156551,8.933775053851114,7.628516393294719
2014-06-11,3.0195555675851224,1.7773376629589286,1.7835835483618734
2014-06-12,30.029323577353132,0.5178977453411178,-1.2493834846051597
2014-06-13,30.118456666486225,6.4197456613068535,-0.44230167752335237
2014-06-14,39.10719398280975,3.1298305537156415,5.041720047877684
2014-06-15,37.86950925374571,3.9006299495265813,2.882853052803792
2014-06-16,21.40783395586351,6.3253057045389,0.3550121197904447
2014-06-17,23.448126996156553,13.136110093755843,6.628516393294719
2014-06-18,26.019555567585122,0.9022680497249187,1.7835835483618734
2014-06-19,18.029323577353132,3.0382258531487745,22.75061651539484
2014-06-20,19.118456666486225,4.8515732989124025,-0.44230167752335237
2014-06-21,30.107193982809747,3.9173526210160206,2.0417200478776834
2014-06-22,39.86950925374571,3.6329147561453317,3.882853052803792
2014-06-23,24.40783395586351,11.128548825896715,0.3550121197904447
2014-06-24,31.448126996156553,3.4574756713964665,-1.3714836067052816
2014-06-25,3.0195555675851224,4.426602729395232,3.7835835483618734
2014-06-26,6.029323577353134,2.9224957642190876,-0.2493834846051597
2014-06-27,15.118456666486226,4.838987543615529,-0.44230167752335237
2014-06-28,34.10719398280975,3.9105094301738323,2.0417200478776834
2014-06-29,42.86950925374571,9.648998483165643,2.882853052803792
2014-06-30,18.40783395586351,-0.46521064538922463,0.3550121197904447
2014-07-01,35.44812699615655,0.29999133506834297,56.62851639329472
2014-07-02,17.019555567585122,-2.8385578048938296,1.7835835483618734
2014-07-03,-3.970676422646866,5.138905497995651,-1.2493834846051597
2014-07-04,-11.881543333513774,-2.6816220139922846,-0.44230167752335237
2014-07-05,24.107193982809747,4.074471605173833,2.0417200478776834
2014-07-06,33.86950925374571,4.388485443165643,2.882853052803792
2014-07-07,4.40783395586351,0.633329685267025,0.3550121197904447
2014-07-08,3.4481269961565513,-2.047796201975408,-2.3714836067052816
2014-07-09,6.0195555675851224,-3.0117131174360177,-1.2164164516381266
2014-07-10,11.029323577353134,-2.2816584339855996,-1.2493834846051597
2014-07-11,20.118456666486225,-1.4948874242204093,0.5576983224766476
2014-07-12,54.10719398280975,4.683172528012895,2.0417200478776834
2014-07-13,38.86950925374571,4.828819503968767,3.882853052803792
2014-07-14,4.40783395586351,3.9200412033967114,1.3550121197904448
2014-07-15,27.448126996156553,3.8779740144902157,-0.3714836067052816
2014-07-16,17.019555567585122,0.39838161786085635,0.7835835483618734
2014-07-17,-1.970676422646866,2.0863560066378373,-1.2493834846051597
2014-07-18,25.118456666486225,1.6770704324405277,-0.44230167752335237
2014-07-19,31.107193982809747,4.839038098300395,2.0417200478776834
2014-07-20,51.86950925374571,4.187482966468768,2.882853052803792
2014-07-21,11.40783395586351,3.4810085396467123,0.3550121197904447
2014-07-22,-2.5518730038434487,0.538325097943342,-1.3714836067052816
2014-07-23,17.019555567585122,-1.5795391653407052,-0.21641645163812662
2014-07-24,3.029323577353134,-1.791543641890287,-1.2493834846051597
2014-07-25,12.118456666486226,2.1135966597186533,-0.44230167752335237
2014-07-26,30.107193982809747,4.0466643873082075,3.0417200478776834
2014-07-27,50.86950925374571,4.447994493309393,2.882853052803792
2014-07-28,33.40783395586351,-1.3280207753892257,5.355012119790445
2014-07-29,10.448126996156551,5.190897211693342,-2.3714836067052816
2014-07-30,28.019555567585122,2.369663716206169,-1.2164164516381266
2014-07-31,16.029323577353132,4.875781076748774,-0.2493834846051597
2014-08-01,11.118456666486226,-0.708857870646973,-0.44230167752335237
2014-08-02,26.107193982809747,4.860287243701957,3.0417200478776834
2014-08-03,36.86950925374571,4.166755868825018,4.882853052803792
2014-08-04,41.40783395586351,52.48609400839671,0.3550121197904447
2014-08-05,25.448126996156553,-4.358276308228538,-2.3714836067052816
2014-08-06,5.0195555675851224,8.218446854323355,-1.2164164516381266
2014-08-07,5.029323577353134,2.577463815792523,-0.2493834846051597
2014-08-08,14.118456666486226,-0.16218109190009367,-0.44230167752335237
2014-08-09,29.107193982809747,4.593883705731647,3.0417200478776834
2014-08-10,34.86950925374571,4.172403585881271,2.882853052803792
2014-08-11,19.40783395586351,-0.3996503916392231,0.3550121197904447
2014-08-12,1.4481269961565513,-2.8507115260722813,-2.3714836067052816
2014-08-13,14.019555567585122,16.273036499445237,-1.2164164516381266
2014-08-14,10.029323577353134,10.488409446811275,-1.2493834846051597
2014-08-15,3.1184566664862263,1.9091119328124018,-0.44230167752335237
2014-08-16,35.10719398280975,20.764549870950393,2.0417200478776834
2014-08-17,37.86950925374571,10.854243771543768,2.882853052803792
2014-08-18,30.40783395586351,-2.619597314690788,2.3550121197904446
2014-08-19,7.448126996156551,2.72260866195428,-2.3714836067052816
2014-08-20,19.019555567585122,-4.566047994639141,-1.2164164516381266
2014-08-21,9.029323577353134,-1.3124517724246596,-1.2493834846051597
2014-08-22,-3.8815433335137737,-1.5203104660125952,-0.44230167752335237
2014-08-23,30.107193982809747,3.950967787167584,2.0417200478776834
2014-08-24,33.86950925374571,5.320815000721893,2.882853052803792
2014-08-25,31.40783395586351,1.4450436618592124,0.3550121197904447
2014-08-26,21.448126996156553,5.847494477182404,-2.3714836067052816
2014-08-27,16.019555567585122,3.168429817303044,-1.2164164516381266
2014-08-28,27.029323577353132,-2.353049013577788,-1.2493834846051597
2014-08-29,14.118456666486226,1.880048360159278,-0.44230167752335237
2014-08-30,26.107193982809747,3.884918567712895,2.0417200478776834
2014-08-31,33.86950925374571,4.3140934426828315,2.882853052803792
2014-09-01,-1.5921660441364898,-1.4533966558689126,0.3550121197904447
2014-09-02,17.448126996156553,-0.919643558561345,-2.3714836067052816
2014-09-03,11.019555567585122,3.8831513749499202,-1.2164164516381266
2014-09-04,13.029323577353134,-2.044054751009037,-1.2493834846051597
2014-09-05,9.118456666486226,0.07514786667334022,-0.44230167752335237
2014-09-06,28.107193982809747,4.270762243701957,2.0417200478776834
2014-09-07,33.86950925374571,4.542293868825018,2.882853052803792
2014-09-08,25.40783395586351,0.7385868333967119,0.3550121197904447
2014-09-09,37.44812699615655,0.036441106771466836,-2.3714836067052816
2014-09-10,9.019555567585122,7.817559623667107,-1.2164164516381266
2014-09-11,15.029323577353134,1.5390612417425245,-1.2493834846051597
2014-09-12,11.118456666486226,-1.55248974082666,-0.44230167752335237
2014-09-13,27.107193982809747,5.043002869733207,2.0417200478776834
2014-09-14,33.86950925374571,4.265000798896893,2.882853052803792
2014-09-15,12.40783395586351,-1.4603795716032875,0.3550121197904447
2014-09-16,17.448126996156553,-1.9187417655097827,-2.3714836067052816
2014-09-17,-1.9804444324148776,5.979625020579608,-1.2164164516381266
2014-09-18,10.029323577353134,2.7920596146440877,-1.2493834846051597
2014-09-19,9.118456666486226,7.46189828071709,-0.44230167752335237
2014-09-20,32.10719398280975,3.193440576355081,2.0417200478776834
2014-09-21,34.86950925374571,4.030213863417206,2.882853052803792
2014-09-22,21.40783395586351,-0.6201960066392251,0.3550121197904447
2014-09-23,19.448126996156553,-3.124672971978532,-2.3714836067052816
2014-09-24,14.019555567585122,-0.04480351831726692,-1.2164164516381266
2014-09-25,7.029323577353134,4.331058886997213,-1.2493834846051597
2014-09-26,20.118456666486225,-1.4397160809766596,-0.44230167752335237
2014-09-27,28.107193982809747,4.14056635292852,2.0417200478776834
2014-09-28,40.86950925374571,5.467622241109392,2.882853052803792
2014-09-29,11.40783395586351,6.622809162146712,0.3550121197904447
2014-09-30,0.44812699615655127,0.3806702362558414,-2.3714836067052816
2014-10-01,16.019555567585122,-0.5886831428375807,-1.2164164516381266
2014-10-02,23.029323577353132,3.1040695338769,-1.2493834846051597
2014-10-03,16.118456666486225,-1.4738022625266596,-0.44230167752335237
2014-10-04,34.10719398280975,4.054653055033207,2.0417200478776834
2014-10-05,36.86950925374571,4.404017130182831,2.882853052803792
2014-10-06,19.40783395586351,0.6035994253810875,0.3550121197904447
2014-10-07,49.44812699615655,0.9220351576105296,-2.3714836067052816
2014-10-08,10.019555567585122,8.625913649848357,-1.2164164516381266
2014-10-09,31.029323577353132,1.3732303199831493,-1.2493834846051597
2014-10-10,44.118456666486225,8.370857800488965,-0.44230167752335237
2014-10-11,27.107193982809747,4.9614144200691435,2.0417200478776834
2014-10-12,35.86950925374571,4.6866204014328305,2.882853052803792
2014-10-13,20.40783395586351,-0.9196583341032878,0.3550121197904447
2014-10-14,30.448126996156553,5.676877525740218,-2.3714836067052816
2014-10-15,28.019555567585122,1.9036330113139828,-1.2164164516381266
2014-10-16,27.029323577353132,12.517193074092527,-1.2493834846051597
2014-10-17,15.118456666486226,2.1996212031811524,-0.44230167752335237
2014-10-18,31.107193982809747,3.927584987448832,2.0417200478776834
2014-10-19,33.86950925374571,3.640454816292206,2.882853052803792
2014-10-20,33.40783395586351,-0.8438277184407867,0.3550121197904447
2014-10-21,26.448126996156553,10.701078829969905,-2.3714836067052816
2014-10-22,17.019555567585122,3.4157165887717946,-1.2164164516381266
2014-10-23,15.029323577353134,4.088167343256588,-1.2493834846051597
2014-10-24,10.118456666486226,5.797010118974903,-0.44230167752335237
2014-10-25,26.107193982809747,5.806982383381644,2.0417200478776834
2014-10-26,34.86950925374571,9.474202338237518,2.882853052803792
2014-10-27,24.40783395586351,14.465895884610775,0.3550121197904447
2014-10-28,17.448126996156553,7.76763167625584,-2.3714836067052816
2014-10-29,32.01955556758512,-1.4296915188063304,-1.2164164516381266
2014-10-30,6.029323577353134,-3.090908512954349,-1.2493834846051597
2014-10-31,6.118456666486226,16.278353304278028,-0.44230167752335237
2014-11-01,30.107193982809747,9.936103297122271,2.0417200478776834
2014-11-02,40.86950925374571,2.500981527098456,2.882853052803792
2014-11-03,26.40783395586351,4.52645567394515,0.3550121197904447
2014-11-04,30.448126996156553,7.661579549040217,-2.3714836067052816
2014-11-05,21.019555567585122,-1.9614759738657042,-1.2164164516381266
2014-11-06,19.029323577353132,0.3751905903940884,-1.2493834846051597
2014-11-07,21.118456666486225,-0.7209946194688464,-0.44230167752335237
2014-11-08,38.10719398280975,8.698045728467584,3.0417200478776834
2014-11-09,34.86950925374571,3.5836129891609563,2.882853052803792
2014-11-10,37.40783395586351,6.239599514359213,1.3550121197904448
2014-11-11,26.448126996156553,2.1203237531620918,6.628516393294719
2014-11-12,31.019555567585122,9.994660773259294,0.7835835483618734
2014-11-13,7.029323577353134,5.773481129695649,5.7506165153948405
2014-11-14,30.118456666486225,-1.4578843322297852,5.557698322476647
2014-11-15,41.10719398280975,5.3931498308753945,6.041720047877684
2014-11-16,35.86950925374571,35.740349408818766,2.882853052803792
2014-11-17,37.40783395586351,-3.033584799282976,8.355012119790445
2014-11-18,24.448126996156553,-2.8186650198535332,15.628516393294719
2014-11-19,13.019555567585122,14.66265656506711,8.783583548361873
2014-11-20,3.029323577353134,8.890210874239402,15.75061651539484
2014-11-21,23.118456666486225,8.529043449281154,13.557698322476648
2014-11-22,32.10719398280975,4.711703904409769,6.041720047877684
2014-11-23,39.86950925374571,3.745182642865644,2.882853052803792
2014-11-24,32.40783395586351,1.3829022193248393,0.3550121197904447
2014-11-25,24.448126996156553,-3.176708200409781,-0.3714836067052816
2014-11-26,26.019555567585122,-2.661240348904766,-1.2164164516381266
2014-11-27,-11.970676422646866,-2.9007714531949733,0.7506165153948403
2014-11-28,-8.881543333513774,-1.989622486711033,-0.44230167752335237
2014-11-29,25.107193982809747,4.401214742344146,2.0417200478776834
2014-11-30,36.86950925374571,4.632849260704706,2.882853052803792
2014-12-01,22.40783395586351,1.8469721902732743,0.3550121197904447
2014-12-02,16.448126996156553,2.037276523423029,-0.3714836067052816
2014-12-03,21.019555567585122,5.660490216538982,14.783583548361873
