,laravel/framework,rails/rails,django/django
2013-02-10,6.214246847010821,14.363352615293609,10.560109662594135
2013-02-11,-0.4059454606814852,11.289176791117784,2.274395376879849
2013-02-12,13.632101335517484,3.5266150774691147,4.621484881578049
2013-02-13,23.301472121736097,2.7974185493595436,3.211208563693036
2013-02-14,10.39487871514269,6.917610857051851,4.008598673583146
2013-02-15,3.2348512426152176,9.051539428480423,9.518900871385343
2013-02-16,14.628395198659174,8.054286681227676,6.805301970286442
2013-02-17,7.214246847010821,9.363352615293609,3.560109662594135
2013-02-18,2.594054539318515,6.289176791117785,12.274395376879848
2013-02-19,-1.3678986644825148,25.526615077469113,15.621484881578048
2013-02-20,4.301472121736097,48.79741854935954,12.211208563693036
2013-02-21,-0.6051212848573095,27.91761085705185,2.008598673583146
2013-02-22,1.2348512426152176,11.051539428480423,7.518900871385344
2013-02-23,8.628395198659174,14.054286681227676,66.80530197028644
2013-02-24,17.21424684701082,41.36335261529361,49.56010966259414
2013-02-25,18.594054539318513,44.28917679111778,13.274395376879848
2013-02-26,7.632101335517485,31.526615077469113,21.62148488157805
2013-02-27,13.301472121736097,9.797418549359543,15.211208563693036
2013-02-28,20.394878715142692,27.91761085705185,8.008598673583146
2013-03-01,7.234851242615218,15.051539428480423,5.518900871385344
2013-03-02,9.628395198659174,9.054286681227676,12.805301970286441
2013-03-03,17.21424684701082,11.363352615293609,11.560109662594135
2013-03-04,13.594054539318515,18.289176791117786,2.274395376879849
2013-03-05,27.632101335517486,28.526615077469113,0.6214848815780492
2013-03-06,9.301472121736097,11.797418549359543,5.211208563693036
2013-03-07,4.39487871514269,13.917610857051852,10.008598673583146
2013-03-08,36.23485124261522,28.05153942848042,2.5189008713853434
2013-03-09,13.628395198659174,44.05428668122767,5.805301970286442
2013-03-10,7.214246847010821,14.363352615293609,7.560109662594135
2013-03-11,-1.4059454606814852,24.289176791117786,48.27439537687985
2013-03-12,14.632101335517484,16.526615077469113,5.621484881578049
2013-03-13,20.301472121736097,19.797418549359545,13.211208563693036
2013-03-14,22.394878715142692,4.917610857051851,6.008598673583146
2013-03-15,11.234851242615218,54.051539428480424,8.518900871385343
2013-03-16,10.628395198659174,22.054286681227676,4.805301970286442
2013-03-17,9.21424684701082,20.363352615293607,15.560109662594135
2013-03-18,7.594054539318515,38.28917679111778,5.274395376879849
2013-03-19,-0.36789866448251485,20.526615077469113,9.621484881578048
2013-03-20,14.301472121736097,20.797418549359545,9.211208563693036
2013-03-21,10.39487871514269,11.917610857051852,2.008598673583146
2013-03-22,11.234851242615218,36.051539428480424,5.518900871385344
2013-03-23,18.628395198659174,34.05428668122767,10.805301970286441
2013-03-24,9.21424684701082,29.363352615293607,18.560109662594137
2013-03-25,34.59405453931851,34.28917679111778,6.274395376879849
2013-03-26,36.63210133551748,10.526615077469115,7.621484881578049
2013-03-27,28.301472121736097,21.797418549359545,7.211208563693036
2013-03-28,17.394878715142692,41.91761085705185,14.008598673583146
2013-03-29,11.234851242615218,18.05153942848042,12.518900871385343
2013-03-30,18.628395198659174,40.05428668122767,9.805301970286441
2013-03-31,7.214246847010821,18.363352615293607,6.560109662594135
