,FirebirdSQL/firebird,mysql/mysql-server,postgres/postgres
2013-06-23,1.6174787083172175,21.74739541859107,4.358865814999356
2013-06-24,6.8667918951304046,28.43283497903063,2.2970526281861687
2013-06-25,3.666006870975815,22.502578037904126,1.920980934179692
2013-06-26,5.395638048976558,20.129950363646017,4.397327353460893
2013-06-27,0.7520940929326022,35.748082231777886,9.195404276537817
2013-06-28,2.6861600269985364,30.023494319689974,9.654195485329026
2013-06-29,4.015830356668866,19.415664649360302,3.176173507307048
2013-06-30,7.6174787083172175,19.74739541859107,4.358865814999356
2013-07-01,0.8667918951304044,27.43283497903063,8.297052628186169
2013-07-02,0.6660068709758151,24.502578037904126,4.920980934179692
2013-07-03,4.395638048976558,16.129950363646017,13.397327353460893
2013-07-04,0.7520940929326022,11.748082231777882,6.195404276537817
2013-07-05,3.6861600269985364,13.023494319689974,5.6541954853290255
2013-07-06,3.0158303566688662,18.415664649360302,6.176173507307048
2013-07-07,3.6174787083172175,18.74739541859107,8.358865814999355
2013-07-08,1.8667918951304046,21.43283497903063,4.297052628186169
2013-07-09,2.666006870975815,11.502578037904126,1.920980934179692
2013-07-10,5.395638048976558,13.129950363646017,1.3973273534608937
2013-07-11,1.752094092932602,14.748082231777882,1.1954042765378168
2013-07-12,0.6861600269985363,5.023494319689973,1.6541954853290257
2013-07-13,3.0158303566688662,17.415664649360302,3.176173507307048
2013-07-14,1.6174787083172175,22.74739541859107,9.358865814999355
2013-07-15,5.8667918951304046,7.432834979030631,6.297052628186169
2013-07-16,8.666006870975815,15.502578037904126,2.920980934179692
2013-07-17,7.395638048976558,16.129950363646017,9.397327353460893
2013-07-18,2.752094092932602,9.748082231777882,4.195404276537817
2013-07-19,2.6861600269985364,1.0234943196899726,3.6541954853290255
2013-07-20,2.0158303566688662,16.415664649360302,4.176173507307048
2013-07-21,0.6174787083172176,17.74739541859107,2.3588658149993558
2013-07-22,5.8667918951304046,1.4328349790306314,6.297052628186169
2013-07-23,1.6660068709758151,19.502578037904126,7.920980934179692
2013-07-24,0.3956380489765583,7.129950363646016,4.397327353460893
2013-07-25,0.7520940929326022,8.748082231777882,8.195404276537817
2013-07-26,1.6861600269985364,21.023494319689974,-0.3458045146709743
2013-07-27,2.0158303566688662,37.4156646493603,3.176173507307048
2013-07-28,1.6174787083172175,24.74739541859107,3.3588658149993558
2013-07-29,5.8667918951304046,28.43283497903063,2.2970526281861687
2013-07-30,0.6660068709758151,13.502578037904126,0.920980934179692
2013-07-31,1.3956380489765583,20.129950363646017,5.397327353460893
2013-08-01,0.7520940929326022,17.748082231777882,5.195404276537817
2013-08-02,0.6861600269985363,12.023494319689974,2.6541954853290255
2013-08-03,2.0158303566688662,21.415664649360302,3.176173507307048
2013-08-04,5.6174787083172175,24.74739541859107,2.3588658149993558
2013-08-05,5.8667918951304046,13.43283497903063,2.2970526281861687
2013-08-06,3.666006870975815,28.502578037904126,-1.079019065820308
2013-08-07,1.3956380489765583,21.129950363646017,0.39732735346089365
2013-08-08,1.752094092932602,20.748082231777882,0.19540427653781678
2013-08-09,2.6861600269985364,3.0234943196899726,1.6541954853290257
2013-08-10,1.015830356668866,17.415664649360302,3.176173507307048
2013-08-11,0.6174787083172176,18.74739541859107,3.3588658149993558
2013-08-12,1.8667918951304046,21.43283497903063,-0.7029473718138315
2013-08-13,-0.33399312902418493,16.502578037904126,1.920980934179692
2013-08-14,4.395638048976558,23.129950363646017,3.3973273534608937
2013-08-15,2.752094092932602,27.748082231777882,3.1954042765378166
2013-08-16,2.6861600269985364,20.023494319689974,3.6541954853290255
2013-08-17,2.0158303566688662,16.415664649360302,2.176173507307048
2013-08-18,2.6174787083172175,22.74739541859107,6.358865814999356
2013-08-19,6.8667918951304046,21.43283497903063,6.297052628186169
2013-08-20,1.6660068709758151,32.50257803790413,0.920980934179692
2013-08-21,10.395638048976558,31.129950363646017,1.3973273534608937
2013-08-22,2.752094092932602,10.748082231777882,-0.8045957234621832
2013-08-23,2.6861600269985364,43.02349431968997,-0.3458045146709743
2013-08-24,3.0158303566688662,17.415664649360302,4.176173507307048
2013-08-25,1.6174787083172175,17.74739541859107,2.3588658149993558
2013-08-26,3.8667918951304046,13.43283497903063,0.2970526281861685
2013-08-27,1.6660068709758151,6.502578037904126,0.920980934179692
2013-08-28,0.3956380489765583,18.129950363646017,2.3973273534608937
2013-08-29,1.752094092932602,3.7480822317778824,1.1954042765378168
2013-08-30,1.6861600269985364,27.023494319689974,0.6541954853290257
2013-08-31,2.0158303566688662,18.415664649360302,3.176173507307048
2013-09-01,0.6174787083172176,20.74739541859107,4.358865814999356
2013-09-02,0.8667918951304044,1.4328349790306314,2.2970526281861687
2013-09-03,1.6660068709758151,5.502578037904126,8.920980934179692
2013-09-04,7.395638048976558,12.129950363646017,3.3973273534608937
2013-09-05,3.752094092932602,25.748082231777882,3.1954042765378166
2013-09-06,1.6861600269985364,11.023494319689974,-0.3458045146709743
2013-09-07,2.0158303566688662,22.415664649360302,3.176173507307048
2013-09-08,0.6174787083172176,17.74739541859107,4.358865814999356
2013-09-09,2.8667918951304046,22.43283497903063,0.2970526281861685
2013-09-10,2.666006870975815,26.502578037904126,2.920980934179692
