,n_commits
2019-07-01,40
2019-08-01,29
2019-09-01,19
2019-10-01,8
2019-11-01,62
2019-12-01,159
2020-01-01,37
2020-02-01,26
2020-03-01,24
2020-04-01,48
2020-05-01,34
2020-06-01,53
2020-07-01,82
2020-08-01,107
2020-09-01,116
2020-10-01,58
2020-11-01,56
2020-12-01,102
2021-01-01,113
2021-02-01,43
2021-03-01,50
2021-04-01,32
2021-05-01,50
2021-06-01,36
2021-07-01,68
2021-08-01,19
2021-09-01,28
2021-10-01,43
2021-11-01,30
2021-12-01,27
2022-01-01,69
2022-02-01,13
2022-03-01,43
2022-04-01,9
2022-05-01,25
2022-06-01,26
2022-07-01,36
2022-08-01,13
2022-09-01,13
2022-10-01,29
2022-11-01,45
2022-12-01,21
2023-01-01,22
2023-02-01,6
2023-03-01,14
2023-04-01,22
2023-05-01,8
2023-06-01,20
2023-07-01,12
2023-08-01,35
2023-09-01,67
2023-10-01,25
2023-11-01,26
2023-12-01,28
2024-01-01,35
2024-02-01,44
2024-03-01,40
2024-04-01,18
2024-05-01,29
2024-06-01,16
2024-07-01,16
2024-08-01,18
2024-09-01,19
2024-10-01,50
2024-11-01,46
2024-12-01,16
2025-01-01,30
2025-02-01,17
2025-03-01,22
2025-04-01,26
2025-05-01,18
2025-06-01,20
2025-07-01,28
2025-08-01,12
