,laravel/framework,rails/rails,django/django
2019-03-10,10.197175397418116,10.650001524134673,3.4001482220969037
2019-03-11,11.068187880081084,29.390639526908597,0.6969582082272787
2019-03-12,2.4274111810519576,23.821984880584047,1.8328805383243663
2019-03-13,8.419182758988585,13.22596439621405,-0.975972016887412
2019-03-14,4.512589352395178,6.261678681928335,0.7163356754202803
2019-03-15,2.7447322095380353,8.833107253356907,2.6339180930026975
2019-03-16,16.630721220527047,12.81662373687339,2.6957312798158846
2019-03-17,11.197175397418116,20.650001524134673,3.4001482220969037
2019-03-18,3.0681878800810845,17.390639526908597,4.6969582082272785
2019-03-19,12.427411181051959,19.821984880584047,-1.1671194616756337
2019-03-20,9.419182758988585,12.22596439621405,3.024027983112588
2019-03-21,17.512589352395178,4.261678681928335,8.71633567542028
2019-03-22,6.744732209538035,16.833107253356907,6.6339180930026975
2019-03-23,14.630721220527047,13.81662373687339,9.695731279815885
2019-03-24,7.197175397418116,11.650001524134673,4.400148222096904
2019-03-25,7.0681878800810845,10.390639526908597,3.6969582082272785
2019-03-26,8.427411181051959,16.821984880584047,-0.16711946167563374
2019-03-27,3.419182758988584,10.22596439621405,8.024027983112589
2019-03-28,7.512589352395178,8.261678681928336,6.7163356754202805
2019-03-29,16.744732209538036,11.833107253356907,3.6339180930026975
2019-03-30,9.630721220527047,17.81662373687339,12.695731279815885
2019-03-31,6.197175397418116,36.65000152413467,3.4001482220969037
2019-04-01,19.068187880081084,17.390639526908597,5.6969582082272785
2019-04-02,-2.5725888189480424,18.821984880584047,0.8328805383243663
2019-04-03,4.419182758988584,29.22596439621405,2.024027983112588
2019-04-04,8.512589352395178,31.261678681928334,-0.2836643245797197
2019-04-05,2.7447322095380353,19.833107253356907,4.6339180930026975
2019-04-06,6.630721220527046,6.816623736873391,4.695731279815885
2019-04-07,6.197175397418116,6.650001524134673,3.4001482220969037
2019-04-08,6.0681878800810845,14.390639526908597,3.6969582082272785
2019-04-09,-0.5725888189480424,22.821984880584047,-0.16711946167563374
2019-04-10,13.419182758988585,13.22596439621405,-1.975972016887412
2019-04-11,24.512589352395178,27.261678681928334,-1.2836643245797197
2019-04-12,14.744732209538036,24.833107253356907,-0.36608190699730225
2019-04-13,7.630721220527046,14.81662373687339,6.695731279815885
2019-04-14,13.197175397418116,17.650001524134673,7.400148222096904
2019-04-15,8.068187880081084,20.390639526908597,3.6969582082272785
2019-04-16,3.4274111810519576,27.821984880584047,2.8328805383243663
2019-04-17,5.419182758988584,10.22596439621405,2.024027983112588
2019-04-18,12.512589352395178,10.261678681928336,4.7163356754202805
