,facebook/react,jashkenas/backbone,angular/angular
2014-11-18,5.8443329347223685,-0.04817899935339602,1.7798636045244045
2014-11-19,4.7489728961511934,-0.040692202652456315,0.9800011117750986
2014-11-20,4.717721850400132,-0.013011605953698234,3.4736160080202407
2014-11-21,7.050456872880689,-0.031805665114104334,2.6882710491559263
2014-11-22,5.55228775378278,-0.033296760506196885,2.880381775946106
2014-11-23,4.337681269731259,-0.030770370562993872,3.6635951595048657
2014-11-24,4.045577716477948,0.005132964666830652,2.6062389936860755
2014-11-25,5.812469450787965,0.017221092517898308,6.714849194935338
2014-11-26,5.662951441723642,1.0270417406084411,4.018551834718732
2014-11-27,6.450846180065015,0.0251112200945857,-1.6787555360174338
2014-11-28,1.1159315564907262,0.03578641457031563,1.7310143291247064
2014-11-29,4.2622655251301556,1.0463072327414948,1.0999826048934498
2014-11-30,5.242381614050341,1.053476888506263,2.4552328823563485
2014-12-01,6.902194930698014,0.601346286230935,3.741328262800819
2014-12-02,2.577288015052022,0.08408879937497357,2.492117157516798
2014-12-03,5.588372317912214,0.09500975421547883,6.068688838641897
2014-12-04,4.128323284963887,0.059980897094215696,4.186457387438814
2014-12-05,3.167965785861341,0.10790227362615959,4.914786867500924
2014-12-06,4.04013633547906,0.12662992952730762,6.449032040111009
2014-12-07,5.275576820146997,0.1397449122318003,2.1638651436386893
2014-12-08,3.699469586255974,1.1991732235439818,16.832273628772516
2014-12-09,-2.642880132668732,0.16292117733855305,1.373461390175704
2014-12-10,2.5651409272935264,0.1755161718285994,0.20258354080390717
2014-12-11,2.8796568171431787,3.1273800640992606,1.9968641905819688
2014-12-12,4.12580070564969,0.23885808886463347,6.129311407093147
2014-12-13,4.9033179112494745,0.26177100004839926,2.706646306373333
2014-12-14,12.397222495854637,0.2943349270509066,1.8334083896558169
2014-12-15,2.671062283864196,-0.5013942087235601,0.9761108280750717
2014-12-16,2.0583002392429735,0.3617345134606652,0.5772347669140812
2014-12-17,3.7765008052739697,0.386527438148674,2.0236609829372414
2014-12-18,20.580964914911355,-0.5574716812417787,3.417648769059926
2014-12-19,5.133396500319473,1.4340957084505421,-0.07584383078776585
2014-12-20,3.63675424848559,0.4530336484158478,-0.1311665364194613
2014-12-21,3.535629181439398,0.47027017353732936,1.1533726263772213
2014-12-22,2.499180464753188,0.4887253096430324,1.0888132580065784
2014-12-23,2.9871745244702153,0.5256550607928173,-0.5609819171789158
2014-12-24,1.1773691724273145,0.5562646117734195,0.5409984626266217
2014-12-25,3.3542576745749475,-1.2166456452693253,-1.3521371584034547
2014-12-26,0.6016922578943489,0.6262080860799865,0.462823660325692
2014-12-27,2.1515801869355164,0.6591955684528944,0.6315594928025651
2014-12-28,2.2000673263469417,0.6924480446280797,0.9870971744901349
2014-12-29,4.20571897221507,-2.2668541799258657,6.9094449539971965
2014-12-30,-3.3947466706739515,0.700919278775881,2.1726569113644567
2014-12-31,2.025405316098042,0.7289946126361121,-0.12775325157610065
2015-01-01,2.166205264913992,0.7618427644759533,-1.5335571766686122
2015-01-02,2.7728374087665317,0.8341741397934404,0.5394783443059281
2015-01-03,2.9281620172305844,0.8860400736644158,1.3561733650780776
2015-01-04,3.291676467638147,2.9403066764523955,1.6095148262066716
2015-01-05,12.714377487415593,-1.009822289939192,1.0905724100306877
2015-01-06,-7.664529903908093,0.7365830092315034,2.0378341816789427
2015-01-07,5.519680984241429,1.5672900009923152,11.035322806858021
2015-01-08,3.0800437248059467,-1.2123781547545023,3.5401630431969875
2015-01-09,1.6299668247332195,1.1349461917726953,10.150016972715452
2015-01-10,4.9104659118335245,1.18699276406816,2.044086709707506
2015-01-11,5.663747929701739,1.2482527140929534,2.5696089224696586
2015-01-12,5.614368698046121,1.2778152966514424,4.740257842457629
2015-01-13,6.188650374996907,0.5949631828439604,0.9542946482978074
2015-01-14,2.6921836843606224,0.27409413991806925,2.7901613331360275
2015-01-15,7.153922150835101,-1.2207340901445503,4.396233386935915
2015-01-16,8.835065333288583,1.3907167878264335,2.6890077651750404
2015-01-17,7.75024020562401,1.425705926396336,3.585021170002193
2015-01-18,6.495121728153702,1.478883376268809,3.229390469890938
2015-01-19,4.672715745198401,-1.790576432650281,2.2826299148054856
2015-01-20,-3.1610514675758417,1.6628149023905014,5.9663842664855675
2015-01-21,9.886407624993165,1.969107198241321,4.084505480143957
2015-01-22,17.210704768961897,52.98020617722319,12.237899716179275
2015-01-23,8.024463303121479,6.2258944416234625,6.441058861646446
2015-01-24,7.37004760700251,6.305350495904829,3.4780034884191147
2015-01-25,8.268183955894328,6.800802671970127,3.463713074435483
2015-01-26,7.157632888937527,-2.113724912931632,3.73301921784565
2015-01-27,35.6566451228162,3.3676111941317566,3.4196895628382764
2015-01-28,7.328246277710138,3.628266515032995,3.5839287755927565
2015-01-29,-1.9191976522610283,-0.7331992639593556,2.49098239036699
2015-01-30,1.7703773620720034,5.27883014477537,1.1669485617736162
2015-01-31,16.52772084344673,1.3682359135221263,2.099320445088063
2015-02-01,7.788689164313847,1.8644819523794962,3.580963484089426
2015-02-02,19.4826425238212,-1.473344651147627,2.9756854100566144
2015-02-03,8.455396300485338,2.99560172155119,-5.640927343668515
2015-02-04,9.608292664038599,-0.8301296503968844,-2.3562120733703944
2015-02-05,8.581580292661414,1.0365438846430082,22.20074492817262
2015-02-06,10.240357773114651,1.1554146622674857,17.353107512822977
2015-02-07,7.084964667944722,1.2758477216174984,5.714117110988623
2015-02-08,8.262841453970413,3.1596134221262333,3.9501647300976
2015-02-09,9.864643880576963,1.5190519240585543,5.2864181774779535
2015-02-10,5.992259083375615,1.6368333834978648,3.7690655152161865
2015-02-11,7.65653142605909,1.7499051344705179,2.4598610549004625
2015-02-12,9.581511676010305,1.8578141780472195,2.8450976598411177
2015-02-13,7.4892756085019965,2.8000723913552017,6.71167410552861
2015-02-14,12.654643062475483,1.1394162204245026,4.433623108548051
2015-02-15,7.620622378089947,2.157035181724701,7.906915489780348
2015-02-16,-0.5089686863277696,-1.494533218522983,5.634859831627004
2015-02-17,15.774278021260725,6.611531645335673,10.785088555681488
2015-02-18,9.303818555643254,5.714828348715861,10.161507136451455
2015-02-19,16.881081908581024,6.625259431358804,7.927842125860014
2015-02-20,18.60401606758885,6.392985265613052,7.087170845555797
2015-02-21,5.886441963867772,1.9623829611883425,10.859087297380503
2015-02-22,17.521192895708896,2.3752962376932567,5.3729940939409895
2015-02-23,0.7549002720280908,6.61822874757959,7.091099998006634
2015-02-24,5.057352899480259,-0.3112185765596019,2.4821015088239684
2015-02-25,3.951820247356342,-0.7419928085838342,7.317150868238444
2015-02-26,5.468120407545616,-0.1731200022774945,24.033196813462457
2015-02-27,4.05697037534059,1.0642559282862547,7.296648314833334
2015-02-28,6.7870624565608075,0.8548334265137151,4.642285720167031
