,pulumi/pulumi,chef/chef,hashicorp/terraform
2016-12-08,-1.0094115316029324,7.265991983051623,29.522058039048332
2016-12-09,2.8990489399643353,16.18693511758699,32.42219673530353
2016-12-10,2.2277590647909653,4.562801969181997,46.5678278032647
2016-12-11,2.1170821203761565,5.6671842373992165,14.84816760908994
2016-12-12,4.541532669826706,7.069656764871744,66.73003574095807
2016-12-13,10.564884318178354,27.156195226410205,40.70943134535368
2016-12-14,6.659104418466415,4.091234701498225,10.200282726981756
2016-12-15,0.9905884683970676,6.265991983051623,30.522058039048332
2016-12-16,10.899048939964334,4.18693511758699,22.422196735303533
2016-12-17,1.227759064790965,5.562801969181997,13.567827803264697
2016-12-18,2.1170821203761565,5.6671842373992165,21.84816760908994
2016-12-19,-0.4584673301732942,1.0696567648717439,11.730035740958071
2016-12-20,-0.4351156818216457,-0.8438047735897944,5.709431345353675
2016-12-21,-0.3408955815335842,19.091234701498223,2.200282726981756
2016-12-22,-0.0094115316029324,22.265991983051624,-1.4779419609516693
2016-12-23,4.899048939964335,-0.8130648824130098,0.42219673530353186
2016-12-24,1.227759064790965,4.562801969181997,15.567827803264697
2016-12-25,2.1170821203761565,5.6671842373992165,24.84816760908994
2016-12-26,-0.4584673301732942,-1.9303432351282561,1.7300357409580713
2016-12-27,-0.4351156818216457,-2.8438047735897944,12.709431345353675
2016-12-28,-0.3408955815335842,-0.9087652985017751,4.200282726981756
2016-12-29,1.9905884683970676,1.2659919830516226,0.5220580390483307
2016-12-30,7.899048939964335,-1.8130648824130098,3.422196735303532
2016-12-31,12.227759064790964,4.562801969181997,9.567827803264697
2017-01-01,13.117082120376157,5.6671842373992165,10.84816760908994
2017-01-02,9.541532669826706,-1.9303432351282561,14.730035740958071
2017-01-03,7.564884318178354,-0.8438047735897944,20.709431345353675
2017-01-04,-0.3408955815335842,3.091234701498225,13.200282726981756
2017-01-05,-1.0094115316029324,13.265991983051622,9.52205803904833
2017-01-06,-1.1009510600356647,2.18693511758699,1.4221967353035319
2017-01-07,1.227759064790965,4.562801969181997,8.567827803264697
2017-01-08,9.117082120376157,5.6671842373992165,10.84816760908994
2017-01-09,-0.4584673301732942,5.069656764871744,35.73003574095807
2017-01-10,16.564884318178354,-2.8438047735897944,6.709431345353675
2017-01-11,10.659104418466416,12.091234701498225,16.200282726981754
2017-01-12,11.990588468397068,4.265991983051623,17.522058039048332
