,n_commits
2009-12-01,7
2010-01-01,0
2010-02-01,0
2010-03-01,0
2010-04-01,0
2010-05-01,1
2010-06-01,0
2010-07-01,12
2010-08-01,0
2010-09-01,1
2010-10-01,8
2010-11-01,0
2010-12-01,0
2011-01-01,0
2011-02-01,0
2011-03-01,2
2011-04-01,4
2011-05-01,7
2011-06-01,0
2011-07-01,14
2011-08-01,1
2011-09-01,55
2011-10-01,50
2011-11-01,8
2011-12-01,46
2012-01-01,86
2012-02-01,14
2012-03-01,28
2012-04-01,5
2012-05-01,2
2012-06-01,19
2012-07-01,46
2012-08-01,11
2012-09-01,13
2012-10-01,7
2012-11-01,20
2012-12-01,52
2013-01-01,13
2013-02-01,13
2013-03-01,44
2013-04-01,30
2013-05-01,16
2013-06-01,23
2013-07-01,60
2013-08-01,85
2013-09-01,29
2013-10-01,69
2013-11-01,24
2013-12-01,5
2014-01-01,46
2014-02-01,39
2014-03-01,44
2014-04-01,27
2014-05-01,45
2014-06-01,116
2014-07-01,61
2014-08-01,56
2014-09-01,35
2014-10-01,46
2014-11-01,28
2014-12-01,16
2015-01-01,20
2015-02-01,68
2015-03-01,36
2015-04-01,67
2015-05-01,30
2015-06-01,69
2015-07-01,39
2015-08-01,10
2015-09-01,27
2015-10-01,18
2015-11-01,31
2015-12-01,74
2016-01-01,73
2016-02-01,25
2016-03-01,26
2016-04-01,68
2016-05-01,34
2016-06-01,49
2016-07-01,63
2016-08-01,22
2016-09-01,61
2016-10-01,128
2016-11-01,82
2016-12-01,45
2017-01-01,57
2017-02-01,20
2017-03-01,31
2017-04-01,36
2017-05-01,17
2017-06-01,85
2017-07-01,14
2017-08-01,30
2017-09-01,8
2017-10-01,8
2017-11-01,10
2017-12-01,17
2018-01-01,20
2018-02-01,11
2018-03-01,33
2018-04-01,67
2018-05-01,5
2018-06-01,5
2018-07-01,7
2018-08-01,8
2018-09-01,5
2018-10-01,7
2018-11-01,8
2018-12-01,7
2019-01-01,11
2019-02-01,3
2019-03-01,6
2019-04-01,17
2019-05-01,13
2019-06-01,7
2019-07-01,10
2019-08-01,4
2019-09-01,17
2019-10-01,21
2019-11-01,32
2019-12-01,5
2020-01-01,19
2020-02-01,6
2020-03-01,13
2020-04-01,21
2020-05-01,2
2020-06-01,11
2020-07-01,5
2020-08-01,16
2020-09-01,40
2020-10-01,11
2020-11-01,36
2020-12-01,12
2021-01-01,4
2021-02-01,9
2021-03-01,17
2021-04-01,5
2021-05-01,21
2021-06-01,36
2021-07-01,24
2021-08-01,36
2021-09-01,26
2021-10-01,15
2021-11-01,9
2021-12-01,7
2022-01-01,19
2022-02-01,7
2022-03-01,7
2022-04-01,3
2022-05-01,6
2022-06-01,16
2022-07-01,13
2022-08-01,18
2022-09-01,4
2022-10-01,2
2022-11-01,38
2022-12-01,4
2023-01-01,12
2023-02-01,4
2023-03-01,8
2023-04-01,23
2023-05-01,14
2023-06-01,8
2023-07-01,11
2023-08-01,3
2023-09-01,12
2023-10-01,12
2023-11-01,37
2023-12-01,13
2024-01-01,29
2024-02-01,15
2024-03-01,5
2024-04-01,2
2024-05-01,3
2024-06-01,9
2024-07-01,3
2024-08-01,18
2024-09-01,8
2024-10-01,10
2024-11-01,5
2024-12-01,12
2025-01-01,5
2025-02-01,4
2025-03-01,3
2025-04-01,9
2025-05-01,2
2025-06-01,10
2025-07-01,2
2025-08-01,10
