,n_commits
2013-01-01,10
2013-02-01,59
2013-03-01,40
2013-04-01,111
2013-05-01,78
2013-06-01,13
2013-07-01,114
2013-08-01,127
2013-09-01,114
2013-10-01,76
2013-11-01,42
2013-12-01,149
2014-01-01,101
2014-02-01,141
2014-03-01,96
2014-04-01,89
2014-05-01,72
2014-06-01,109
2014-07-01,88
2014-08-01,248
2014-09-01,214
2014-10-01,128
2014-11-01,132
2014-12-01,113
2015-01-01,246
2015-02-01,258
2015-03-01,319
2015-04-01,274
2015-05-01,156
2015-06-01,161
2015-07-01,157
2015-08-01,244
2015-09-01,288
2015-10-01,208
2015-11-01,224
2015-12-01,327
2016-01-01,409
2016-02-01,567
2016-03-01,489
2016-04-01,359
2016-05-01,359
2016-06-01,366
2016-07-01,160
2016-08-01,216
2016-09-01,301
2016-10-01,258
2016-11-01,376
2016-12-01,285
2017-01-01,229
2017-02-01,188
2017-03-01,195
2017-04-01,188
2017-05-01,223
2017-06-01,260
2017-07-01,113
2017-08-01,265
2017-09-01,346
2017-10-01,449
2017-11-01,307
2017-12-01,541
2018-01-01,418
2018-02-01,384
2018-03-01,469
2018-04-01,475
2018-05-01,299
2018-06-01,373
2018-07-01,394
2018-08-01,450
2018-09-01,606
2018-10-01,804
2018-11-01,818
2018-12-01,601
2019-01-01,1005
2019-02-01,763
2019-03-01,899
2019-04-01,214
2019-05-01,239
2019-06-01,177
2019-07-01,187
2019-08-01,177
2019-09-01,272
2019-10-01,225
2019-11-01,253
2019-12-01,225
2020-01-01,269
2020-02-01,259
2020-03-01,357
2020-04-01,531
2020-05-01,467
2020-06-01,284
2020-07-01,331
2020-08-01,207
2020-09-01,327
2020-10-01,362
2020-11-01,313
2020-12-01,261
2021-01-01,354
2021-02-01,283
2021-03-01,436
2021-04-01,498
2021-05-01,653
2021-06-01,396
2021-07-01,373
2021-08-01,355
2021-09-01,414
2021-10-01,416
2021-11-01,547
2021-12-01,291
2022-01-01,392
2022-02-01,508
2022-03-01,428
2022-04-01,523
2022-05-01,585
2022-06-01,680
2022-07-01,546
2022-08-01,567
2022-09-01,658
2022-10-01,657
2022-11-01,626
2022-12-01,481
2023-01-01,790
2023-02-01,451
2023-03-01,694
2023-04-01,674
2023-05-01,558
2023-06-01,569
2023-07-01,598
2023-08-01,473
2023-09-01,588
2023-10-01,763
2023-11-01,652
2023-12-01,373
2024-01-01,740
2024-02-01,709
2024-03-01,695
2024-04-01,719
2024-05-01,593
2024-06-01,566
2024-07-01,559
2024-08-01,514
2024-09-01,516
2024-10-01,634
2024-11-01,554
2024-12-01,363
2025-01-01,620
2025-02-01,633
2025-03-01,762
2025-04-01,768
2025-05-01,602
2025-06-01,556
2025-07-01,733
2025-08-01,649
