,AMS_ij,normalized_AMS_ij
apache/mxnet -> pytorch/pytorch,5.752774074536301,17.52531902111873
tensorflow/tensorflow -> pytorch/pytorch,-0.21994618028085489,-2.8067075311078202
pytorch/pytorch -> apache/mxnet,0.2700160669740562,5.447519872579782
tensorflow/tensorflow -> apache/mxnet,0.4872087291164815,3.337439320717448
pytorch/pytorch -> tensorflow/tensorflow,-9.681641839877011,-9.070242400069858
apache/mxnet -> tensorflow/tensorflow,16.077904255649198,20.110622469622577
