,AMS_ij,normalized_AMS_ij
mobxjs/mobx -> reduxjs/redux-toolkit,1.1316609621022868,9.256019831814385
reduxjs/redux -> reduxjs/redux-toolkit,-2.597150314222226,-36.234245032582955
reduxjs/redux-toolkit -> mobxjs/mobx,0.017725283689119443,2.9626549161023426
reduxjs/redux -> mobxjs/mobx,0.11653176249903584,14.261484865231944
reduxjs/redux-toolkit -> reduxjs/redux,-0.027858530353516965,-4.245613252482697
mobxjs/mobx -> reduxjs/redux,-2.1320154246029426,-90.91348666374935
