,n_commits
2011-03-01,39
2011-04-01,11
2011-05-01,22
2011-06-01,25
2011-07-01,43
2011-08-01,27
2011-09-01,28
2011-10-01,32
2011-11-01,13
2011-12-01,16
2012-01-01,53
2012-02-01,56
2012-03-01,29
2012-04-01,38
2012-05-01,22
2012-06-01,26
2012-07-01,29
2012-08-01,36
2012-09-01,19
2012-10-01,34
2012-11-01,31
2012-12-01,46
2013-01-01,69
2013-02-01,58
2013-03-01,117
2013-04-01,52
2013-05-01,15
2013-06-01,102
2013-07-01,127
2013-08-01,21
2013-09-01,51
2013-10-01,39
2013-11-01,51
2013-12-01,52
2014-01-01,36
2014-02-01,28
2014-03-01,30
2014-04-01,58
2014-05-01,105
2014-06-01,69
2014-07-01,74
2014-08-01,113
2014-09-01,64
2014-10-01,61
2014-11-01,97
2014-12-01,60
2015-01-01,47
2015-02-01,23
2015-03-01,53
2015-04-01,42
2015-05-01,16
2015-06-01,61
2015-07-01,68
2015-08-01,32
2015-09-01,15
2015-10-01,30
2015-11-01,16
2015-12-01,13
2016-01-01,33
2016-02-01,40
2016-03-01,58
2016-04-01,14
2016-05-01,7
2016-06-01,9
2016-07-01,3
2016-08-01,20
2016-09-01,13
2016-10-01,5
2016-11-01,8
2016-12-01,3
2017-01-01,5
2017-02-01,6
2017-03-01,3
2017-04-01,2
2017-05-01,3
2017-06-01,11
2017-07-01,23
2017-08-01,13
2017-09-01,1
2017-10-01,1
2017-11-01,4
2017-12-01,1
2018-01-01,5
2018-02-01,73
2018-03-01,57
2018-04-01,19
2018-05-01,8
2018-06-01,1
2018-07-01,5
2018-08-01,1
2018-09-01,3
2018-10-01,5
2018-11-01,3
2018-12-01,1
2019-01-01,39
2019-02-01,109
2019-03-01,45
2019-04-01,54
2019-05-01,36
2019-06-01,10
2019-07-01,17
2019-08-01,7
2019-09-01,4
2019-10-01,12
2019-11-01,18
2019-12-01,4
2020-01-01,6
2020-02-01,12
2020-03-01,26
2020-04-01,10
2020-05-01,12
2020-06-01,3
2020-07-01,1
2020-08-01,11
2020-09-01,17
2020-10-01,11
2020-11-01,0
2020-12-01,1
2021-01-01,2
2021-02-01,8
2021-03-01,8
2021-04-01,16
2021-05-01,1
2021-06-01,0
2021-07-01,0
2021-08-01,16
2021-09-01,65
2021-10-01,10
2021-11-01,6
2021-12-01,13
2022-01-01,15
2022-02-01,29
2022-03-01,66
2022-04-01,80
2022-05-01,13
2022-06-01,35
2022-07-01,102
2022-08-01,57
2022-09-01,1
2022-10-01,0
2022-11-01,9
2022-12-01,6
2023-01-01,4
2023-02-01,53
2023-03-01,288
2023-04-01,163
2023-05-01,28
2023-06-01,15
2023-07-01,21
2023-08-01,76
2023-09-01,85
2023-10-01,33
2023-11-01,8
2023-12-01,11
2024-01-01,7
2024-02-01,3
2024-03-01,5
2024-04-01,30
2024-05-01,6
2024-06-01,17
2024-07-01,6
2024-08-01,47
2024-09-01,47
2024-10-01,3
2024-11-01,6
2024-12-01,3
2025-01-01,20
2025-02-01,33
2025-03-01,68
2025-04-01,126
2025-05-01,57
2025-06-01,6
2025-07-01,32
2025-08-01,8
