,n_commits
2015-03-01,48
2015-04-01,81
2015-05-01,130
2015-06-01,61
2015-07-01,61
2015-08-01,31
2015-09-01,61
2015-10-01,33
2015-11-01,80
2015-12-01,43
2016-01-01,93
2016-02-01,31
2016-03-01,45
2016-04-01,100
2016-05-01,57
2016-06-01,44
2016-07-01,31
2016-08-01,61
2016-09-01,39
2016-10-01,16
2016-11-01,34
2016-12-01,18
2017-01-01,48
2017-02-01,25
2017-03-01,32
2017-04-01,19
2017-05-01,19
2017-06-01,28
2017-07-01,7
2017-08-01,20
2017-09-01,26
2017-10-01,23
2017-11-01,23
2017-12-01,15
2018-01-01,47
2018-02-01,17
2018-03-01,13
2018-04-01,30
2018-05-01,6
2018-06-01,8
2018-07-01,6
2018-08-01,17
2018-09-01,3
2018-10-01,11
2018-11-01,4
2018-12-01,2
2019-01-01,0
2019-02-01,2
2019-03-01,1
2019-04-01,0
2019-05-01,2
2019-06-01,24
2019-07-01,6
2019-08-01,2
2019-09-01,24
2019-10-01,3
2019-11-01,0
2019-12-01,1
