,jashkenas/backbone,angular/angular,facebook/react
2014-12-18,0.24515637462983353,3.5929431963308525,19.72854042322283
2014-12-19,0.28485335590338945,1.1377942059964008,5.795237669906778
2014-12-20,0.36093105939395803,0.5602161842151554,3.5571102670841093
2014-12-21,0.39256843611503817,0.36303442467225666,3.1600786647741566
2014-12-22,0.41014433472205636,-0.744745483665205,1.7247644009447782
2014-12-23,0.8427178486022129,-0.36301890071793586,2.7342993535591926
2014-12-24,0.46628095484737386,1.201914839860452,2.2860978547030673
2014-12-25,-0.4979623304027421,-1.5463881497879726,2.959452304259261
2014-12-26,-0.16702544655942236,0.843910051191852,0.5964439890229685
2014-12-27,0.5659589958262689,1.0563477927550171,2.258701541558383
2014-12-28,0.5912262952527294,1.0851479618385829,2.2339634188713644
2014-12-29,-1.3794550753628863,5.88649609545334,4.280970775109462
2014-12-30,0.7016168758703527,2.4156726040789502,-3.523839088785535
2014-12-31,0.18311099007346612,0.08583621243610198,2.353486494389121
2015-01-01,0.7481106740210497,-1.7697730946841381,2.057920725516051
2015-01-02,0.3606571742518137,0.5191775858141248,2.237833104392335
2015-01-03,0.7355610444906361,1.5893093221876853,3.019083345908468
2015-01-04,2.7425311151731258,1.8668042525382518,3.3825740755408438
2015-01-05,0.7665766231888556,0.5607900972558255,12.850682345712155
2015-01-06,0.48469397247398677,2.1936109186600707,-7.720389675536007
2015-01-07,0.8203636261453671,10.993846899435606,5.494998169210317
2015-01-08,-1.307798627366897,3.6285620285804945,3.0830227071797616
2015-01-09,0.8201719554160877,10.185172578570654,1.6454368918080742
2015-01-10,0.8530053011326354,2.1365163980635917,4.91256555128652
2015-01-11,0.879915760347067,2.6548980717262394,5.66256716998766
2015-01-12,3.9388171585149063,4.44267610380843,5.617590977040102
2015-01-13,0.3296791500745409,1.0286627549289418,6.192004347400484
2015-01-14,-0.4593036397107151,2.889204895801114,2.6720614122325728
2015-01-15,-1.2632545531029724,4.40012063966915,7.15785459422699
2015-01-16,0.20722094217139614,2.6186838103914614,8.85760335999451
2015-01-17,1.0123739509228844,3.5970787282166876,7.752638416626207
2015-01-18,1.0368809001410322,3.212383544677235,6.4918249001055015
2015-01-19,1.0690490817906242,2.2114329849744703,4.662420186102889
2015-01-20,1.1049219494177434,5.997063518713188,-3.1624169963888367
2015-01-21,1.2184865178497155,4.374039340861271,9.863233977410024
2015-01-22,54.0935974402176,12.234410013998602,17.213311297467598
2015-01-23,4.4901023173372625,6.350517898467819,8.05050666266081
2015-01-24,6.320462819193846,3.353445272012993,7.375889898086583
2015-01-25,6.180342565780367,3.266088937023403,8.265057961561046
2015-01-26,-0.3272087766506666,3.4984200249319155,7.154333238184623
2015-01-27,3.0365061598005885,3.441835012712642,35.651740232615275
2015-01-28,3.0748483029807416,4.412590367559492,7.312557467311198
2015-01-29,1.502873681161149,2.4710331884997006,-1.9166961387132617
2015-01-30,2.9050222648021466,1.1179673619476564,1.797473785500153
2015-01-31,1.6186023186373482,1.8188970723705216,16.518866848707436
2015-02-01,1.4417380554240504,3.24112194416227,7.786450557820213
2015-02-02,-0.6924431806834779,2.675026152691112,19.484328180509113
2015-02-03,2.9494652567230752,-5.697611821008986,8.438480833861357
2015-02-04,-1.069145848564064,-1.3866535340219825,9.602723076899741
2015-02-05,2.1105229158227234,22.31909075706039,8.574916596846112
2015-02-06,-0.7129771489386583,17.339537986500417,10.270275706168032
2015-02-07,1.9668172530840116,5.340418792491217,7.059804012379531
2015-02-08,3.3159531557800515,3.5854779962001997,8.25903510556769
2015-02-09,1.8584075185625784,4.992455965725629,9.924352998727255
2015-02-10,1.8298646020623444,3.7418983394196808,5.964914396831173
2015-02-11,1.8093285054618755,3.316469762523254,7.647932031501745
2015-02-12,1.7967218171746768,3.0879120243255094,9.579057092435178
2015-02-13,1.6785590834294695,6.68685684834152,7.502370900606669
2015-02-14,1.7167610601598018,3.891613164414542,12.62330412001759
2015-02-15,1.8085060536740458,7.5159980386679495,7.62150525316927
2015-02-16,-0.09679338846695762,5.400514855919523,-0.4637593891827807
2015-02-17,5.857816711486157,10.598756469936115,15.753198260924695
2015-02-18,5.859993190923628,10.044561396248355,9.297192294266717
2015-02-19,6.182588192949488,10.19068331201204,16.878782176353074
2015-02-20,6.02966296012881,6.839843309067471,18.61028383262764
2015-02-21,2.380504299039252,10.172821839361635,5.858942349900763
2015-02-22,2.364231614499383,4.9552880667473875,17.522608277328278
2015-02-23,7.698843644708207,6.87227804798657,0.8034977840200241
2015-02-24,-2.1881960728980325,2.291263389530661,5.043467268013604
2015-02-25,-0.39269274418456546,7.285175988493945,3.942148726910559
2015-02-26,0.262427616333391,25.672336668449546,5.464143939226567
2015-02-27,1.1416861506199736,6.842058421226788,4.05565843169623
2015-02-28,0.9484654198943501,4.069618335728517,6.774224988718079
2015-03-01,0.8783570497455505,5.048447912700588,7.308370740324888
2015-03-02,0.7740615419802529,12.421083896285817,8.022097586238104
2015-03-03,0.6999556850400199,4.965946012571987,7.364787268538017
2015-03-04,4.490791547430834,-3.7434224073377553,6.812871901752782
2015-03-05,0.5525391942634668,-0.4096960470744293,6.717755508811933
2015-03-06,0.18878930321427295,2.9049042292209535,8.277230544240913
2015-03-07,0.5603852269454693,3.102799954980884,5.539108126831134
2015-03-08,0.5008090541903994,5.324092387865461,6.249806021662139
2015-03-09,0.38290745025089634,6.617026105074082,5.127362848727515
2015-03-10,-2.1827311373504203,2.9104203302926086,40.058951464606096
2015-03-11,0.3134164328331061,2.8316541684349446,65.82803953681805
2015-03-12,0.31595117545350904,5.844642282465733,3.5302102630851895
2015-03-13,0.17536537892257112,18.72466293150637,5.092933694800326
