,n_commits
2021-11-01,6
2021-12-01,159
2022-01-01,47
2022-02-01,78
2022-03-01,90
2022-04-01,133
2022-05-01,106
2022-06-01,125
2022-07-01,202
2022-08-01,201
2022-09-01,186
2022-10-01,128
2022-11-01,150
2022-12-01,160
2023-01-01,138
2023-02-01,139
2023-03-01,183
2023-04-01,289
2023-05-01,239
2023-06-01,212
2023-07-01,244
2023-08-01,291
2023-09-01,295
2023-10-01,203
2023-11-01,203
2023-12-01,209
2024-01-01,191
2024-02-01,236
2024-03-01,133
2024-04-01,117
2024-05-01,213
2024-06-01,426
2024-07-01,403
2024-08-01,364
2024-09-01,246
2024-10-01,158
2024-11-01,263
2024-12-01,217
2025-01-01,212
2025-02-01,96
2025-03-01,123
2025-04-01,139
2025-05-01,126
2025-06-01,141
2025-07-01,152
2025-08-01,146
