,mrdoob/three.js,BabylonJS/Babylon.js,playcanvas/engine
2013-08-27,-0.6431731713766126,1.8351068492117641,4.369232479531559
2013-08-28,-0.5104404339895885,0.4344754129789049,4.490405886634985
2013-08-29,-2.3816724336698356,0.9998316513291231,4.465758365001741
2013-08-30,-0.386933896601811,0.605714444129861,4.330763672907575
2013-08-31,1.501343920716017,0.38516424690670115,4.0745604271388025
2013-09-01,1.579751049418425,0.4046860851536298,2.2086908070426614
2013-09-02,1.2945712150534046,0.06655798330924728,3.493215148211932
2013-09-03,0.17952339549363666,-0.382189939455755,6.2364057885053805
2013-09-04,1.735356322713408,1.9463181439468926,1.9980656154951597
2013-09-05,6.743988607750087,-0.023324045001696325,-1.3561866026620195
2013-09-06,3.9607801721966074,-0.33333714305151796,0.557822107007786
2013-09-07,1.8152442118838508,0.3716748548465708,0.6365285700749252
2013-09-08,1.9759317441628625,0.3782710952452847,1.9637079267847697
2013-09-09,1.1364474217945628,-0.04506498546436741,0.3562347846961669
2013-09-10,5.002423110460358,-0.41270319788504994,2.1658170442200606
2013-09-11,3.8727959675514256,-0.6560946225582532,1.5194629007004141
2013-09-12,1.855293985844603,0.34904862343370635,-0.22975565964687972
2013-09-13,0.3472590439114498,1.8423336703250934,-3.1872413312720185
2013-09-14,2.08570904778154,12.135996766156362,1.1929226771433843
2013-09-15,3.3411875071992614,-0.9464289205804075,1.7782362544502726
2013-09-16,10.25046109371822,1.2960947459573235,-0.7990643715129767
2013-09-17,1.563901597339807,0.940560896791417,1.9734223828925026
2013-09-18,-1.1783438400393247,0.27442583403945287,5.9862496701573775
2013-09-19,3.315860442587832,-0.07849723633520367,1.9749578549170135
2013-09-20,7.942099614613583,-0.4656569105408146,1.9961316182712912
2013-09-21,4.216903247851352,-0.024375038531859433,1.5935266769912235
2013-09-22,2.59331149663158,0.061337453797034536,1.6839431944495282
2013-09-23,6.128748150705073,-0.35662563949739334,1.0644840017952095
2013-09-24,1.4086543254579307,0.40257704514415094,0.8715053726270999
2013-09-25,9.810227854786874,-0.13469340623793172,0.2934998038969975
2013-09-26,4.4694973159968745,0.1555620185913184,-1.7525843830338492
2013-09-27,0.003060250286510781,-0.12504336515607523,-4.816878516703011
2013-09-28,1.1046676775510829,0.21046230642755548,2.089305156716222
2013-09-29,3.6841413168226413,0.20063557006214694,2.1768979738456062
2013-09-30,1.3207373254471588,0.03405957579017796,1.95773123137427
2013-10-01,6.420900014955744,-0.3195617290037413,2.6574067155667325
2013-10-02,5.1468777185894625,-0.07557045047612829,3.6301460771140066
2013-10-03,1.9207183580832419,0.016654558097498023,3.1067981119733954
2013-10-04,2.8966585596174594,-0.41524353862370383,2.745095525112548
2013-10-05,3.428259412450866,0.2948874109718037,8.617200172093117
2013-10-06,2.7959925392834557,4.2054212099017425,2.7330306078490407
2013-10-07,-2.060907523812274,-0.19872713069069545,1.8771574688566162
2013-10-08,2.2648475716409586,9.748414292894092,2.0739337812400263
2013-10-09,-1.4625315224860322,-0.19847004021874715,3.874953672659832
2013-10-10,-0.3940560719187322,0.29391424297000446,17.349102995212338
2013-10-11,2.2252674686558462,0.9766887577381227,-2.9895525278734922
2013-10-12,8.80928477472143,-0.2580708289261679,3.1586582149212865
2013-10-13,2.789844726229789,-0.13862805082473503,3.036078562197148
2013-10-14,6.952869423684001,-0.07987247122590332,4.4607533284672956
2013-10-15,1.240465101497219,-0.11870855547344589,4.075078810399869
