,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-12-25,51.88130475957284,19.183440277653624,13.96717113811817
2016-12-26,4.324404033180592,6.432834950777112,-2.5546468635064024
2016-12-27,8.097608230113604,16.434449155781145,20.76356167014511
2016-12-28,7.052972741181794,9.65361375934872,-3.2390787064206767
2016-12-29,6.90289248435996,28.234673149396876,-6.368263748717444
2016-12-30,-10.228461180701576,17.71774213398938,-0.48291871161162003
2016-12-31,36.96927893229278,44.343246573053136,13.820484139137616
2017-01-01,52.88130475957284,25.183440277653624,12.245493622041183
2017-01-02,1.324404033180592,10.432834950777112,-8.46491603031734
2017-01-03,10.097608230113604,19.434449155781145,-6.3826157957354255
2017-01-04,34.05297274118179,64.65361375934872,-2.7190892102137667
2017-01-05,11.90289248435996,27.234673149396876,8.85100359335116
2017-01-06,24.771538819298424,0.717742133989379,21.952793953354536
2017-01-07,43.96927893229278,11.34324657305314,14.475208317695154
2017-01-08,57.88130475957284,15.183440277653625,17.920396546110396
2017-01-09,28.324404033180592,11.432834950777112,-7.920414243977681
2017-01-10,35.09760823011361,1.434449155781147,7.689707593092701
2017-01-11,29.052972741181794,0.6536137593487208,2.1969959713877953
2017-01-12,29.90289248435996,0.2346731493968761,9.013883452852724
2017-01-13,32.77153881929843,16.71774213398938,6.444351974957662
2017-01-14,41.96927893229278,14.34324657305314,13.780467006582658
2017-01-15,56.88130475957284,17.183440277653624,21.88114934998696
2017-01-16,10.324404033180592,18.432834950777114,18.657651177305134
2017-01-17,33.09760823011361,14.434449155781147,-4.241219031940114
2017-01-18,25.052972741181794,21.653613759348723,2.7499906723315455
2017-01-19,46.90289248435996,8.234673149396876,20.451970006204284
2017-01-20,38.77153881929843,11.717742133989379,3.924042641174852
2017-01-21,41.96927893229278,14.34324657305314,19.138381579979534
2017-01-22,54.88130475957284,24.183440277653624,11.835940726005713
2017-01-23,21.324404033180592,13.432834950777112,20.84113834152857
2017-01-24,36.09760823011361,17.434449155781145,12.41478386024426
2017-01-25,32.05297274118179,12.65361375934872,16.798940374751858
2017-01-26,15.90289248435996,5.234673149396876,3.0652910235120956
2017-01-27,26.771538819298424,14.717742133989379,7.132171403701414
2017-01-28,46.96927893229278,27.34324657305314,11.634563597563908
2017-01-29,55.88130475957284,26.183440277653624,17.248364191697902
2017-01-30,33.32440403318059,10.432834950777112,20.412487938453573
2017-01-31,28.097608230113604,46.434449155781145,28.226315620786448
2017-02-01,53.05297274118179,15.65361375934872,-2.0068003540856436
2017-02-02,32.90289248435996,8.234673149396876,4.88584167840116
2017-02-03,46.77153881929843,1.717742133989379,23.328583707110788
2017-02-04,50.96927893229278,14.34324657305314,13.252587257806097
2017-02-05,54.88130475957284,15.183440277653625,12.279571843949462
2017-02-06,67.3244040331806,11.432834950777112,50.27516839112701
2017-02-07,115.09760823011361,11.434449155781147,18.978359680606758
2017-02-08,53.05297274118179,4.653613759348721,-4.940318038585643
2017-02-09,33.90289248435996,12.234673149396876,-1.658264787158215
2017-02-10,50.77153881929843,9.717742133989379,6.5504027097061055
2017-02-11,71.96927893229278,15.34324657305314,15.777934858270163
2017-02-12,56.88130475957284,17.183440277653624,9.74002517432759
2017-02-13,28.324404033180592,11.432834950777112,23.930114773081698
2017-02-14,76.09760823011361,24.434449155781145,-3.9277450972182386
2017-02-15,43.05297274118179,6.653613759348721,-3.8798920190700152
2017-02-16,28.90289248435996,27.234673149396876,52.98695209408866
2017-02-17,13.771538819298424,19.71774213398938,-0.9177211333782758
2017-02-18,42.96927893229278,15.34324657305314,11.137258886001405
2017-02-19,56.88130475957284,15.183440277653625,11.8409157806729
2017-02-20,10.324404033180592,11.432834950777112,27.660063233342637
2017-02-21,11.097608230113604,18.434449155781145,3.5522970518114496
2017-02-22,51.05297274118179,10.65361375934872,-1.9453734234434545
2017-02-23,21.90289248435996,55.234673149396876,27.95894504406991
2017-02-24,13.771538819298424,2.717742133989379,-4.37093751758296
2017-02-25,47.96927893229278,18.34324657305314,22.02157556619516
2017-02-26,48.88130475957284,29.183440277653624,23.556027500379148
2017-02-27,47.32440403318059,17.432834950777114,19.464900882455133
2017-02-28,20.097608230113604,26.434449155781145,-2.2658950128229263
2017-03-01,45.05297274118179,11.65361375934872,3.6740506235377968
2017-03-02,26.90289248435996,19.234673149396876,7.755490557235536
2017-03-03,27.771538819298424,19.71774213398938,16.65459029343423
2017-03-04,51.96927893229278,19.34324657305314,9.096400729635782
2017-03-05,65.88130475957284,25.183440277653624,13.369736365402586
