,n_commits
2010-02-01,12
2010-03-01,37
2010-04-01,27
2010-05-01,12
2010-06-01,10
2010-07-01,20
2010-08-01,13
2010-09-01,44
2010-10-01,30
2010-11-01,46
2010-12-01,31
2011-01-01,48
2011-02-01,57
2011-03-01,17
2011-04-01,27
2011-05-01,45
2011-06-01,35
2011-07-01,44
2011-08-01,62
2011-09-01,21
2011-10-01,1
2011-11-01,40
2011-12-01,73
2012-01-01,102
2012-02-01,70
2012-03-01,47
2012-04-01,40
2012-05-01,47
2012-06-01,42
2012-07-01,76
2012-08-01,59
2012-09-01,15
2012-10-01,23
2012-11-01,52
2012-12-01,62
2013-01-01,25
2013-02-01,14
2013-03-01,51
2013-04-01,56
2013-05-01,34
2013-06-01,28
2013-07-01,28
2013-08-01,70
2013-09-01,132
2013-10-01,242
2013-11-01,226
2013-12-01,122
2014-01-01,346
2014-02-01,151
2014-03-01,220
2014-04-01,282
2014-05-01,231
2014-06-01,225
2014-07-01,355
2014-08-01,144
2014-09-01,217
2014-10-01,361
2014-11-01,404
2014-12-01,277
2015-01-01,346
2015-02-01,305
2015-03-01,244
2015-04-01,156
2015-05-01,225
2015-06-01,135
2015-07-01,166
2015-08-01,130
2015-09-01,85
2015-10-01,167
2015-11-01,165
2015-12-01,196
2016-01-01,337
2016-02-01,264
2016-03-01,110
2016-04-01,53
2016-05-01,58
2016-06-01,33
2016-07-01,29
2016-08-01,28
2016-09-01,13
2016-10-01,30
2016-11-01,57
2016-12-01,60
2017-01-01,69
2017-02-01,44
2017-03-01,21
2017-04-01,11
2017-05-01,11
2017-06-01,18
2017-07-01,17
2017-08-01,9
2017-09-01,14
2017-10-01,7
2017-11-01,16
2017-12-01,35
2018-01-01,30
2018-02-01,19
2018-03-01,18
2018-04-01,18
2018-05-01,11
2018-06-01,13
2018-07-01,13
2018-08-01,13
2018-09-01,24
2018-10-01,5
2018-11-01,18
2018-12-01,17
2019-01-01,81
2019-02-01,36
2019-03-01,3
2019-04-01,2
2019-05-01,2
2019-06-01,13
2019-07-01,5
2019-08-01,0
2019-09-01,6
2019-10-01,7
2019-11-01,1
2019-12-01,32
2020-01-01,4
2020-02-01,0
2020-03-01,0
2020-04-01,1
2020-05-01,1
2020-06-01,0
2020-07-01,2
2020-08-01,1
2020-09-01,3
