,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2019-01-01,24.782971567182216,1.3490608153266939,1.5595940497196064
2019-01-02,27.796351747421202,3.520881316498449,1.8142136183707307
2019-01-03,34.12299117819038,11.46712257503619,1.9091260813034723
2019-01-04,41.92252213439129,7.249810238956194,2.020750412045341
2019-01-05,53.12550521842053,11.846703328143736,2.4993957193827194
2019-01-06,49.796162803799255,14.247772100358343,4.647297077609192
2019-01-07,52.46533434291067,15.519990119296441,2.7453052319378455
2019-01-08,95.88981513541974,21.356387107062375,7.37356723760788
2019-01-09,68.6285108117866,21.938026873483242,6.773527821984349
2019-01-10,31.616239113726866,12.715569958867164,11.317913294579037
2019-01-11,57.42778540714422,24.35781779041344,7.636620367793405
2019-01-12,58.310040939007045,18.38627307543187,2.825558413489362
2019-01-13,66.22060021748482,14.65311024828349,4.412700944808328
2019-01-14,64.96331543036254,18.742054714571893,4.859759277018416
2019-01-15,73.84427316546082,15.418991120535289,9.178222356142541
2019-01-16,65.89983678411238,16.249850962254573,9.715380558486718
2019-01-17,75.38587579403962,33.044277595706454,2.7606464280717593
2019-01-18,69.17512900780248,13.337980932388493,5.2638450498159575
2019-01-19,54.226205589010256,12.846817282905345,4.133701938409111
2019-01-20,65.02267500035977,16.16968381292766,2.211117647595679
2019-01-21,22.3044291826409,6.637241276733089,3.999626127371445
2019-01-22,18.371851724083207,14.909218900391247,4.015906415971811
2019-01-23,44.34834148270984,4.696872135059824,3.8735017361650765
2019-01-24,69.68513416628886,15.231167931679513,3.9413444569796328
2019-01-25,79.04149134536597,14.545143164552528,3.8124698950732716
2019-01-26,79.8923436263984,17.21290449602469,5.548826927049529
2019-01-27,73.00516194035252,19.4057228545569,4.073393155709908
2019-01-28,104.83335770953556,22.34872493992595,5.223339952177219
2019-01-29,89.65092754293894,19.26790516637947,1.8186410273266802
2019-01-30,103.39741853724571,24.245656858422393,3.5962321493496074
2019-01-31,54.169601389794856,23.3083324296179,0.1990937575296674
2019-02-01,73.01473173416437,20.659654000294733,3.07819170807246
2019-02-02,82.79621983307293,20.47546757370994,2.6161072441855087
2019-02-03,70.05566229689795,17.63626712044986,1.869700002522995
2019-02-04,74.91040047035146,10.045144811656392,5.3901295712570345
2019-02-05,77.13932102274714,31.112433101580343,8.810585003181579
2019-02-06,73.56977691495608,20.6759498388149,2.5938267977573433
2019-02-07,71.48348432521216,14.8322918158825,2.504866741717154
2019-02-08,129.20068650521245,18.332111421246402,1.5629856479485862
2019-02-09,70.67119900002622,17.705936435123796,2.619896939886594
2019-02-10,71.36028991098748,21.602479351203023,2.8537987734973926
2019-02-11,71.65379888561478,24.879082232910445,2.6031258166465747
2019-02-12,58.00699509210446,19.204543180153088,2.4605546122510336
2019-02-13,65.33018128341402,14.999837829602242,6.815871515124116
2019-02-14,66.57417414071699,19.083662184339154,7.952550842247245
2019-02-15,78.54878627707619,38.263059176555345,9.906859418062846
2019-02-16,62.81633925777638,15.979411494690787,9.379187860853893
2019-02-17,72.11237510084212,16.766825023076766,1.584145501044202
2019-02-18,20.91148344801505,-0.8896437932536045,1.3618242664607807
2019-02-19,74.53219604090265,18.393250004916492,1.7414408812749218
2019-02-20,100.45493247618148,19.897234555882335,1.9798688025777769
2019-02-21,74.03790227774431,20.378147680327793,2.4641525718471993
2019-02-22,72.80873778659958,18.07834961163081,2.006635313990859
2019-02-23,71.46250504116787,26.616002678230302,2.2906068697884967
2019-02-24,75.09389483690757,14.980355271407566,2.3891948475252027
2019-02-25,77.93379530663678,16.57738942769116,-1.1092474076162648
2019-02-26,133.485629644898,16.529013119460323,-1.1479233260177102
2019-02-27,71.2278812528411,10.476516276642851,1.922204887032486
2019-02-28,108.3573666815098,16.83990787762187,2.094679861042974
2019-03-01,69.99948448081162,16.20323040746318,2.5082718381061904
2019-03-02,76.63802739485436,12.341756294728668,5.38888465392947
2019-03-03,70.3858376480634,14.972194076406142,3.3741639727998516
