,django/django,rails/rails,laravel/framework
2019-04-10,-1.6793606238482015,12.79404373232013,13.076610242759312
2019-04-11,-1.1099924919800694,26.38882395210035,24.58553881418788
2019-04-12,-0.27548460855914264,26.01114969399131,14.593909972015563
2019-04-13,6.593991024503446,15.264510765287163,7.167269583418651
2019-04-14,7.134513002525425,18.2665712048476,12.979769583418651
2019-04-15,3.993716299228722,19.688961314737714,7.994879473528542
2019-04-16,2.3426173981298204,27.585939336715736,4.6020223306713985
2019-04-17,2.3206393761517985,9.79404373232013,5.076610242759311
2019-04-18,4.890007508019931,9.38882395210035,12.585538814187883
2019-04-19,4.724515391440858,31.01114969399131,11.593909972015563
2019-04-20,2.5939910245034463,11.264510765287163,11.167269583418651
2019-04-21,5.134513002525425,12.266571204847601,6.979769583418651
2019-04-22,-1.0062837007712784,16.688961314737714,18.994879473528542
2019-04-23,2.3426173981298204,24.585939336715736,5.6020223306713985
2019-04-24,4.3206393761517985,9.79404373232013,1.0766102427593112
2019-04-25,6.890007508019931,8.38882395210035,14.585538814187883
2019-04-26,1.7245153914408573,7.0111496939913085,5.593909972015562
2019-04-27,4.593991024503446,8.264510765287163,7.167269583418651
2019-04-28,3.1345130025254253,6.266571204847602,9.979769583418651
2019-04-29,7.993716299228722,3.6889613147377123,14.994879473528542
2019-04-30,3.3426173981298204,10.585939336715734,10.6020223306714
2019-05-01,0.3206393761517985,12.79404373232013,8.076610242759312
2019-05-02,1.8900075080199306,8.38882395210035,8.585538814187883
2019-05-03,6.724515391440858,4.0111496939913085,10.593909972015563
2019-05-04,2.5939910245034463,6.264510765287163,5.167269583418651
2019-05-05,3.1345130025254253,10.266571204847601,14.979769583418651
2019-05-06,0.9937162992287216,6.688961314737712,11.994879473528542
2019-05-07,7.34261739812982,6.585939336715734,19.6020223306714
2019-05-08,6.3206393761517985,11.79404373232013,8.076610242759312
2019-05-09,3.890007508019931,7.38882395210035,10.585538814187883
2019-05-10,0.7245153914408573,4.0111496939913085,8.593909972015563
2019-05-11,2.5939910245034463,29.264510765287163,7.167269583418651
2019-05-12,4.134513002525425,17.2665712048476,16.97976958341865
2019-05-13,1.9937162992287216,12.688961314737712,14.994879473528542
