,apache/maven,gradle/gradle,apache/ant
2015-06-10,0.05056679862580484,-8.63675166276098,3.099495483812254
2015-06-11,0.1611437217027279,-6.080432981442298,2.243726253043023
2015-06-12,0.08876953791550063,1.5492187677746694,0.13379632789570675
2015-06-13,-0.12800462994562373,17.83989668888737,-0.09899352717675697
2015-06-14,-0.12319693763793142,21.295940644931328,-0.21163088981411962
2015-06-15,-0.08473539917639296,1.2169571284478111,-0.1553122084954383
2015-06-16,0.035456908515914716,-4.184828585837904,-0.011081439264669089
2015-06-17,0.05056679862580484,-10.63675166276098,0.09949548381225398
2015-06-18,0.1611437217027279,-5.080432981442298,0.24372625304302326
2015-06-19,0.08876953791550063,6.549218767774669,1.1337963278957068
2015-06-20,3.871995370054376,18.83989668888737,-0.09899352717675697
2015-06-21,-0.12319693763793142,27.295940644931328,-0.21163088981411962
2015-06-22,0.915264600823607,22.21695712844781,-0.1553122084954383
2015-06-23,0.035456908515914716,32.815171414162094,-0.011081439264669089
2015-06-24,0.05056679862580484,8.36324833723902,0.09949548381225398
2015-06-25,0.1611437217027279,13.919567018557702,0.24372625304302326
2015-06-26,0.08876953791550063,5.549218767774669,0.13379632789570675
2015-06-27,0.8719953700543763,28.83989668888737,-0.09899352717675697
2015-06-28,-0.12319693763793142,23.295940644931328,-0.21163088981411962
2015-06-29,-0.08473539917639296,19.21695712844781,0.8446877915045616
2015-06-30,0.035456908515914716,20.815171414162094,-0.011081439264669089
2015-07-01,0.05056679862580484,22.36324833723902,0.09949548381225398
2015-07-02,0.1611437217027279,34.9195670185577,4.2437262530430235
2015-07-03,0.08876953791550063,11.549218767774668,0.13379632789570675
2015-07-04,-0.12800462994562373,17.83989668888737,-0.09899352717675697
2015-07-05,-0.12319693763793142,25.295940644931328,-0.21163088981411962
2015-07-06,0.915264600823607,42.21695712844781,-0.1553122084954383
2015-07-07,0.035456908515914716,30.815171414162094,-0.011081439264669089
2015-07-08,0.05056679862580484,22.36324833723902,0.09949548381225398
2015-07-09,0.1611437217027279,24.9195670185577,0.24372625304302326
2015-07-10,0.08876953791550063,13.549218767774668,0.13379632789570675
2015-07-11,-0.12800462994562373,24.83989668888737,-0.09899352717675697
2015-07-12,-0.12319693763793142,23.295940644931328,-0.21163088981411962
2015-07-13,-0.08473539917639296,27.21695712844781,-0.1553122084954383
2015-07-14,0.035456908515914716,23.815171414162094,-0.011081439264669089
2015-07-15,0.05056679862580484,54.36324833723902,0.09949548381225398
2015-07-16,0.1611437217027279,30.9195670185577,0.24372625304302326
2015-07-17,2.0887695379155007,18.54921876777467,0.13379632789570675
2015-07-18,0.8719953700543763,45.83989668888737,-0.09899352717675697
2015-07-19,0.8768030623620686,35.29594064493133,-0.21163088981411962
2015-07-20,2.915264600823607,17.21695712844781,-0.1553122084954383
2015-07-21,0.035456908515914716,28.815171414162094,0.9889185607353309
2015-07-22,3.050566798625805,18.36324833723902,0.09949548381225398
2015-07-23,0.1611437217027279,8.919567018557702,0.24372625304302326
2015-07-24,0.08876953791550063,11.549218767774668,0.13379632789570675
2015-07-25,-0.12800462994562373,27.83989668888737,-0.09899352717675697
2015-07-26,-0.12319693763793142,33.29594064493133,-0.21163088981411962
2015-07-27,-0.08473539917639296,19.21695712844781,-0.1553122084954383
2015-07-28,0.035456908515914716,27.815171414162094,-0.011081439264669089
2015-07-29,0.05056679862580484,4.363248337239019,0.09949548381225398
2015-07-30,0.1611437217027279,8.919567018557702,0.24372625304302326
2015-07-31,2.0887695379155007,5.549218767774669,0.13379632789570675
2015-08-01,-0.12800462994562373,21.83989668888737,-0.09899352717675697
2015-08-02,1.8768030623620686,27.295940644931328,-0.21163088981411962
2015-08-03,-0.08473539917639296,10.216957128447811,-0.1553122084954383
2015-08-04,0.035456908515914716,17.815171414162094,-0.011081439264669089
2015-08-05,0.05056679862580484,26.36324833723902,0.09949548381225398
2015-08-06,0.1611437217027279,20.9195670185577,0.24372625304302326
2015-08-07,0.08876953791550063,20.54921876777467,0.13379632789570675
2015-08-08,-0.12800462994562373,21.83989668888737,-0.09899352717675697
2015-08-09,3.8768030623620686,18.295940644931328,-0.21163088981411962
2015-08-10,-0.08473539917639296,29.21695712844781,-0.1553122084954383
2015-08-11,0.035456908515914716,13.815171414162096,-0.011081439264669089
2015-08-12,1.050566798625805,47.36324833723902,0.09949548381225398
2015-08-13,0.1611437217027279,31.9195670185577,0.24372625304302326
2015-08-14,0.08876953791550063,32.54921876777467,0.13379632789570675
2015-08-15,0.8719953700543763,33.83989668888737,-0.09899352717675697
2015-08-16,-0.12319693763793142,28.295940644931328,-0.21163088981411962
2015-08-17,0.915264600823607,45.21695712844781,-0.1553122084954383
2015-08-18,0.035456908515914716,15.815171414162096,-0.011081439264669089
2015-08-19,0.05056679862580484,24.36324833723902,0.09949548381225398
2015-08-20,1.1611437217027278,55.9195670185577,0.24372625304302326
2015-08-21,0.08876953791550063,37.54921876777467,0.13379632789570675
2015-08-22,-0.12800462994562373,32.83989668888737,-0.09899352717675697
2015-08-23,-0.12319693763793142,24.295940644931328,-0.21163088981411962
2015-08-24,-0.08473539917639296,9.216957128447811,-0.1553122084954383
2015-08-25,0.035456908515914716,-5.184828585837904,-0.011081439264669089
2015-08-26,0.05056679862580484,19.36324833723902,0.09949548381225398
2015-08-27,0.1611437217027279,8.919567018557702,0.24372625304302326
2015-08-28,0.08876953791550063,2.5492187677746694,0.13379632789570675
2015-08-29,-0.12800462994562373,18.83989668888737,-0.09899352717675697
2015-08-30,-0.12319693763793142,21.295940644931328,-0.21163088981411962
2015-08-31,-0.08473539917639296,8.216957128447811,-0.1553122084954383
2015-09-01,0.035456908515914716,-3.184828585837904,-0.011081439264669089
2015-09-02,1.050566798625805,2.3632483372390194,0.09949548381225398
2015-09-03,0.1611437217027279,18.9195670185577,0.24372625304302326
2015-09-04,1.0887695379155007,17.54921876777467,0.13379632789570675
2015-09-05,0.8719953700543763,22.83989668888737,-0.09899352717675697
2015-09-06,1.8768030623620686,24.295940644931328,-0.21163088981411962
2015-09-07,-0.08473539917639296,18.21695712844781,-0.1553122084954383
2015-09-08,0.035456908515914716,10.815171414162096,-0.011081439264669089
2015-09-09,0.05056679862580484,18.36324833723902,0.09949548381225398
2015-09-10,0.1611437217027279,12.919567018557702,0.24372625304302326
2015-09-11,8.0887695379155,10.549218767774668,0.13379632789570675
2015-09-12,0.8719953700543763,26.83989668888737,2.901006472823243
2015-09-13,-0.12319693763793142,19.295940644931328,-0.21163088981411962
2015-09-14,5.915264600823607,26.21695712844781,-0.1553122084954383
2015-09-15,0.035456908515914716,29.815171414162094,-0.011081439264669089
2015-09-16,1.050566798625805,9.36324833723902,0.09949548381225398
2015-09-17,1.1611437217027278,2.919567018557702,0.24372625304302326
2015-09-18,0.08876953791550063,2.5492187677746694,0.13379632789570675
2015-09-19,-0.12800462994562373,17.83989668888737,1.901006472823243
2015-09-20,-0.12319693763793142,40.29594064493133,-0.21163088981411962
2015-09-21,0.915264600823607,30.21695712844781,-0.1553122084954383
2015-09-22,0.035456908515914716,47.815171414162094,-0.011081439264669089
2015-09-23,0.05056679862580484,14.36324833723902,0.09949548381225398
2015-09-24,0.1611437217027279,28.9195670185577,0.24372625304302326
2015-09-25,0.08876953791550063,19.54921876777467,0.13379632789570675
2015-09-26,3.871995370054376,21.83989668888737,-0.09899352717675697
2015-09-27,-0.12319693763793142,23.295940644931328,-0.21163088981411962
2015-09-28,-0.08473539917639296,23.21695712844781,-0.1553122084954383
2015-09-29,1.0354569085159147,24.815171414162094,-0.011081439264669089
2015-09-30,0.05056679862580484,25.36324833723902,0.09949548381225398
2015-10-01,0.1611437217027279,3.919567018557702,0.24372625304302326
2015-10-02,0.08876953791550063,38.54921876777467,0.13379632789570675
