,puppetlabs/puppet,chef/chef,ansible/ansible
2019-05-05,2.4475477972867385,15.922494020600041,14.820511064720048
2019-05-06,7.023285767690756,16.189646740722143,14.117279168829143
2019-05-07,6.8481890688972955,31.18731688779287,13.669672594846128
2019-05-08,6.594573218023697,14.255484084950826,14.4065110185204
2019-05-09,14.777245510442537,3.400858019968936,12.401560140317585
2019-05-10,5.6589880562926655,14.40151779011559,13.560244095272626
2019-05-11,4.515337831784738,13.43467634905928,14.184645637562523
2019-05-12,4.904585858415006,12.588707580093606,13.408569906956293
2019-05-13,7.8478134112578495,32.04178044378303,13.350014025873428
2019-05-14,4.047170296869216,11.060592174368168,14.130810889454715
2019-05-15,3.7466632437278,11.262532684146098,12.522688840621086
2019-05-16,4.063456378930973,9.732915754405042,15.144409849273512
2019-05-17,-4.995251409421289,6.479326874377053,20.106458768897916
2019-05-18,4.265621788587565,2.5425517189394435,14.548485065637985
2019-05-19,3.382705859944722,9.330189603975722,13.88006780792179
2019-05-20,3.717149584880657,1.786558512643526,16.5519505675167
2019-05-21,1.2258505336696865,2.9330299492068352,12.664236429064669
2019-05-22,1.8004186829781026,-1.8011653070594233,17.69368400000738
2019-05-23,3.344823701114078,7.952219429947163,20.019833212614202
2019-05-24,-1.697759552091144,27.421294813421866,18.78280999365305
2019-05-25,4.039892242945818,5.403856979253101,11.882890991883869
2019-05-26,3.874481205710527,7.0041287058791735,18.41427424565378
2019-05-27,-1.4328962829851652,5.042050576480904,8.147041408955502
2019-05-28,6.405934471854266,5.5969532994426086,22.283224670042515
2019-05-29,-1.1160140044593332,-0.053403152080168326,18.892753008337476
2019-05-30,1.6924846984157527,4.009284259862056,5.847278742865836
2019-05-31,4.255703430020647,-3.265113196592169,11.425136591650872
2019-06-01,4.0918897524266225,4.389746576806263,16.898521113738873
2019-06-02,4.442601251902498,4.9866976233275855,16.410549902613056
2019-06-03,4.950581731876705,4.970559557974554,25.78548454106243
2019-06-04,15.231338483246413,4.290379303866068,8.267105818979365
2019-06-05,7.531080754796579,4.447020800442126,24.04291527837627
2019-06-06,5.229588507949236,4.608906785400864,16.084541764429094
2019-06-07,0.29185933110661355,4.854278961037513,12.259308138892653
2019-06-08,5.289624862807832,5.051412410346564,21.5969700966224
2019-06-09,4.547389393822111,15.509792577306428,17.761751171102784
2019-06-10,5.232257972592823,5.975551851597665,30.275088740248094
