,n_commits
2020-10-01,9
2020-11-01,48
2020-12-01,3
2021-01-01,99
2021-02-01,65
2021-03-01,109
2021-04-01,54
2021-05-01,7
2021-06-01,4
2021-07-01,3
2021-08-01,15
2021-09-01,31
2021-10-01,3
2021-11-01,64
2021-12-01,58
2022-01-01,55
2022-02-01,54
2022-03-01,32
2022-04-01,27
2022-05-01,9
2022-06-01,10
2022-07-01,25
2022-08-01,0
2022-09-01,1
2022-10-01,15
2022-11-01,27
2022-12-01,62
2023-01-01,66
2023-02-01,24
2023-03-01,6
2023-04-01,15
2023-05-01,8
2023-06-01,0
2023-07-01,12
2023-08-01,1
2023-09-01,0
2023-10-01,1
2023-11-01,1
2023-12-01,5
2024-01-01,1
2024-02-01,3
2024-03-01,3
2024-04-01,1
2024-05-01,5
2024-06-01,1
2024-07-01,11
2024-08-01,1
2024-09-01,0
2024-10-01,36
2024-11-01,0
2024-12-01,0
2025-01-01,0
2025-02-01,0
2025-03-01,0
2025-04-01,5
2025-05-01,0
2025-06-01,1
