,hashicorp/terraform,chef/chef,pulumi/pulumi
2016-10-08,12.25797016130867,7.107759993629559,3.265408978530097
2016-10-09,15.605497633836142,6.441551202420767,2.278458429079547
2016-10-10,20.268799911268854,5.817725752508361,-0.008662662389370544
2016-10-11,83.3534371942757,7.47245779582736,3.2187056818268
2016-10-12,15.167997633836142,4.400342411211977,-0.8115140983929805
2016-10-13,23.408382249220757,8.261606147475712,-0.9845910214699036
2016-10-14,26.937915216253725,6.498556696926262,1.0421946928158108
2016-10-15,12.25797016130867,6.107759993629559,5.265408978530097
2016-10-16,10.605497633836142,6.441551202420767,2.278458429079547
2016-10-17,12.268799911268855,-2.182274247491639,-0.008662662389370544
2016-10-18,41.353437194275706,13.47245779582736,-0.7812943181732003
2016-10-19,92.16799763383614,13.400342411211977,0.1884859016070195
2016-10-20,17.408382249220757,10.261606147475712,-0.9845910214699036
2016-10-21,22.937915216253725,8.498556696926261,-0.9578053071841892
2016-10-22,31.25797016130867,5.107759993629559,1.2654089785300966
2016-10-23,62.605497633836144,6.441551202420767,2.278458429079547
2016-10-24,60.26879991126886,2.817725752508361,-0.008662662389370544
2016-10-25,80.3534371942757,7.47245779582736,-0.7812943181732003
2016-10-26,25.167997633836144,-0.5996575887880238,1.1884859016070195
2016-10-27,51.40838224922076,1.2616061474757125,-0.9845910214699036
2016-10-28,26.937915216253725,5.498556696926262,-0.9578053071841892
2016-10-29,18.25797016130867,6.107759993629559,1.2654089785300966
2016-10-30,15.605497633836142,6.441551202420767,2.278458429079547
2016-10-31,50.26879991126886,12.81772575250836,-0.008662662389370544
2016-11-01,41.353437194275706,17.47245779582736,5.218705681826799
2016-11-02,18.167997633836144,9.400342411211977,2.1884859016070193
2016-11-03,37.40838224922076,2.2616061474757125,6.015408978530097
2016-11-04,43.93791521625373,18.49855669692626,15.04219469281581
2016-11-05,18.25797016130867,5.107759993629559,1.2654089785300966
2016-11-06,15.605497633836142,6.441551202420767,6.2784584290795475
2016-11-07,18.268799911268854,6.817725752508361,4.99133733761063
2016-11-08,55.353437194275706,6.47245779582736,1.2187056818267998
2016-11-09,46.167997633836144,10.400342411211977,-0.8115140983929805
2016-11-10,13.408382249220757,13.261606147475712,-0.9845910214699036
2016-11-11,27.937915216253725,7.498556696926262,-0.9578053071841892
2016-11-12,16.25797016130867,5.107759993629559,1.2654089785300966
2016-11-13,15.605497633836142,6.441551202420767,2.278458429079547
2016-11-14,54.26879991126886,-0.18227424749163879,-0.008662662389370544
2016-11-15,33.353437194275706,7.47245779582736,1.2187056818267998
2016-11-16,8.167997633836142,18.400342411211977,20.18848590160702
2016-11-17,21.408382249220757,5.261606147475712,19.015408978530097
2016-11-18,16.937915216253725,6.498556696926262,2.042194692815811
2016-11-19,16.25797016130867,5.107759993629559,26.265408978530097
2016-11-20,21.605497633836144,7.441551202420767,8.278458429079548
2016-11-21,36.26879991126886,9.81772575250836,5.99133733761063
2016-11-22,33.353437194275706,4.47245779582736,12.2187056818268
2016-11-23,24.167997633836144,2.4003424112119762,10.18848590160702
2016-11-24,11.408382249220757,-1.7383938525242875,2.0154089785300964
2016-11-25,4.937915216253725,-1.5014433030737377,0.042194692815810786
2016-11-26,8.25797016130867,5.107759993629559,1.2654089785300966
2016-11-27,7.605497633836142,6.441551202420767,2.278458429079547
2016-11-28,17.268799911268854,2.817725752508361,2.9913373376106294
2016-11-29,17.353437194275703,6.47245779582736,19.2187056818268
2016-11-30,7.167997633836142,1.4003424112119762,0.1884859016070195
2016-12-01,44.40838224922076,7.261606147475712,7.015408978530097
2016-12-02,23.937915216253725,7.498556696926262,6.04219469281581
2016-12-03,19.25797016130867,7.107759993629559,13.265408978530097
2016-12-04,11.605497633836142,6.441551202420767,2.278458429079547
