,postgres/postgres,mysql/mysql-server,FirebirdSQL/firebird
2005-05-23,6.939968545946806,20.51871554084287,7.747776507481476
2005-05-24,8.654254260232522,32.73506169468902,6.200386397591367
2005-05-25,3.6926063067367414,13.472184776920802,12.41375304302323
2005-05-26,8.214007007485268,40.58739685952419,6.874150133855103
2005-05-27,9.37609491957318,15.99055620018353,188.3260732107782
2005-05-28,4.203017996496257,22.557863892491223,5.821265518470488
2005-05-29,10.920050963529224,25.138221035348362,7.616595188800158
2005-05-30,15.939968545946806,10.51871554084287,5.747776507481476
2005-05-31,4.654254260232522,19.735061694689023,4.200386397591367
2005-06-01,2.6926063067367414,40.4721847769208,0.4137530430232297
2005-06-02,7.214007007485268,44.58739685952419,0.8741501338551032
2005-06-03,7.37609491957318,23.99055620018353,8.32607321077818
2005-06-04,18.203017996496257,29.557863892491223,7.821265518470488
2005-06-05,12.920050963529224,29.138221035348362,6.616595188800158
2005-06-06,6.939968545946806,31.51871554084287,35.747776507481476
2005-06-07,5.654254260232522,85.73506169468902,27.200386397591366
2005-06-08,3.6926063067367414,28.472184776920802,17.41375304302323
2005-06-09,19.214007007485268,37.58739685952419,5.874150133855103
2005-06-10,14.37609491957318,46.990556200183526,13.32607321077818
2005-06-11,1.2030179964962573,22.557863892491223,38.82126551847049
2005-06-12,4.920050963529224,24.138221035348362,28.616595188800158
2005-06-13,3.939968545946807,33.51871554084287,12.747776507481477
2005-06-14,19.65425426023252,25.735061694689023,11.200386397591366
2005-06-15,12.692606306736742,25.472184776920802,14.41375304302323
2005-06-16,2.2140070074852685,39.58739685952419,17.874150133855103
2005-06-17,5.37609491957318,24.99055620018353,8.32607321077818
2005-06-18,7.203017996496257,27.557863892491223,5.821265518470488
2005-06-19,9.920050963529224,31.138221035348362,3.6165951888001575
2005-06-20,12.939968545946806,47.51871554084287,4.747776507481476
2005-06-21,5.654254260232522,28.735061694689023,11.200386397591366
2005-06-22,8.692606306736742,69.4721847769208,16.41375304302323
2005-06-23,2.2140070074852685,50.58739685952419,5.874150133855103
2005-06-24,11.37609491957318,17.99055620018353,9.32607321077818
2005-06-25,10.203017996496257,24.557863892491223,7.821265518470488
2005-06-26,6.920050963529224,23.138221035348362,13.616595188800158
2005-06-27,7.939968545946806,21.51871554084287,21.747776507481476
2005-06-28,5.654254260232522,16.735061694689023,2.200386397591367
2005-06-29,4.692606306736741,8.472184776920802,6.413753043023229
2005-06-30,8.214007007485268,4.587396859524189,-0.1258498661448968
2005-07-01,16.37609491957318,36.990556200183526,-1.6739267892218201
2005-07-02,10.203017996496257,27.557863892491223,7.821265518470488
2005-07-03,6.920050963529224,26.138221035348362,2.6165951888001575
2005-07-04,13.939968545946806,21.51871554084287,3.7477765074814764
2005-07-05,6.654254260232522,29.735061694689023,13.200386397591366
2005-07-06,11.692606306736742,40.4721847769208,-3.5862469569767703
2005-07-07,4.214007007485268,11.587396859524189,-2.125849866144897
2005-07-08,7.37609491957318,15.99055620018353,11.32607321077818
2005-07-09,2.203017996496257,25.557863892491223,3.821265518470488
2005-07-10,23.920050963529224,24.138221035348362,5.616595188800158
2005-07-11,4.939968545946806,16.51871554084287,2.7477765074814764
2005-07-12,4.654254260232522,38.73506169468902,3.200386397591367
2005-07-13,8.692606306736742,29.472184776920802,0.4137530430232297
2005-07-14,9.214007007485268,35.58739685952419,-0.1258498661448968
2005-07-15,3.3760949195731804,46.990556200183526,-1.6739267892218201
2005-07-16,1.2030179964962573,34.55786389249123,5.821265518470488
2005-07-17,2.920050963529224,30.138221035348362,6.616595188800158
2005-07-18,11.939968545946806,25.51871554084287,6.747776507481476
2005-07-19,-0.3457457397674788,39.73506169468902,21.200386397591366
2005-07-20,4.692606306736741,35.4721847769208,2.4137530430232297
2005-07-21,8.214007007485268,41.58739685952419,5.874150133855103
2005-07-22,7.37609491957318,64.99055620018353,5.32607321077818
2005-07-23,8.203017996496257,26.557863892491223,7.821265518470488
2005-07-24,8.920050963529224,30.138221035348362,16.616595188800158
2005-07-25,4.939968545946806,18.51871554084287,12.747776507481477
2005-07-26,2.654254260232521,28.735061694689023,15.200386397591366
2005-07-27,3.6926063067367414,22.472184776920802,4.413753043023229
2005-07-28,10.214007007485268,6.587396859524189,8.874150133855103
2005-07-29,15.37609491957318,17.99055620018353,4.32607321077818
2005-07-30,20.203017996496257,25.557863892491223,9.821265518470488
2005-07-31,5.920050963529224,38.138221035348366,20.616595188800158
2005-08-01,6.939968545946806,4.518715540842869,2.7477765074814764
2005-08-02,6.654254260232522,25.735061694689023,6.200386397591367
2005-08-03,0.6926063067367415,21.472184776920802,-1.5862469569767703
2005-08-04,0.21400700748526846,32.58739685952419,9.874150133855103
2005-08-05,1.3760949195731804,15.99055620018353,6.32607321077818
2005-08-06,2.203017996496257,29.557863892491223,8.821265518470488
2005-08-07,3.920050963529224,41.138221035348366,4.616595188800158
2005-08-08,5.939968545946806,26.51871554084287,10.747776507481477
2005-08-09,8.654254260232522,14.735061694689023,14.200386397591366
2005-08-10,3.6926063067367414,8.472184776920802,10.41375304302323
2005-08-11,6.214007007485268,8.587396859524189,-0.1258498661448968
2005-08-12,23.37609491957318,21.99055620018353,3.32607321077818
2005-08-13,8.203017996496257,29.557863892491223,10.821265518470488
2005-08-14,6.920050963529224,26.138221035348362,22.616595188800158
2005-08-15,7.939968545946806,20.51871554084287,4.747776507481476
2005-08-16,2.654254260232521,15.735061694689023,19.200386397591366
2005-08-17,7.692606306736741,16.472184776920802,8.41375304302323
2005-08-18,5.214007007485268,30.58739685952419,5.874150133855103
2005-08-19,1.3760949195731804,39.990556200183526,15.32607321077818
2005-08-20,7.203017996496257,31.557863892491223,5.821265518470488
2005-08-21,3.920050963529224,31.138221035348362,5.616595188800158
2005-08-22,8.939968545946806,23.51871554084287,16.747776507481476
2005-08-23,21.65425426023252,18.735061694689023,6.200386397591367
2005-08-24,31.692606306736742,26.472184776920802,15.41375304302323
2005-08-25,11.214007007485268,53.58739685952419,1.8741501338551032
2005-08-26,10.37609491957318,14.99055620018353,0.32607321077817986
2005-08-27,9.203017996496257,36.55786389249123,3.821265518470488
2005-08-28,9.920050963529224,35.138221035348366,2.6165951888001575
2005-08-29,4.939968545946806,36.51871554084287,6.747776507481476
2005-08-30,7.654254260232522,45.73506169468902,2.200386397591367
2005-08-31,-0.3073936932632585,22.472184776920802,6.413753043023229
2005-09-01,5.214007007485268,35.58739685952419,-0.1258498661448968
2005-09-02,14.37609491957318,36.990556200183526,2.32607321077818
2005-09-03,3.203017996496257,32.55786389249123,17.821265518470486
2005-09-04,2.920050963529224,29.138221035348362,15.616595188800158
2005-09-05,5.939968545946806,23.51871554084287,2.7477765074814764
2005-09-06,-1.3457457397674788,41.73506169468902,3.200386397591367
2005-09-07,0.6926063067367415,38.4721847769208,-3.5862469569767703
2005-09-08,1.2140070074852685,49.58739685952419,7.874150133855103
2005-09-09,2.3760949195731804,52.990556200183526,6.32607321077818
2005-09-10,2.203017996496257,35.55786389249123,10.821265518470488
2005-09-11,4.920050963529224,32.138221035348366,4.616595188800158
2005-09-12,9.939968545946806,60.51871554084287,3.7477765074814764
2005-09-13,1.6542542602325212,49.73506169468902,2.200386397591367
2005-09-14,2.6926063067367414,73.4721847769208,9.41375304302323
2005-09-15,2.2140070074852685,45.58739685952419,1.8741501338551032
2005-09-16,15.37609491957318,9.99055620018353,4.32607321077818
2005-09-17,2.203017996496257,25.557863892491223,5.821265518470488
2005-09-18,3.920050963529224,29.138221035348362,2.6165951888001575
2005-09-19,2.939968545946807,22.51871554084287,4.747776507481476
2005-09-20,6.654254260232522,34.73506169468902,2.200386397591367
2005-09-21,2.6926063067367414,28.472184776920802,3.4137530430232297
2005-09-22,15.214007007485268,25.58739685952419,8.874150133855103
2005-09-23,12.37609491957318,31.99055620018353,1.3260732107781799
2005-09-24,11.203017996496257,27.557863892491223,18.821265518470486
2005-09-25,4.920050963529224,28.138221035348362,4.616595188800158
2005-09-26,6.939968545946806,16.51871554084287,2.7477765074814764
2005-09-27,9.654254260232522,28.735061694689023,14.200386397591366
2005-09-28,6.692606306736741,28.472184776920802,5.413753043023229
2005-09-29,4.214007007485268,48.58739685952419,1.8741501338551032
2005-09-30,3.3760949195731804,59.990556200183526,30.32607321077818
2005-10-01,3.203017996496257,28.557863892491223,10.821265518470488
2005-10-02,2.920050963529224,24.138221035348362,4.616595188800158
2005-10-03,13.939968545946806,18.51871554084287,14.747776507481477
2005-10-04,5.654254260232522,14.735061694689023,9.200386397591366
2005-10-05,7.692606306736741,6.472184776920802,4.413753043023229
2005-10-06,7.214007007485268,13.587396859524189,10.874150133855103
2005-10-07,10.37609491957318,14.99055620018353,8.32607321077818
2005-10-08,9.203017996496257,27.557863892491223,13.821265518470488
2005-10-09,2.920050963529224,28.138221035348362,4.616595188800158
2005-10-10,5.939968545946806,16.51871554084287,0.7477765074814766
2005-10-11,7.654254260232522,23.735061694689023,0.20038639759136673
2005-10-12,12.692606306736742,35.4721847769208,3.4137530430232297
2005-10-13,29.214007007485268,63.58739685952419,15.874150133855103
2005-10-14,3.3760949195731804,26.99055620018353,6.32607321077818
2005-10-15,14.203017996496257,27.557863892491223,7.821265518470488
2005-10-16,3.920050963529224,30.138221035348362,8.616595188800158
2005-10-17,0.9399685459468067,29.51871554084287,5.747776507481476
2005-10-18,6.654254260232522,23.735061694689023,2.200386397591367
2005-10-19,2.6926063067367414,4.472184776920802,-1.5862469569767703
2005-10-20,6.214007007485268,-2.4126031404758113,5.874150133855103
2005-10-21,7.37609491957318,13.99055620018353,15.32607321077818
2005-10-22,9.203017996496257,24.557863892491223,17.821265518470486
2005-10-23,3.920050963529224,25.138221035348362,4.616595188800158
2005-10-24,5.939968545946806,14.51871554084287,8.747776507481477
2005-10-25,7.654254260232522,41.73506169468902,5.200386397591367
2005-10-26,2.6926063067367414,7.472184776920802,5.413753043023229
2005-10-27,8.214007007485268,34.58739685952419,5.874150133855103
2005-10-28,6.37609491957318,40.990556200183526,18.32607321077818
2005-10-29,5.203017996496257,27.557863892491223,11.821265518470488
2005-10-30,4.920050963529224,23.138221035348362,10.616595188800158
2005-10-31,2.939968545946807,18.51871554084287,4.747776507481476
2005-11-01,1.6542542602325212,32.73506169468902,2.200386397591367
2005-11-02,0.6926063067367415,27.472184776920802,0.4137530430232297
2005-11-03,9.214007007485268,46.58739685952419,-2.125849866144897
2005-11-04,11.37609491957318,19.99055620018353,5.32607321077818
2005-11-05,8.203017996496257,34.55786389249123,5.821265518470488
2005-11-06,3.920050963529224,38.138221035348366,14.616595188800158
2005-11-07,3.939968545946807,24.51871554084287,2.7477765074814764
2005-11-08,-0.3457457397674788,7.735061694689023,13.200386397591366
2005-11-09,1.6926063067367414,10.472184776920802,-0.5862469569767703
2005-11-10,1.2140070074852685,22.58739685952419,-2.125849866144897
2005-11-11,-0.6239050804268197,16.99055620018353,4.32607321077818
2005-11-12,1.2030179964962573,25.557863892491223,9.821265518470488
2005-11-13,3.920050963529224,24.138221035348362,6.616595188800158
2005-11-14,6.939968545946806,16.51871554084287,2.7477765074814764
2005-11-15,2.654254260232521,8.735061694689023,3.200386397591367
2005-11-16,6.692606306736741,12.472184776920802,7.413753043023229
2005-11-17,2.2140070074852685,17.58739685952419,8.874150133855103
2005-11-18,5.37609491957318,15.99055620018353,6.32607321077818
2005-11-19,7.203017996496257,34.55786389249123,7.821265518470488
2005-11-20,4.920050963529224,26.138221035348362,8.616595188800158
2005-11-21,6.939968545946806,23.51871554084287,14.747776507481477
2005-11-22,11.654254260232522,23.735061694689023,2.200386397591367
2005-11-23,3.6926063067367414,20.472184776920802,2.4137530430232297
2005-11-24,1.2140070074852685,40.58739685952419,14.874150133855103
2005-11-25,1.3760949195731804,17.99055620018353,17.32607321077818
2005-11-26,5.203017996496257,35.55786389249123,9.821265518470488
2005-11-27,3.920050963529224,26.138221035348362,23.616595188800158
2005-11-28,9.939968545946806,36.51871554084287,10.747776507481477
2005-11-29,2.654254260232521,23.735061694689023,17.200386397591366
2005-11-30,2.6926063067367414,11.472184776920802,18.41375304302323
2005-12-01,10.214007007485268,21.58739685952419,16.874150133855103
2005-12-02,7.37609491957318,31.99055620018353,17.32607321077818
2005-12-03,6.203017996496257,30.557863892491223,19.821265518470486
2005-12-04,6.920050963529224,28.138221035348362,18.616595188800158
2005-12-05,3.939968545946807,21.51871554084287,29.747776507481476
2005-12-06,14.654254260232522,30.735061694689023,8.200386397591366
2005-12-07,9.692606306736742,45.4721847769208,-1.5862469569767703
2005-12-08,20.214007007485268,6.587396859524189,8.874150133855103
2005-12-09,11.37609491957318,8.99055620018353,13.32607321077818
2005-12-10,3.203017996496257,22.557863892491223,13.821265518470488
2005-12-11,4.920050963529224,28.138221035348362,8.616595188800158
2005-12-12,3.939968545946807,47.51871554084287,27.747776507481476
2005-12-13,-1.3457457397674788,34.73506169468902,10.200386397591366
2005-12-14,1.6926063067367414,34.4721847769208,4.413753043023229
2005-12-15,-0.7859929925147315,16.58739685952419,-2.125849866144897
2005-12-16,3.3760949195731804,3.990556200183529,-1.6739267892218201
2005-12-17,15.203017996496257,21.557863892491223,19.821265518470486
2005-12-18,2.920050963529224,33.138221035348366,18.616595188800158
2005-12-19,-0.06003145405319328,17.51871554084287,8.747776507481477
2005-12-20,0.6542542602325212,6.735061694689023,12.200386397591366
2005-12-21,2.6926063067367414,7.472184776920802,13.41375304302323
2005-12-22,2.2140070074852685,1.5873968595241887,5.874150133855103
2005-12-23,6.37609491957318,1.990556200183529,22.32607321077818
2005-12-24,9.203017996496257,27.557863892491223,13.821265518470488
2005-12-25,3.920050963529224,27.138221035348362,28.616595188800158
2005-12-26,3.939968545946807,12.51871554084287,18.747776507481476
2005-12-27,1.6542542602325212,6.735061694689023,11.200386397591366
2005-12-28,11.692606306736742,9.472184776920802,17.41375304302323
2005-12-29,5.214007007485268,3.5873968595241887,4.874150133855103
2005-12-30,5.37609491957318,-1.009443799816471,8.32607321077818
2005-12-31,5.203017996496257,26.557863892491223,9.821265518470488
2006-01-01,4.920050963529224,30.138221035348362,4.616595188800158
2006-01-02,4.939968545946806,12.51871554084287,0.7477765074814766
2006-01-03,4.654254260232522,3.7350616946890227,6.200386397591367
2006-01-04,1.6926063067367414,25.472184776920802,0.4137530430232297
2006-01-05,18.214007007485268,12.587396859524189,5.874150133855103
2006-01-06,6.37609491957318,6.990556200183529,8.32607321077818
2006-01-07,4.203017996496257,26.557863892491223,29.821265518470486
2006-01-08,6.920050963529224,28.138221035348362,9.616595188800158
