,hashicorp/terraform,chef/chef,pulumi/pulumi
2019-10-08,5.912702107575251,5.753647009686416,1.6674093151638125
2019-10-09,4.727325240476631,5.744169900423281,1.6946914567793834
2019-10-10,-9.860553517067435,5.388705917706031,3.2218451887356396
2019-10-11,4.700236237161196,5.681376647637367,1.1644816747637567
2019-10-12,4.370918110127851,6.0918627194742,2.993731005571995
2019-10-13,4.365100198030876,5.787357934732085,2.4186439235120956
2019-10-14,4.145602736989183,5.776626709294133,2.4051944545249553
2019-10-15,1.1935242040994112,16.36570119483046,3.3130989434138245
2019-10-16,4.176591338168192,-2.5930938452694305,2.1076896350029513
2019-10-17,4.041820325201057,5.82123662003547,1.695015289570471
2019-10-18,10.210216279062712,8.054072746523296,4.547208925340884
2019-10-19,4.193058494092622,4.514134207668078,1.3414712446732788
2019-10-20,4.158141338472411,4.6727443985946415,1.7899557699040378
2019-10-21,4.372121014579604,-2.658699584216593,1.7273749847054836
2019-10-22,2.456466106119791,-0.011857439533365266,0.9526503487472602
2019-10-23,4.660582472128048,1.0809873579210816,4.710397816209831
2019-10-24,7.933992558944988,0.2801417562021978,1.0093255169183755
2019-10-25,-0.34748410296938487,0.4354836258059575,2.9576061561320968
2019-10-26,4.04271141535863,5.889396955767134,2.6268817080795452
2019-10-27,3.9030528709825356,5.6018069470239436,3.144931686887791
2019-10-28,11.475485271814808,17.839901001451878,4.0024097015513735
2019-10-29,5.745800783194136,-0.7468077216803395,3.7052674472368694
2019-10-30,4.31821204058412,0.33362701343460616,3.4984933652772647
2019-10-31,-5.278853003628933,7.009335672161687,2.0810065421254214
2019-11-01,4.315525495084109,13.91204475098754,2.490034595203551
2019-11-02,4.963116152479394,6.2045751632993165,1.7507703858412815
2019-11-03,4.53638557407999,8.607277863312511,2.4014837077051183
2019-11-04,2.5232514728847035,8.13303252712979,1.1011166128342007
2019-11-05,2.7503000228063237,8.322646934226112,7.373218402088652
2019-11-06,13.360332246319196,8.90480524149838,6.437183631393008
2019-11-07,3.4659790702782516,2.5763222198368556,5.3804681706788315
2019-11-08,12.977046210306254,8.360957729644579,3.754647853977733
