,facebook/react,emberjs/ember.js,angular/angular.js
2013-05-29,20.06725085014312,3.196592290832647,4.2983272342436845
2013-05-30,20.155498281536214,5.137968719256927,4.079755609094209
2013-05-31,19.080953657814465,5.967198138402636,3.7775868910714956
2013-06-01,16.787879976509736,8.064274894022603,3.465564263263698
2013-06-02,19.34976216746877,5.372344603413084,3.882286610012338
2013-06-03,17.905927428760297,5.39084873017873,3.001404326556625
2013-06-04,17.50013914791615,4.143061816871538,3.4314358273800156
2013-06-05,3.1451487028926293,6.5704467877727435,2.077931431898402
2013-06-06,15.18217220360999,4.1672487316018385,2.2138405874835043
2013-06-07,6.668584007516982,1.5255316732348128,12.117444021480082
2013-06-08,16.688817075368483,-0.5231367959927633,4.015954842407517
2013-06-09,11.389824266292855,3.162551565803245,3.6972265151779595
2013-06-10,-5.6970645234523385,4.967871376226606,5.469447367887778
2013-06-11,11.433254903323402,-3.6650394771053634,-5.713672321105468
2013-06-12,13.183993064469988,7.963771079514883,5.9027801079492805
2013-06-13,-6.795688566318175,7.202870936215689,6.392975237118628
2013-06-14,24.358322757220705,13.290284702816045,0.42500724100143905
2013-06-15,10.641841412326091,5.796917340830913,3.614929541217945
2013-06-16,9.47543647502735,8.983007342490444,3.5092613946157054
2013-06-17,18.62515145579652,5.356413984566759,2.8520135454585414
2013-06-18,8.446760788015471,6.709653516096277,3.0888507751374297
2013-06-19,5.1202278822404335,4.570868208763945,2.7486162899542963
2013-06-20,-3.7984374964691376,5.345857475034704,2.46245236111632
2013-06-21,6.215260402483074,8.717547708995646,2.941315505869211
2013-06-22,5.6739444724491985,5.8081245273450985,4.257405846978438
2013-06-23,6.222815823743417,4.625146835137203,3.2300537952786708
2013-06-24,5.59041558247557,5.294310976768464,2.13751843421014
2013-06-25,14.267739705452424,9.995042000602425,1.8153210350115048
2013-06-26,4.4730169423348185,4.6229405576091285,-1.1312068666539759
2013-06-27,5.052575228280088,6.6781575342281085,3.1521991093550206
2013-06-28,17.422673404041166,4.547963527904965,12.600021858926652
2013-06-29,4.763677129493454,3.947524160403519,3.308731783813693
2013-06-30,4.5953679283232765,17.84101114564849,2.8345656564513733
2013-07-01,3.2053753292565332,12.238609467689262,7.219894226471135
2013-07-02,7.287595851386722,1.027387947821123,4.311347518971936
2013-07-03,9.07247283000589,6.499371640032067,12.024904030410553
2013-07-04,2.145711808790592,13.039213725638053,-3.663452716314935
2013-07-05,3.2103027239673545,1.7960886462922536,2.965217000454496
2013-07-06,4.864783261639781,3.8909607862932476,2.791256635870028
2013-07-07,5.839292912030304,2.5552829878127103,3.4305496070726185
2013-07-08,7.304198992245542,4.4821553521289745,4.558607694569158
2013-07-09,4.303500885791518,3.3780203980167105,0.744583123119368
2013-07-10,4.7879845978048206,1.887535412351431,4.049963093323595
2013-07-11,0.6686238954122904,2.288343968621454,4.810584285075364
2013-07-12,4.257320212836943,4.805616420634427,10.21125632212228
2013-07-13,3.0928690168574784,3.7310565863936622,4.460889371763081
2013-07-14,3.2584607315445426,4.456586145702326,8.236226503663746
2013-07-15,44.67830581951983,5.903924859336331,4.594364220029734
2013-07-16,16.961642742062104,6.972041190329026,1.5955393650579817
2013-07-17,50.440417805379255,3.136838079293526,-2.415252045500883
