,laravel/framework,rails/rails,django/django
2013-01-10,0.8710330285960541,15.066318835226397,4.753031982023579
2013-01-11,21.778596053806137,25.75259334503032,9.722219657093607
2013-01-12,12.823413980977007,10.60133284082864,4.105973158494166
2013-01-13,9.2799427463293,11.062655831563394,3.037992119924893
2013-01-14,2.9475251639117186,12.221996490904054,5.936343768276541
2013-01-15,6.378035829716502,23.478083541108752,10.119978760735064
2013-01-16,-0.07854680333671915,17.817019115338443,3.32446055345215
2013-01-17,4.871033028596054,12.066318835226397,2.753031982023579
2013-01-18,10.778596053806138,19.75259334503032,3.7222196570936066
2013-01-19,3.8234139809770062,21.60133284082864,1.1059731584941663
2013-01-20,7.279942746329301,26.062655831563394,4.037992119924893
2013-01-21,2.9475251639117186,34.221996490904054,2.9363437682765414
2013-01-22,3.378035829716502,29.478083541108752,5.119978760735063
2013-01-23,32.92145319666328,12.817019115338443,5.32446055345215
2013-01-24,20.871033028596052,18.066318835226397,6.753031982023579
2013-01-25,15.778596053806138,6.75259334503032,8.722219657093607
2013-01-26,5.823413980977007,18.60133284082864,5.105973158494166
2013-01-27,12.2799427463293,12.062655831563394,2.037992119924893
2013-01-28,11.947525163911719,14.221996490904054,3.9363437682765414
2013-01-29,11.378035829716502,13.478083541108752,6.119978760735063
2013-01-30,-2.078546803336719,20.817019115338443,7.32446055345215
2013-01-31,9.871033028596054,12.066318835226397,10.753031982023579
2013-02-01,11.778596053806138,10.75259334503032,9.722219657093607
2013-02-02,14.823413980977007,15.60133284082864,11.105973158494166
2013-02-03,11.2799427463293,7.0626558315633945,6.037992119924893
2013-02-04,4.947525163911719,13.221996490904054,10.936343768276542
2013-02-05,11.378035829716502,3.4780835411087514,2.1199787607350635
2013-02-06,-1.0785468033367192,3.817019115338444,6.32446055345215
2013-02-07,16.871033028596052,14.066318835226397,9.753031982023579
2013-02-08,15.778596053806138,12.75259334503032,5.722219657093607
2013-02-09,14.823413980977007,17.60133284082864,2.1059731584941663
2013-02-10,5.279942746329301,15.062655831563394,9.037992119924894
