,spring-projects/spring-boot,apache/struts,playframework/playframework
2012-10-21,2.7469449318188817,0.24776833810447255,3.1834964755132824
2012-10-22,-0.014959830085880565,4.0376843044910276,-1.4775679502570256
2012-10-23,-0.24465170683658072,-0.09676947702157784,0.5000230861575403
2012-10-24,-0.4679333271770246,-0.4687259519192292,3.100594083787361
2012-10-25,-0.29760365684735435,-0.526418259611537,5.724220457413734
2012-10-26,-2.3594976452119307,0.020877581801951598,8.656885831255579
2012-10-27,1.6377012343398898,0.7855834641548927,4.312348016129528
2012-10-28,1.7469449318188814,0.24776833810447255,3.1834964755132824
2012-10-29,-0.014959830085880565,0.03768430449102725,6.522432049742974
2012-10-30,-0.24465170683658072,-0.09676947702157784,6.50002308615754
2012-10-31,-0.4679333271770246,-0.4687259519192292,14.10059408378736
2012-11-01,-0.29760365684735435,-0.526418259611537,0.7242204574137348
2012-11-02,-2.3594976452119307,0.020877581801951598,6.656885831255579
2012-11-03,1.6377012343398898,0.7855834641548927,3.3123480161295284
2012-11-04,1.7469449318188814,0.24776833810447255,3.1834964755132824
2012-11-05,-0.014959830085880565,1.0376843044910273,3.5224320497429744
2012-11-06,-0.24465170683658072,13.903230522978422,8.50002308615754
2012-11-07,-0.4679333271770246,-0.4687259519192292,4.100594083787361
2012-11-08,-0.29760365684735435,-0.526418259611537,4.724220457413734
2012-11-09,-2.3594976452119307,0.020877581801951598,11.656885831255579
2012-11-10,1.6377012343398898,0.7855834641548927,5.312348016129528
2012-11-11,1.7469449318188814,0.24776833810447255,4.183496475513282
2012-11-12,-0.014959830085880565,0.03768430449102725,1.5224320497429744
2012-11-13,-0.24465170683658072,-0.09676947702157784,5.50002308615754
2012-11-14,-0.4679333271770246,-0.4687259519192292,5.100594083787361
2012-11-15,-0.29760365684735435,-0.526418259611537,6.724220457413734
2012-11-16,-2.3594976452119307,0.020877581801951598,3.656885831255579
2012-11-17,1.6377012343398898,0.7855834641548927,9.312348016129528
2012-11-18,1.7469449318188814,0.24776833810447255,6.183496475513282
2012-11-19,-0.014959830085880565,1.0376843044910273,4.522432049742974
2012-11-20,-0.24465170683658072,-0.09676947702157784,4.50002308615754
2012-11-21,-0.4679333271770246,3.5312740480807707,10.10059408378736
2012-11-22,-0.29760365684735435,2.473581740388463,3.7242204574137348
